Optimizer,MAE,RMSE,Bias,Correlation,R_squared,Lag,Lag_time_sec,Mean_Onset_Lag_sec,Median_Onset_Lag_sec,Std_Onset_Lag_sec,Median_Peak_Lag_sec,Mean_Peak_Lag_sec,ROM_error,Shifted_MAE,Shifted_RMSE
EMG_Optimizer,0.6299958631015032,0.75854508979669,0.5852218776226392,0.715940070723595,-0.38759672854142657,-551,-0.2755000006566432,-0.6807150233450177,-0.6807150233450177,0.0,1.280250072479248,0.6839166879653931,0.7886032409771282,0.6299314338901597,0.7446819948637409
