Optimizer,Mean_Jerk,Median_Jerk,Sigma_Jerk,Max_Jerk,Q25_Jerk,Q75_Jerk,Lower_Median_Quantile,Upper_Median_Quantile,Lower_Mean_Quantile,Upper_Mean_Quantile
pDMP omega,25.564735820047947,16.13019298685181,43.8552557933694,2947.003062025999,6.79696102179328,32.882157108282684,9.33323196505853,16.751964121430873,18.767774798254667,7.317421288234737
