Optimizer,MAE,RMSE,Bias,Correlation,R_squared,Lag,Lag_time_sec,Mean_Onset_Lag_sec,Median_Onset_Lag_sec,Std_Onset_Lag_sec,Median_Peak_Lag_sec,Mean_Peak_Lag_sec,ROM_error,Shifted_MAE,Shifted_RMSE
None,0.6647257480890122,0.7673445712687585,0.23297234992886745,0.47912755978034366,-0.41997701421557876,-1697,-0.8485000020223658,-1.2707881042834859,-1.1905308875369336,0.23051504671065426,0.12550020217895508,-0.041769247788649336,0.6175367099127995,0.39912531621782205,0.5022380321652579
