Optimizer,Mean_Jerk,Median_Jerk,Sigma_Jerk,Max_Jerk,Q25_Jerk,Q75_Jerk,Lower_Median_Quantile,Upper_Median_Quantile,Lower_Mean_Quantile,Upper_Mean_Quantile
pDMP coupled,2.931840861503479,0.08319323008265656,17.002636660978215,239.94019943129885,0.006777134409219343,0.7296269144418943,0.07641609567343721,0.6464336843592378,2.9250637270942597,-2.2022139470615847
