t_s,q_rad,q_des_rad,K,B,Kff,jerk,tau_Nm,reward
0.005213260650634766,0.0,[1.32581518e-05],9.825212432529046,0.9790254919034855,1.9737818648793566,0.0,9.998999999999999,1.4999999648442826
0.01662278175354004,-0.00019539871673667023,[6.50512907e-05],9.650424865058092,0.9580509838069711,1.9475637297587132,0.0,10.098989999999999,1.499986433250757
0.026463747024536133,-0.00019539871673667023,[0.00016539],9.475637297587138,0.9370764757104565,1.92134559463807,0.0,10.099989899999999,1.4999739669827519
0.03801393508911133,0.0,[0.00031019],9.300849730116184,0.9161019676139419,1.8951274595174268,0.0,10.099999898999998,1.4999807568721035
0.0476531982421875,0.0,[0.00049482],9.12606216264523,0.8951274595174274,1.8689093243967834,0.0,9.035505056633069,1.499951031803942
0.055115461349487305,0.0,[0.0007134],8.951274595174274,0.8741529514209129,1.84269118927614,0.0,3.1040870788697523,1.4998982172610287
0.06411147117614746,0.0017585884506300322,[0.00095957],8.77648702770332,0.8531784433243983,1.8164730541554968,0.552076719357362,-0.17822321220703577,1.499645487463766
0.07265996932983398,0.004884967918416756,[0.00122838],8.601699460232366,0.8322039352278838,1.7902549190348536,2.274556083752331,-2.0081402132094643,1.4934929999001236
0.08258438110351562,0.00840214481967682,[0.00151612],8.426911892761412,0.8112294271313693,1.7640367839142101,5.0,-2.7951890698941915,1.4722934326467878
0.09136295318603516,0.011137726853990204,[0.00181931],8.252124325290458,0.7902549190348547,1.7378186487935667,5.0,-2.987686142273681,1.4645154034486034
0.10048675537109375,0.012700916587883566,[0.00213467],8.077336757819502,0.7692804109383402,1.7116005136729235,5.0,-3.085592627601217,1.4596503963534304
0.1083524227142334,0.012114720437673556,[0.00245867],7.902549190348549,0.7483059028418256,1.6853823785522803,5.0,-3.0866636894206776,1.463256982777247
0.11749005317687988,0.009769935836833513,[0.00278378],7.727761622877595,0.727331394745311,1.659164243431637,5.0,-4.250737666016271,1.472018264929313
0.1251223087310791,0.006838955085783458,[0.00309901],7.55297405540664,0.7063568866487966,1.6329461083109935,2.2049137693248655,-4.878559040634628,1.4936005320711288
0.13574695587158203,0.0031263794677867237,[0.00339823],7.378186487935686,0.685382378552282,1.6067279731903503,-4.489110244994185,-4.690442775302462,1.4852067813841034
0.14609789848327637,-0.0005861961502100108,[0.00368136],7.203398920464732,0.6644078704557674,1.5805098380697071,-5.0,-4.208132167635967,1.4780962868976006
0.1555631160736084,-0.0035171769012600643,[0.00394923],7.028611352993777,0.643433362359253,1.5542917029490637,-5.0,-3.522271220863078,1.4706445293306798
0.166215181350708,-0.006448157652310118,[0.0042018],6.853823785522822,0.6224588542627384,1.5280735678284203,-5.0,-1.8010043014331014,1.4593031087621902
0.17809200286865234,-0.009769935836833513,[0.00443841],6.679036218051868,0.6014843461662238,1.501855432707777,-5.0,-0.5700812008737631,1.442160861068379
0.1894981861114502,-0.012505517871146895,[0.00465847],6.504248650580913,0.6,1.475637297587134,-5.0,-0.14725223255711498,1.42451376142641
0.19712114334106445,-0.0144595050385136,[0.00486168],6.329461083109958,0.6,1.4494191624664907,-5.0,-0.08042960942359031,1.4097894790570473
0.20514845848083496,-0.01621809348914363,[0.00504801],6.154673515639004,0.6,1.4232010273458477,-5.0,-0.10977796586105429,1.3952525598440988
0.21349883079528809,-0.017781283223036994,[0.00521765],5.97988594816805,0.6,1.3969828922252046,-2.2707531333834607,-0.09608701166453965,1.3957896857682857
0.2252345085144043,-0.020126067823877037,[0.00537098],5.805098380697095,0.6,1.3707647571045614,1.9300975083426608,-0.05793538022210999,1.37531257395521
0.2373189926147461,-0.022080054991243738,[0.00550852],5.63031081322614,0.6,1.3445466219839184,5.0,-0.014217432853200837,1.340526369288413
0.24508881568908691,-0.023447846008400428,[0.00563093],5.455523245755186,0.6,1.3183284868632752,5.0,0.02482880393163143,1.3261438475270495
0.2578094005584717,-0.025206434459030463,[0.00573897],5.280735678284231,0.6,1.292110351742632,5.0,0.06199373368222377,1.307432233367236
0.2651064395904541,-0.02618342804271381,[0.00583346],5.105948110813277,0.6,1.2658922166219888,5.0,0.08903705957084121,1.2963661968318752
0.2731025218963623,-0.027160421626397167,[0.00591526],5.0,0.6,1.2396740815013456,5.0,0.11191069395774657,1.2852143049953808
0.2821683883666992,-0.028332813926817187,[0.00598528],5.0,0.6,1.2134559463807026,5.0,0.13408487049183118,1.271871161152455
0.29308056831359863,-0.029309807510500538,[0.00604441],5.0,0.6,1.1872378112600595,5.0,0.15214610269717088,1.2605452071756456
0.3042137622833252,-0.030091402377447216,[0.00609358],5.0,0.6,1.1610196761394163,5.0,0.16536177792276374,1.2513427015241212
0.31571531295776367,-0.030677598527657227,[0.00613368],5.0,0.6,1.1348015410187733,5.0,0.17403627038639702,1.2443378217931946
0.3241302967071533,-0.03106839596113057,[0.0061656],5.0,0.6,1.10858340589813,5.0,0.18243823237829568,1.239578820611747
0.33205413818359375,-0.03126379467786724,[0.00619018],5.0,0.6,1.082365270777487,5.0,0.1870972577718796,1.2370926392544686
0.34055376052856445,-0.03126379467786724,[0.00620824],5.0,0.6,1.0561471356568437,5.0,0.18878558624150626,1.2368882355115618
0.34853196144104004,-0.03126379467786724,[0.00622055],5.0,0.6,1.0299290005362005,5.0,0.189489170819469,1.2367489136859402
0.35710716247558594,-0.03126379467786724,[0.00622783],5.0,0.6,1.0037108654155575,5.0,0.1911699919321156,1.2366664372520018
0.3650546073913574,-0.03106839596113057,[0.00623078],5.0,0.6,0.9774927302949143,5.0,0.1900721940447666,1.2388427826041772
0.37719249725341797,-0.030677598527657227,[0.00623003],5.0,0.6,0.9512745951742712,5.0,0.18700833656925822,1.2432552572926017
0.3861837387084961,-0.03028680109418389,[0.00622616],5.0,0.6,0.9250564600536281,5.0,0.18432327200649617,1.2476814224315262
0.394026517868042,-0.02989600366071055,[0.00621969],5.0,0.6,0.898838324932985,4.899962617611251,0.18127338408880747,1.2528249976132093
0.403017520904541,-0.029309807510500538,[0.00621111],5.0,0.6,0.8726201898123418,4.262274895778461,0.17743612405295348,1.2636327116164423
0.4143495559692383,-0.028528212643553853,[0.00620192],5.0,0.6,0.8464020546916986,4.073553852400946,0.3787207307343852,1.273454759402739
0.4253714084625244,-0.027551219059870506,[0.0061949],5.0,0.6,0.8201839195710555,3.740336071820266,0.5325834896238556,1.2860087609457125
0.4358367919921875,-0.026574225476187156,[0.00619186],5.0,0.6,0.7939657844504124,3.3790176873086466,0.5676519700746767,1.2983371606952818
0.44404125213623047,-0.025206434459030463,[0.00619274],5.0,0.6,0.7677476493297692,2.7607148294620893,0.5274356888247178,1.315400045444878
0.45502185821533203,-0.023447846008400428,[0.00619714],5.0,0.6,0.741529514209126,2.9721270152750296,0.504206408087795,1.3322824357868526
0.46301722526550293,-0.02188465627450707,[0.006205],5.0,0.6,0.715311379088483,2.822796886301205,0.30583087764251304,1.3481191665125616
0.47173595428466797,-0.019930669107140364,[0.00621646],5.0,0.6,0.6890932439678399,3.10388361319281,0.15858196992996157,1.3650813471791141
0.47905635833740234,-0.017976681939773663,[0.00623177],5.0,0.6,0.6628751088471967,3.1568731265266914,0.11800049021828905,1.3820347511115518
0.487607479095459,-0.016022694772406962,[0.00625113],5.0,0.6,0.6366569737265535,3.6405415714005893,0.12011224161879659,1.3957699674796098
0.4980182647705078,-0.013287112738093578,[0.00627459],5.0,0.6,0.6104388386059104,4.4033434885262,0.12020322168300707,1.4120960304007095
0.5060701370239258,-0.011333125570726873,[0.00630215],5.0,0.6,0.5842207034852673,4.50617717824333,0.1157406125784999,1.4248050302995465
0.5140254497528076,-0.009183739686623501,[0.0063338],5.0,0.6,0.5580025683646241,4.322888571549749,0.11210425308710116,1.4392633069729122
0.5221254825592041,-0.007425151235993469,[0.00636967],5.0,0.6,0.531784433243981,3.478342038467738,0.10821588938938168,1.453729966834354
0.5300297737121582,-0.005471164068626767,[0.00641006],5.0,0.6,0.5055662981233379,2.263555830233936,0.1179930817235595,1.468362562117557
0.5390064716339111,-0.0035171769012600643,[0.006455],5.0,0.6,0.4793481630026947,1.133199156202893,0.09278382298498083,1.4793526304417117
0.5470461845397949,-0.0015631897338933619,[0.00650411],5.0,0.6,0.4531300278820516,-0.3208785489807676,0.07115589182911466,1.4869914554237957
0.556309700012207,0.0005861961502100108,[0.00655724],5.0,0.6,0.42691189276140845,-1.5990691196229279,0.07695067572786066,1.490994853440803
0.5640547275543213,0.002344784600840043,[0.00661464],5.0,0.6,0.4006937576407653,-2.8346173547638944,0.05073051611370033,1.4904146418206397
