t_s,q_rad,q_des_rad,K,B,jerk,tau_Nm,ilc_ff_Nm,reward
17.61150074005127,0.0,0.12288142493002882,0.015110128510491599,-0.0024937403107441374,0.0,-0.1245034584015336,0.0,0.5488027351973912
17.619539737701416,0.0,0.12280213784187628,0.015090874005951539,-0.002437246171837572,0.0,-0.1244208721412294,0.0,0.5489932369558242
17.628761291503906,0.0,0.12272212364769622,0.015071269671110705,-0.0024172845205014852,0.0,-0.12433759910668662,0.0,0.5491861142248866
17.636643648147583,0.0,0.12264147361820643,0.015054911627573995,-0.0017223163668816355,0.0,-0.12425876743267925,0.0,0.5493811646319507
17.645399808883667,0.0,0.12256042866321581,0.015033672014454571,-0.0019827181417024615,0.0,-0.12417161169716771,0.0,0.5495778193982248
17.654199361801147,0.0,0.12247904464221793,0.015012775455604829,-0.00216082226060011,0.0,-0.12408555173516875,0.0,0.5497759533864292
17.66236639022827,0.0,0.12239735783859731,0.01499541183038767,-0.0016232135786864168,0.0,-0.12400602648042577,0.0,0.5499754876295307
17.671236753463745,0.0,0.1223155468622503,0.01497368549599768,-0.0019510844899963407,0.0,-0.12391700006668492,0.0,0.5501759926447973
17.679208040237427,0.0,0.12223392414772122,0.014953671609056534,-0.001949777774209663,0.0,-0.12383201188695625,0.0,0.5503767035201359
17.687296628952026,0.0,0.12215290391499345,0.01493273315853324,-0.002164655478578509,0.0,-0.12374604084160934,0.0,0.5505765935905155
17.696188926696777,0.0,0.12207252036445682,0.014912592958254929,-0.00225425127806755,0.0,-0.12366189383067971,0.0,0.5507755649201842
17.70465326309204,0.0,0.12199248318912541,0.014892439815996186,-0.0023658899585900007,0.0,-0.1235781941310539,0.0,0.5509743256863525
17.715252161026,0.0,0.12191252445281753,0.014872716336185919,-0.0023983749235950745,0.0,-0.12349490051375855,0.0,0.5511735376309436
17.724268198013306,0.0,0.12183225643726497,0.014849676284017359,-0.0030785119828229237,0.0,-0.12341370621286639,0.0,0.551374171042634
17.733202934265137,0.0,0.12175135595244348,0.014834654137336568,-0.002134509394285594,0.0,-0.12332833730886994,0.0,0.5515770467827856
17.741226196289062,0.0,0.1216698703157694,0.014814363040048328,-0.002213565226906988,0.0,-0.12324308976901978,0.0,0.5517820627557687
17.75220251083374,0.0,0.12158769240316393,0.014790421206973083,-0.0029883751799750138,0.0,-0.12315851939732701,0.0,0.5519895059830332
17.7617084980011,0.0,0.12150457463120307,0.014774866878768977,-0.002050620432134078,0.0,-0.123072178173181,0.0,0.5522000236378162
17.770670890808105,0.0,0.1214206294367172,0.014753665692245859,-0.002199695032325584,0.0,-0.12298387881071784,0.0,0.5524133551653188
17.780211925506592,0.0,0.12133597174110418,0.01473282951820066,-0.0022443836853307903,0.0,-0.12289558405538659,0.0,0.552629230131088
17.793224096298218,-0.00019539871673667023,0.12125039190941249,0.01475564066870293,-0.0030265593215057403,0.0,-0.12300918679423409,0.0,0.5523493367037103
17.802491426467896,0.0,0.12116355396695369,0.01468847594951737,-0.0027260483947288048,0.0,-0.12271794849797985,0.0,0.553071173929968
17.81024193763733,0.0,0.12107566853538757,0.014667134199983983,-0.0027240634458866194,0.0,-0.12262453050140484,0.0,0.5532976253008307
17.81989550590515,0.0,0.12098724488757956,0.014643025731014161,-0.0032497934296998204,0.0,-0.12253650440508992,0.0,0.5535262717374725
17.828189373016357,0.0,0.12089840239242342,0.014627006611136294,-0.0021483625113367143,0.0,-0.12244104722240752,0.0,0.5537568197900489
17.837271451950073,0.0,0.12080926416544603,0.014605216006475054,-0.002184664569094025,0.0,-0.12234810472296982,0.0,0.5539889619503305
