t_s,q_rad,q_des_rad,jerk
0.005196809768676758,0.0,0.000858852604005515,0.0
0.014587163925170898,0.0,0.004156545069214121,0.0
0.023540973663330078,0.0,0.010344715863889298,0.0
0.03291463851928711,0.00039079743347334047,0.01891483743267421,0.0
0.04268240928649902,0.0013677910171566918,0.029417703948675714,0.552076719357362
0.05154228210449219,0.0031263794677867237,0.04145394853998271,1.722479364394969
0.059534311294555664,0.005275765351890096,0.05465984107227898,3.124975062250412
0.0679616928100586,0.00820674610294015,0.06870660485786709,5.0
0.07689070701599121,0.011723923004200214,0.08331625339744422,5.0
0.0846247673034668,0.014654903755250269,0.0982517179885147,5.0
0.09253454208374023,0.017781283223036994,0.11329679283108232,5.0
0.10180902481079102,0.021493858841033726,0.12826149080403462,5.0
0.11159300804138184,0.025206434459030463,0.14299128580852294,5.0
0.1206049919128418,0.02872361136029053,0.15736866320137544,5.0
0.12853717803955078,0.032045389544813924,0.17129317771825822,5.0
0.14032983779907227,0.036734958746494004,0.1846800238140691,5.0
0.15013885498046875,0.040642933081227406,0.19747929588392943,4.903099866048386
0.15956830978393555,0.04396471126575081,0.20965604140623195,2.895469326914528
0.16803240776062012,0.04748188816701086,0.22117336643495406,0.34324940814577043
0.17954301834106445,0.05197605865195429,0.23200835454259547,-1.6274871395184536
0.1905674934387207,0.056665627853634375,0.2421552019594538,-3.5690929713139123
0.19865751266479492,0.059987406038157755,0.25161293855557687,-4.813546129224054
0.20656538009643555,0.06311378550594449,0.26038474788121446,-5.0
0.2177741527557373,0.06780335470762457,0.2684918479802335,-5.0
0.22553181648254395,0.07073433545867464,0.2759656273850189,-5.0
0.23392629623413086,0.07405611364319802,0.2828263721087652,-5.0
0.2425382137298584,0.07737789182772142,0.289094411699461,-5.0
0.250532865524292,0.0806996700122448,0.29479952488536443,-5.0
0.2585160732269287,0.08421684691350488,0.299969348525306,-5.0
0.2686285972595215,0.08832021996497495,0.3046342935521798,-5.0
0.27794384956359863,0.09183739686623502,0.3088415827161618,-5.0
0.286909818649292,0.09515917505075841,0.3126473424759777,-4.963836290179189
0.2948176860809326,0.09789475708507178,0.3160945285656021,-4.766214472756807
0.30251049995422363,0.10121653526959519,0.3192091065547719,-4.4969567163239095
0.3131556510925293,0.10571070575453859,0.32202797294086666,-4.201827680655965
0.3215370178222656,0.10883708522232532,0.32459668029362176,-3.904020677683394
0.33068251609802246,0.11235426212358537,0.3269415409833045,-3.6150864516714005
0.34053587913513184,0.11645763517505547,0.3290880891153439,-3.340525725362783
0.35099220275878906,0.12075640694326222,0.33107674417244964,-3.082673495253017
0.35853123664855957,0.12368738769431226,0.332938579800025,-2.842201242697139
0.36851978302001953,0.127986159462519,0.3346854245038859,-2.61890865598682
0.37823939323425293,0.13169873508051574,0.3363400726936653,-2.4121466092818356
0.38752055168151855,0.13502051326503914,0.33793980696196757,-2.221046426021225
0.39556407928466797,0.13834229144956253,0.33950030137247333,-2.0446458404969543
0.4047677516937256,0.14205486706755927,0.34102432209550704,-1.6059205269287218
0.41389894485473633,0.14596284140229268,0.34253171893033896,-1.4228517738638726
0.4225313663482666,0.14928461958681605,0.3440452137351168,-1.3398132750769909
0.43050265312194824,0.15260639777133944,0.34556697025587463,-1.2886840736362943
0.4392571449279785,0.15612357467259955,0.3470930579847474,-1.2420800053311207
0.448561429977417,0.1594453528571229,0.3486314588870746,-1.1908828428095641
0.45752954483032227,0.16315792847511965,0.35018871665079254,-1.1336435707157428
0.46553516387939453,0.16647970665964307,0.35176437666523225,-1.0717304781888943
0.4763200283050537,0.17116927586132313,0.3533689135313206,-1.007215137324435
0.4865741729736328,0.1752726489127932,0.3550273373321366,-0.9420332056115724
0.4945046901702881,0.17839902838057992,0.35674871440973555,-0.8777168002037219
0.5055327415466309,0.18269780014878667,0.3585229582329167,-1.0914049693697185
0.5155301094055176,0.1864103757667834,0.36035142977737616,-1.0648746400958355
0.524569034576416,0.19012295138478016,0.3622397147176244,-0.9532562212052518
