t_s,q_rad,q_des_rad,K,B,jerk,tau_Nm,ilc_ff_Nm
0.005681276321411133,-0.00879294225315016,[-9.45585484e-06],0.005,0.1,0.0,0.00024085744952170266,0
0.013641119003295898,-0.00879294225315016,[-4.56972247e-05],0.005,0.1,0.0,0.0002421571793881224,0
0.024822473526000977,-0.00879294225315016,[-0.00011358],0.005,0.1,0.0,0.00012310937038069315,0
0.03457069396972656,-0.00879294225315016,[-0.00020733],0.005,0.1,0.0,6.132650351753408e-05,0
0.042441606521606445,-0.00879294225315016,[-0.00032175],0.005,0.1,0.0,3.0400099806013338e-05,0
0.05151009559631348,-0.00879294225315016,[-0.00045216],0.005,0.1,0.0,1.5104531741703201e-05,0
0.06079220771789551,-0.00879294225315016,[-0.00059441],0.005,0.1,0.0,7.596749838498971e-06,0
0.06988883018493652,-0.008988340969886831,[-0.00074483],0.005,0.1,0.0,4.046987389736283e-06,0
0.0784602165222168,-0.008988340969886831,[-0.0009002],0.005,0.1,0.0,2.211419564694224e-06,0
0.08931469917297363,-0.00879294225315016,[-0.00105775],0.005,0.1,0.0,1.2532467120111772e-06,0
0.09872245788574219,-0.00879294225315016,[-0.00121511],0.005,0.1,0.0,8.14489341585965e-07,0
0.10646939277648926,-0.008988340969886831,[-0.00137026],0.005,0.1,0.0,6.2850737892706e-07,0
0.11794066429138184,-0.008988340969886831,[-0.00152153],0.005,0.1,0.0,5.059605478116571e-07,0
0.12686800956726074,-0.008988340969886831,[-0.00166757],0.005,0.1,0.0,4.3538436641827316e-07,0
0.13550043106079102,-0.008988340969886831,[-0.00180728],0.005,0.1,0.0,3.9098660601836564e-07,0
0.14444875717163086,-0.008988340969886831,[-0.00193984],0.005,0.1,0.0,3.601385059892368e-07,0
0.1527724266052246,-0.008988340969886831,[-0.00206464],0.005,0.1,0.0,3.415760638801751e-07,0
0.16244101524353027,-0.008988340969886831,[-0.00218125],0.005,0.1,0.0,3.2014808809995605e-07,0
0.17245984077453613,-0.008988340969886831,[-0.00228942],0.005,0.1,0.0,3.029315098793684e-07,0
0.18132901191711426,-0.008988340969886831,[-0.00238907],0.005,0.1,0.0,2.885545660186638e-07,0
0.19039392471313477,-0.008988340969886831,[-0.0024802],0.005,0.1,0.0,2.7625208981709055e-07,0
0.2004411220550537,-0.008988340969886831,[-0.00256297],0.005,0.1,0.0,2.655977580410683e-07,0
0.2086167335510254,-0.008988340969886831,[-0.00263758],0.005,0.1,0.0,2.5633048819936973e-07,0
0.2164475917816162,-0.008988340969886831,[-0.00270433],0.005,0.1,0.0,2.48271325331066e-07,0
0.22560501098632812,-0.008988340969886831,[-0.00276357],0.005,0.1,0.0,2.4128391784799223e-07,0
0.23530268669128418,-0.008988340969886831,[-0.00281568],0.005,0.1,0.0,2.3525570497758617e-07,0
0.24343204498291016,-0.008988340969886831,[-0.0028611],0.005,0.1,0.0,2.3008889792264264e-07,0
0.2525510787963867,-0.008988340969886831,[-0.00290027],0.005,0.1,0.0,2.2569606473376247e-07,0
0.26486849784851074,-0.009183739686623501,[-0.00293365],0.005,0.1,0.0,2.439664910722699e-07,0
0.2724266052246094,-0.008988340969886831,[-0.00296169],0.005,0.1,0.0,2.1914140505119293e-07,0
0.2814157009124756,-0.008988340969886831,[-0.00298486],0.005,0.1,0.0,2.164033085819161e-07,0
0.28943610191345215,-0.008988340969886831,[-0.00300361],0.005,0.1,0.0,2.1437502598127133e-07,0
0.30186033248901367,-0.008988340969886831,[-0.00301838],0.005,0.1,0.0,2.1278765130682812e-07,0
0.31051063537597656,-0.008988340969886831,[-0.00302959],0.005,0.1,0.0,2.115873957126256e-07,0
0.3204526901245117,-0.009183739686623501,[-0.00303765],0.005,0.1,0.0,2.3195924626447477e-07,0
0.3314473628997803,-0.009183739686623501,[-0.00304294],0.005,0.1,0.0,2.3157049793817076e-07,0
0.3396940231323242,-0.009183739686623501,[-0.00304581],0.005,0.1,0.0,2.31244782567637e-07,0
0.3504505157470703,-0.009183739686623501,[-0.00304661],0.005,0.1,0.0,2.3115239631580505e-07,0
0.3614482879638672,-0.009183739686623501,[-0.00304564],0.005,0.1,0.0,2.3125997562267428e-07,0
0.3721935749053955,-0.009183739686623501,[-0.00304319],0.005,0.1,0.0,2.3153543453155293e-07,0
0.38286471366882324,-0.009183739686623501,[-0.00303952],0.005,0.1,0.0,2.3194965584938167e-07,0
0.39044642448425293,-0.009183739686623501,[-0.00303486],0.005,0.1,0.0,2.3247633791158382e-07,0
0.398451566696167,-0.009183739686623501,[-0.00302943],0.005,0.1,0.0,2.33091808863974e-07,0
