t_s,q_rad,q_des_rad,K,B,Kff,jerk,tau_Nm,reward
0.0051004886627197266,-0.06946424379988622,0.0012305282382918065,9.825212432529046,0.9781515540661307,1.9737818648793566,0.0,0.7575813850797501,0.8680449657624048
0.06357932090759277,-0.06887804764967642,0.015338303244402333,9.650424865058092,0.9563031081322615,1.9475637297587132,1.3801917983934047,0.8793089840176626,0.24401496386113766
0.12765073776245117,-0.05207375801032253,0.030791350888974486,9.475637297587138,0.9344546621983922,1.92134559463807,5.0,0.8446475954081659,0.25519635260670226
0.1916811466217041,-0.02589032996760894,0.046226532415867466,9.300849730116184,0.9126062162645229,1.8951274595174268,5.0,0.7220036168305799,0.3553281365775373
0.2555258274078369,9.769935836854715e-05,0.06160502707780918,9.12606216264523,0.8907577703306536,1.8689093243967834,5.0,0.6069107181909676,0.471177953611032
0.3196094036102295,0.02589032996760869,0.0770251100292494,8.951274595174274,0.8689093243967844,1.84269118927614,5.0,0.49882879129091695,0.5947003917083015
0.3835103511810303,0.05168296057684933,0.09238135712368294,8.77648702770332,0.847060878462915,1.8164730541554968,5.0,0.3947143525896305,0.719942878329785
0.44759607315063477,0.07747559118608972,0.10775807368899971,8.601699460232366,0.8252124325290457,1.7902549190348536,3.584240724060881,0.29490263659763144,0.8343632892451525
0.5115482807159424,0.10365901922880356,0.12307489096738726,8.426911892761412,0.8033639865951765,1.7640367839142101,0.5433294500807695,0.19532037089377718,0.9570358098498983
0.5755538940429688,0.12925625112130737,0.13837266378658142,8.252124325290458,0.7815155406613071,1.7378186487935667,-2.449627578613204,0.10433422073086551,0.985448543924101
0.639519453048706,0.15524428044728436,0.153625091700089,8.077336757819502,0.7596670947274378,1.7116005136729235,-4.829085973929905,0.01364071030528936,1.0014087430796916
0.7035329341888428,0.17927832260589485,0.16884919776865254,7.902549190348549,0.7378186487935685,1.6853823785522803,-5.0,-0.05756831931212196,0.9804145284069885
0.7675435543060303,0.19920899171303533,0.18402892329838952,7.727761622877595,0.7159702028596993,1.659164243431637,-5.0,-0.0933984449408184,0.9568919370986908
0.8315553665161133,0.21210530701765576,0.19916130237238427,7.55297405540664,0.6941217569258299,1.6329461083109935,-5.0,-0.07336546650486632,0.968978731465284
0.8955740928649902,0.2175764710862825,0.21424376138537807,7.378186487935686,0.6722733109919605,1.6067279731903503,-5.0,0.0011879137944864645,0.9997140347422339
0.9595041275024414,0.2177718698030191,0.22924998049081696,7.203398920464732,0.6504248650580913,1.5805098380697071,-5.0,0.10957841586922361,0.9759276716023971
1.0235230922698975,0.2177718698030191,0.24421776672738835,7.028611352993777,0.6285764191242219,1.5542917029490637,-5.0,0.21252468776588931,0.8713980523982973
1.0875210762023926,0.21992125568712242,0.2591174575773025,6.853823785522822,0.6067279731903527,1.5280735678284203,-5.0,0.293494672565904,0.737386103164436
1.1515531539916992,0.22715100820637904,0.273957997037246,6.679036218051868,0.5848795272564833,1.501855432707777,1.4291489368611265,0.3342877898733566,0.6471433427429693
1.2155044078826904,0.24161051324489277,0.2887089905191311,6.504248650580913,0.563031081322614,1.475637297587134,5.0,0.32375816280931197,0.6436208076158428
1.2795202732086182,0.26173658106876985,0.30340019182305145,6.329461083109958,0.5411826353887447,1.4494191624664907,5.0,0.2762057228908302,0.7086172284445255
1.3435134887695312,0.287138414244537,0.3180077026096025,6.154673515639004,0.5193341894548753,1.4232010273458477,5.0,0.19791049759899373,0.8284104538620588
1.407529592514038,0.31332184228725085,0.3325381358500369,5.97988594816805,0.5,1.3969828922252046,5.0,0.11953190833519774,0.9307410043858493
1.4715166091918945,0.3389190741797544,0.3469759484796138,5.805098380697095,0.5,1.3707647571045614,5.0,0.050046351570946494,0.9890342263831825
1.5354514122009277,0.3637347112053116,0.36131235734658973,5.63031081322614,0.5,1.3445466219839184,3.7414717544474483,-0.010807506407880111,1.0007600887781813
1.5995283126831055,0.3848377726128719,0.3755870269956651,5.455523245755186,0.5,1.3183284868632752,-2.732228179227246,-0.0472706632393726,0.984963335180163
1.6635329723358154,0.39929727765138584,0.38974836371139165,5.280735678284231,0.5,1.292110351742632,-5.0,-0.04537318365809686,0.9838618846384681
1.727449893951416,0.40613623273716903,0.40378964645442517,5.105948110813277,0.5,1.2658922166219888,-5.0,-0.003965198105598654,1.000832272834325
1.791508436203003,0.40789482118779913,0.4177574937267253,5.0,0.5,1.2396740815013456,-5.0,0.06052687740371285,0.9826665149626388
1.8554861545562744,0.4076994224710623,0.4315996437396206,5.0,0.5,1.2134559463807026,-5.0,0.13304740309916074,0.8939731286840542
1.9194843769073486,0.40867641605474575,0.44533459014578725,5.0,0.5,1.1872378112600595,-5.0,0.1980138948054098,0.7662563107051329
1.9835200309753418,0.4127797891062158,0.4589622575097904,5.0,0.5,1.1610196761394163,-2.444260402546725,0.24552540519235935,0.6546809977974806
2.047503709793091,0.42079113649241934,0.4724601343304738,5.0,0.5,1.1348015410187733,5.0,0.27168560334650277,0.5882251080961604
2.111588478088379,0.4342736479472496,0.485856872643821,5.0,0.5,1.10858340589813,5.0,0.2691277922390878,0.5892645003562699
2.175485134124756,0.45303192475397,0.49908881020484436,5.0,0.5,1.082365270777487,5.0,0.2388935104517415,0.6561949971275041
2.2396512031555176,0.4753073784619506,0.5122470110855399,5.0,0.5,1.0561471356568437,5.0,0.19060253851299608,0.7630963106084241
2.303481101989746,0.5003184142042444,0.5252041089615542,5.0,0.5,1.0299290005362005,5.0,0.1280508060554045,0.8854368709013786
2.3674869537353516,0.5259156460967479,0.5380612022388607,5.0,0.5,1.0037108654155575,5.0,0.06290441079471165,0.9728610154129219
2.4315977096557617,0.550731283122305,0.5507997909662968,5.0,0.5,0.9774927302949143,5.0,0.0021743399302255446,1.0019320214052392
2.495492458343506,0.5724205406800756,0.5633531886825077,5.0,0.5,0.9512745951742712,-0.13043375532933643,-0.0425664804580665,1.4085726275797184
2.5594305992126465,0.5864892482851156,0.5757696910590722,5.0,0.5,0.9250564600536281,-5.0,-0.04769190071521983,0.9792132483355588
2.6234824657440186,0.5937190008043722,0.5880592042367201,5.0,0.5,0.898838324932985,-5.0,-0.017689366741061887,0.9955467795177815
2.6875617504119873,0.5952821905382658,0.6002014902941093,5.0,0.5,0.8726201898123418,-5.0,0.0400619574069802,0.9971047515052759
2.751469850540161,0.5946959943880558,0.6121562956516123,5.0,0.5,0.8464020546916986,-5.0,0.10643621963952407,0.9427821443048298
2.81539249420166,0.5950867918215292,0.6239558447304923,5.0,0.5,0.8201839195710555,-5.0,0.16561428311335266,0.8483996376071128
