t_s,q_rad,q_des_rad,jerk
0.005171298980712891,-0.07327451877625135,0.0005306487331062343,-1.104153438714724
0.016492128372192383,-0.07346991749298801,0.0025644317817439723,-1.2366518513604907
0.027452707290649414,-0.07327451877625135,0.006373564965933471,-1.0162628249930323
0.03744840621948242,-0.07307912005951467,0.011634589449477177,-0.4358844446945341
0.04642772674560547,-0.07268832262604133,0.018055152036342444,0.15536922864937833
0.05546855926513672,-0.07190672775909465,0.025372971252630775,0.9119604773534586
0.0645303726196289,-0.0709297341754113,0.03335462292257311,1.8431329220201775
0.0724339485168457,-0.07034353802520128,0.04179415123891168,2.907518511914629
0.08261585235595703,-0.06878034829130793,0.050511465223934,4.32975196970685
0.09643006324768066,-0.06604476625699454,0.059350615837895714,5.0
0.10793209075927734,-0.06330918422268116,0.06817808259730157,5.0
0.11846113204956055,-0.06057360218836778,0.07688110997586724,5.0
0.12953448295593262,-0.05744722272058106,0.08536600953754796,5.0
0.13981389999389648,-0.05393004581932099,0.09355640016724504,5.0
0.15045475959777832,-0.050412868918060925,0.10139148742332434,5.0
0.1612074375152588,-0.04591869843311751,0.1088244596003864,5.0
0.1714472770690918,-0.04220612281512077,0.11582096398281445,5.0
0.17998480796813965,-0.03868894591386071,0.1223575979725705,5.0
0.19056200981140137,-0.034390174145653964,0.12842049493371038,5.0
0.20190215110778809,-0.02950520622723721,0.13400405352704703,5.0
0.21004629135131836,-0.026378826759450486,0.1391097899835669,3.98654961109953
0.22041916847229004,-0.022275453707980408,0.14374522128078807,2.5030366911492896
0.2324519157409668,-0.01758588450630032,0.1479227677824266,0.5679179313404359
0.24144983291625977,-0.013873308888303588,0.1516588543973344,-1.4277987193940345
0.2544255256652832,-0.008597543536413491,0.15497310748180068,-3.322746502412937
0.26249194145202637,-0.005080366635153426,0.15788758244897072,-4.785333673224859
0.2720623016357422,-0.0011723923004200215,0.16042612314543703,-5.0
0.28241443634033203,0.0029309807510500534,0.16261375597105732,-5.0
0.2904520034790039,0.005861961502100107,0.16447619462987587,-5.0
0.2994687557220459,0.009574537120096843,0.1660394268025493,-5.0
0.307448148727417,0.012505517871146895,0.16732930996236312,-5.0
0.3164701461791992,0.01582729605567029,0.16837123932489698,-5.0
0.3274357318878174,0.020516865257350376,0.16918985759659627,-5.0
0.339205265045166,0.025206434459030463,0.1698088657948994,-5.0
0.35178470611572266,0.030091402377447216,0.17025088613339173,-4.9879632696568565
0.3626277446746826,0.034390174145653964,0.1705373208120184,-4.78347095301843
0.37323927879333496,0.03868894591386071,0.17068828691885501,-4.498459826318048
0.38384485244750977,0.04318311639880412,0.1707225633572369,-4.187692238934874
0.3934595584869385,0.04709109073353753,0.17065752421058614,-3.8774246059475175
0.4063758850097656,0.05236685608542762,0.17050908982955132,-3.579739713271774
0.41782569885253906,0.05705642528710771,0.1702917506781511,-3.2997097160255784
0.42638254165649414,0.06037820347163111,0.170018669820797,-3.038973777992088
0.43578648567199707,0.06409077908962785,0.16970174977105176,-2.7975226699156224
0.4454007148742676,0.06780335470762457,0.16935163600358275,-2.5745867155808133
0.4534163475036621,0.0709297341754113,0.16897775116849242,-2.3690754314874463
0.46645402908325195,0.07601010081056472,0.16858833537739804,-2.1797931300117934
0.4754302501678467,0.07991807514529814,0.1681904671657465,-1.7295043209804841
0.48842692375183105,0.08519384049718824,0.16779018863462483,-1.5360105980591587
0.49739789962768555,0.08890641611518496,0.16739268174480845,-1.4435365730435978
0.5091335773468018,0.09379138403360171,0.16700232734264786,-1.383838516630168
0.5185573101043701,0.09750395965159846,0.16662269205116906,-1.3294308906255523
