t_s,q_rad,q_des_rad,K,B,jerk,tau_Nm,ilc_ff_Nm
0.0051174163818359375,0.0,[-7.2139259e-06],0.005,0.1,0.0,-1.1944404238827409e-05,0
0.013005733489990234,0.0,[-3.48626749e-05],0.005,0.1,0.0,-4.474700298109787e-06,0
0.022813796997070312,0.0,[-8.66477912e-05],0.005,0.1,0.0,-1.8028770891466853e-06,0
0.03050541877746582,0.0,[-0.00015817],0.005,0.1,0.0,-2.0798479702023686e-06,0
0.03877449035644531,0.0,[-0.00024546],0.005,0.1,0.0,-1.0083514989032706e-06,0
0.04724407196044922,0.0,[-0.00034496],0.005,0.1,0.0,-5.253579322923634e-07,0
0.055907249450683594,0.0,[-0.00045348],0.005,0.1,0.0,-2.879894080459001e-07,0
0.06348896026611328,0.0,[-0.00056823],0.005,0.1,0.0,-1.6141105449593358e-07,0
0.07202553749084473,0.0,[-0.00068677],0.005,0.1,0.0,-9.09270288092137e-08,0
0.08137154579162598,0.0,[-0.00080697],0.005,0.1,0.0,-5.1141392585906706e-08,0
0.09158921241760254,0.0,[-0.00092701],0.005,0.1,0.0,-2.8793735354737628e-08,0
0.10087919235229492,0.0,[-0.00104538],0.005,0.1,0.0,-1.645595048208626e-08,0
0.10944819450378418,0.0,[-0.00116078],0.005,0.1,0.0,-9.847510792751298e-09,0
0.11846041679382324,0.0,[-0.0012722],0.005,0.1,0.0,-6.493029580502377e-09,0
0.1274857521057129,0.0,[-0.00137879],0.005,0.1,0.0,-4.971621491474819e-09,0
0.138749361038208,0.0,[-0.00147992],0.005,0.1,0.0,-4.475859391938244e-09,0
0.14746570587158203,0.0,[-0.00157512],0.005,0.1,0.0,-4.55044857879158e-09,0
0.15750885009765625,0.0,[-0.00166409],0.005,0.1,0.0,-4.939097782736659e-09,0
0.16553378105163574,0.0,[-0.00174661],0.005,0.1,0.0,-5.49642445492202e-09,0
0.17476701736450195,0.0,[-0.00182263],0.005,0.1,0.0,-6.138283404177171e-09,0
0.18245911598205566,0.0,[-0.00189216],0.005,0.1,0.0,-6.814303187593121e-09,0
0.19049692153930664,0.0,[-0.0019553],0.005,0.1,0.0,-7.49297099919193e-09,0
0.19949078559875488,0.0,[-0.00201222],0.005,0.1,0.0,-8.153652128815422e-09,0
0.20944452285766602,0.0,[-0.00206315],0.005,0.1,0.0,-8.782357419517244e-09,0
0.22075462341308594,0.0,[-0.00210834],0.005,0.1,0.0,-9.369490128341461e-09,0
0.22844290733337402,0.0,[-0.0021481],0.005,0.1,0.0,-9.908612257815933e-09,0
0.24044132232666016,0.0,[-0.00218275],0.005,0.1,0.0,-1.0395721763053116e-08,0
0.25094056129455566,0.0,[-0.00221263],0.005,0.1,0.0,-1.0828778878691805e-08,0
0.26091599464416504,0.0,[-0.00223809],0.005,0.1,0.0,-1.1207032777983658e-08,0
0.26852893829345703,0.0,[-0.00225948],0.005,0.1,0.0,-1.1533318117831045e-08,0
0.2780594825744629,0.0,[-0.00227714],0.005,0.1,0.0,-1.1831949098290917e-08,0
0.28543972969055176,0.0,[-0.0022914],0.005,0.1,0.0,-1.2184111924181417e-08,0
0.29474472999572754,0.0,[-0.00230253],0.005,0.1,0.0,-1.3796519029300147e-08,0
0.3034477233886719,0.0,[-0.00231077],0.005,0.1,0.0,-1.494743406074273e-08,0
0.3124871253967285,0.0,[-0.00231634],0.005,0.1,0.0,-1.6030006927105695e-08,0
0.3214864730834961,0.0,[-0.00231943],0.005,0.1,0.0,-2.362826753903201e-08,0
0.333193302154541,0.0,[-0.00232004],0.005,0.1,0.0,-6.26568507488763e-08,0
0.3404581546783447,0.0,[-0.00231806],0.005,0.1,0.0,-6.267113468259991e-08,0
0.3497469425201416,0.0,[-0.00231351],0.005,0.1,0.0,-6.73846845225222e-08,0
0.35752415657043457,0.0,[-0.0023065],0.005,0.1,0.0,-7.222134087004634e-08,0
