t_s,q_rad,q_des_rad,K,B,jerk,tau_Nm,ilc_ff_Nm
0.005309343338012695,0.0,[-9.21016863e-06],0.005,0.1,0.0,-2.4857200707937655e-05,0
0.013693571090698242,-0.00019539871673667023,[-4.4435508e-05],0.005,0.1,0.0,-6.311650714684264e-06,0
0.022580385208129883,0.0,[-0.00011018],0.005,0.1,0.0,-3.4258348404791556e-06,0
0.030539989471435547,0.0,[-0.00020056],0.005,0.1,0.0,-1.4555430698692467e-06,0
0.03956198692321777,-0.00019539871673667023,[-0.00031005],0.005,0.1,0.0,-3.344635094902741e-07,0
0.04761505126953125,0.0,[-0.00043368],0.005,0.1,0.0,-6.834035192549094e-07,0
0.056627750396728516,0.0,[-0.00056727],0.005,0.1,0.0,-2.9626753542267044e-07,0
0.06604528427124023,0.0,[-0.00070686],0.005,0.1,0.0,-4.487101465058246e-08,0
0.07434773445129395,-0.00019539871673667023,[-0.00084858],0.005,0.1,0.0,-1.614065825665318e-09,0
0.08397150039672852,0.0,[-0.00098891],0.005,0.1,0.0,-7.804885037295551e-08,0
0.09250164031982422,0.0,[-0.00112465],0.005,0.1,0.0,-1.5593793335135885e-07,0
0.10254502296447754,0.0,[-0.00125287],0.005,0.1,0.0,-5.414262786147761e-07,0
0.11054039001464844,0.0,[-0.00137092],0.005,0.1,0.0,-6.591106612858269e-07,0
0.11851978302001953,0.0,[-0.00147685],0.005,0.1,0.0,-7.882061278832538e-07,0
0.12752842903137207,-0.00019539871673667023,[-0.00156838],0.005,0.1,0.0,-2.301885505229561e-06,0
0.1355142593383789,0.0,[-0.00164306],0.005,0.1,0.0,-2.8576367382265725e-06,0
0.14511752128601074,-0.00019539871673667023,[-0.00169985],0.005,0.1,0.0,-3.5094858195329637e-06,0
0.1558547019958496,-0.00019539871673667023,[-0.00173712],0.005,0.1,0.0,-4.649947023636216e-06,0
0.16507458686828613,-0.00019539871673667023,[-0.00175216],0.005,0.1,0.0,-5.825832562525228e-06,0
0.17251086235046387,-0.00019539871673667023,[-0.00174333],0.005,0.1,0.0,-4.834879407818878e-06,0
0.18061351776123047,0.0,[-0.00170991],0.005,0.1,0.0,-7.127390996357701e-06,0
0.18952727317810059,0.0,[-0.00165078],0.005,0.1,0.0,-7.719071017521886e-06,0
0.19853520393371582,0.0,[-0.00156428],0.005,0.1,0.0,-8.903949110300936e-06,0
0.20650410652160645,-0.00019539871673667023,[-0.00144865],0.005,0.1,0.0,-7.338726789379005e-06,0
0.21661376953125,0.0,[-0.00130231],0.005,0.1,0.0,-8.408240684224043e-06,0
0.22573637962341309,-0.00019539871673667023,[-0.00112431],0.005,0.1,0.0,-4.561942130827625e-06,0
0.23552298545837402,0.0,[-0.00091426],0.005,0.1,0.0,-4.428671329488036e-06,0
0.2481088638305664,-0.00019539871673667023,[-0.00067104],0.005,0.1,0.0,3.341319770689712e-06,0
0.2561779022216797,0.0,[-0.00039295],0.005,0.1,0.0,4.520346418389585e-06,0
0.2648637294769287,0.0,[-7.98451984e-05],0.005,0.1,0.0,9.46089890572351e-06,0
0.2726564407348633,0.0,[0.00026595],0.005,0.1,0.0,9.825741532111648e-06,0
0.2805323600769043,0.0,[0.00064104],0.005,0.1,0.0,1.5885803465543227e-05,0
0.2895374298095703,0.0,[0.00104318],0.005,0.1,0.0,2.2540384635517936e-05,0
0.2985227108001709,0.0,[0.00147109],0.005,0.1,0.0,2.9664147623085572e-05,0
0.3075411319732666,0.0,[0.00192333],0.005,0.1,0.0,3.716044760665868e-05,0
0.3165290355682373,0.0,[0.00239835],0.005,0.1,0.0,4.452579491794475e-05,0
0.3245527744293213,0.0,[0.00289344],0.005,0.1,0.0,3.663427233775695e-05,0
0.33414363861083984,-0.00019539871673667023,[0.00340596],0.005,0.1,0.0,6.705250898749357e-05,0
0.34211230278015137,-0.00019539871673667023,[0.00393431],0.005,0.1,0.0,5.2452701803526966e-05,0
0.34990715980529785,0.0,[0.00447587],0.005,0.1,0.0,5.939540961490478e-05,0
0.35752105712890625,0.0,[0.00502718],0.005,0.1,0.0,4.7911077711254115e-05,0
0.3669567108154297,0.0,[0.00558511],0.005,0.1,0.0,5.923268949860714e-05,0
0.3754725456237793,0.0,[0.00614772],0.005,0.1,0.0,6.904470920369269e-05,0
0.3842341899871826,0.0,[0.00671404],0.005,0.1,0.0,7.724864880439332e-05,0
0.3928356170654297,0.0,[0.00728307],0.005,0.1,0.0,8.393685667511093e-05,0
0.4025256633758545,-0.00019539871673667023,[0.00785377],0.005,0.1,0.0,9.098325959061241e-05,0
0.412217378616333,0.0,[0.00842584],0.005,0.1,0.0,0.00012227357779018438,0
0.42072319984436035,-0.00019539871673667023,[0.00899887],0.005,0.1,0.0,9.022820936774581e-05,0
0.4295194149017334,0.0,[0.00957077],0.005,0.1,0.0,9.201455686616126e-05,0
0.43750643730163574,0.0,[0.01013887],0.005,0.1,0.0,6.945892020642977e-05,0
0.44774580001831055,0.0,[0.01070156],0.005,0.1,0.0,0.0001054257688581088,0
0.4565391540527344,-0.00019539871673667023,[0.01125821],0.005,0.1,0.0,7.96035029094513e-05,0
0.46651673316955566,0.0,[0.0118075],0.005,0.1,0.0,8.31250549550976e-05,0
0.47553491592407227,-0.00019539871673667023,[0.01234819],0.005,0.1,0.0,8.791977283055862e-05,0
0.4845151901245117,0.0,[0.01288004],0.005,0.1,0.0,9.648727728381848e-05,0
0.49376678466796875,0.0,[0.01340391],0.005,0.1,0.0,0.00013780847942391054,0
0.5015389919281006,0.0,[0.01392071],0.005,0.1,0.0,9.889014821022234e-05,0
0.5105316638946533,0.0,[0.01442975],0.005,0.1,0.0,0.00010607239363850598,0
0.5202739238739014,0.0,[0.01493058],0.005,0.1,0.0,0.00011462251041254548,0
0.5302751064300537,-0.00019539871673667023,[0.01542378],0.005,0.1,0.0,0.00012712069439320674,0
0.5376718044281006,0.0,[0.01591022],0.005,0.1,0.0,0.00013874076338698616,0
0.5470187664031982,0.0,[0.01639094],0.005,0.1,0.0,0.00015287194864962837,0
0.5576486587524414,-0.00019539871673667023,[0.01686721],0.005,0.1,0.0,0.00017218343646062642,0
0.5674974918365479,0.0,[0.01734042],0.005,0.1,0.0,0.00019023443120380062,0
0.5786120891571045,0.0,[0.01781314],0.005,0.1,0.0,0.000292248475850812,0
0.5906000137329102,0.0,[0.01828692],0.005,0.1,0.0,0.00030105034030367285,0
0.6027867794036865,0.0,[0.01876043],0.005,0.1,0.0,0.000314064770605691,0
0.6115326881408691,0.0,[0.01923284],0.005,0.1,0.0,0.00024077045845902054,0
0.6217777729034424,0.0,[0.01970475],0.005,0.1,0.0,0.0002921892953609062,0
0.6307132244110107,0.0,[0.02017831],0.005,0.1,0.0,0.0003534597572816065,0
0.6395282745361328,0.0,[0.02065567],0.005,0.1,0.0,0.0002868440778109967,0
0.6485240459442139,0.0,[0.02113786],0.005,0.1,0.0,0.0003798918314053367,0
0.6577532291412354,-0.00019539871673667023,[0.0216261],0.005,0.1,0.0,0.0003233791586068001,0
0.6658525466918945,-0.00019539871673667023,[0.02212171],0.005,0.1,0.0,0.00044955427701395123,0
0.6749832630157471,0.0,[0.02262778],0.005,0.1,0.0,0.0005789723653125737,0
0.6838569641113281,-0.00019539871673667023,[0.02314891],0.005,0.1,0.0,0.0007283408368177128,0
0.6929528713226318,0.0,[0.02368961],0.005,0.1,0.0,0.0008728353781778559,0
0.700702428817749,0.0,[0.0242523],0.005,0.1,0.0,0.0007043618966467543,0
0.7133383750915527,-0.00019539871673667023,[0.02483957],0.005,0.1,0.0,0.0013437495496443235,0
0.7214932441711426,0.0,[0.02545584],0.005,0.1,0.0,0.0010438589289365242,0
0.7295820713043213,-0.00019539871673667023,[0.02610309],0.005,0.1,0.0,0.0013170589232120364,0
0.7388861179351807,0.0,[0.02678343],0.005,0.1,0.0,0.0015813225908341616,0
0.7465164661407471,0.0,[0.02749868],0.005,0.1,0.0,0.0012717784039448273,0
0.7555880546569824,0.0,[0.02824824],0.005,0.1,0.0,0.0016560035500730393,0
0.7664825916290283,-0.00019539871673667023,[0.02903414],0.005,0.1,0.0,0.0020596789351712943,0
0.7779910564422607,0.0,[0.02986345],0.005,0.1,0.0,0.003407559438856562,0
0.787468433380127,-0.00019539871673667023,[0.03074496],0.005,0.1,0.0,0.00353302486460266,0
0.7959511280059814,0.0,[0.03168357],0.005,0.1,0.0,0.0038294361024475386,0
0.8044946193695068,-0.00019539871673667023,[0.03268106],0.005,0.1,0.0,0.00412585634405419,0
0.8150641918182373,0.0,[0.0337388],0.005,0.1,0.0,0.004400155793369324,0
0.8226132392883301,0.0,[0.03485449],0.005,0.1,0.0,0.0033577612319527915,0
0.8355000019073486,0.0,[0.03602589],0.005,0.1,0.0,0.00554560773958321,0
0.8435003757476807,0.0,[0.03725375],0.005,0.1,0.0,0.0041570653648344,0
0.8514847755432129,0.0,[0.03853509],0.005,0.1,0.0,0.004787544424560913,0
0.861436128616333,0.0,[0.03986699],0.005,0.1,0.0,0.005376149677644917,0
0.8757755756378174,-0.00019539871673667023,[0.04125597],0.005,0.1,0.0,0.01034507136923246,0
0.8835015296936035,-0.00019539871673667023,[0.04271008],0.005,0.1,0.0,0.00723097056155048,0
0.8915102481842041,-0.00019539871673667023,[0.04422574],0.005,0.1,0.0,0.0073510147677308965,0
0.9022526741027832,0.0,[0.04579587],0.005,0.1,0.0,0.007479751929891015,0
0.9128618240356445,0.0,[0.04741988],0.005,0.1,0.0,0.010031355741880665,0
0.9215087890625,0.0,[0.04909635],0.005,0.1,0.0,0.00712492985367319,0
0.9328913688659668,0.0,[0.05081994],0.005,0.1,0.0,0.009767307540827884,0
0.9411227703094482,-0.00019539871673667023,[0.05258525],0.005,0.1,0.0,0.007023250675918667,0
0.9497270584106445,0.0,[0.05438388],0.005,0.1,0.0,0.007316032548877387,0
0.9575066566467285,0.0,[0.05620504],0.005,0.1,0.0,0.00552900270242077,0
0.9687495231628418,-0.00019539871673667023,[0.05803892],0.005,0.1,0.0,0.0061569602655383,0
0.9785759449005127,-0.00019539871673667023,[0.05987953],0.005,0.1,0.0,0.006785523791507752,0
0.9880590438842773,-0.00019539871673667023,[0.06172445],0.005,0.1,0.0,0.007216142795559932,0
0.9975507259368896,0.0,[0.06356861],0.005,0.1,0.0,0.005446109440528787,0
1.0064666271209717,0.0,[0.06540453],0.005,0.1,0.0,0.006151938792692654,0
1.0147309303283691,-0.00019539871673667023,[0.06722829],0.005,0.1,0.0,0.006683529598055247,0
1.0226340293884277,0.0,[0.06903648],0.005,0.1,0.0,0.005115340612363795,0
1.0320286750793457,-0.00019539871673667023,[0.07082348],0.005,0.1,0.0,0.005879683301946308,0
1.0406138896942139,0.0,[0.0725871],0.005,0.1,0.0,0.006433489750798331,0
1.0488712787628174,0.0,[0.0743281],0.005,0.1,0.0,0.006854072715889716,0
1.0574543476104736,-0.00019539871673667023,[0.07604471],0.005,0.1,0.0,0.005279641975364579,0
1.0664656162261963,0.0,[0.07773312],0.005,0.1,0.0,0.005998739293265561,0
1.0777432918548584,-0.00019539871673667023,[0.07939515],0.005,0.1,0.0,0.008713017854364753,0
1.0855669975280762,0.0,[0.08103495],0.005,0.1,0.0,0.0064368112183327475,0
1.094569444656372,0.0,[0.08265143],0.005,0.1,0.0,0.006928600671789612,0
1.104794979095459,-0.00019539871673667023,[0.08424386],0.005,0.1,0.0,0.0073401668981785935,0
1.1132352352142334,0.0,[0.08581423],0.005,0.1,0.0,0.007640778516437285,0
1.1205379962921143,-0.00019539871673667023,[0.08736211],0.005,0.1,0.0,0.00589607142530014,0
1.129814863204956,0.0,[0.08888502],0.005,0.1,0.0,0.006637471027116998,0
1.1374592781066895,0.0,[0.0903812],0.005,0.1,0.0,0.005311385117161175,0
1.1457915306091309,0.0,[0.09184947],0.005,0.1,0.0,0.006269049812464677,0
1.155486822128296,-0.00019539871673667023,[0.0932915],0.005,0.1,0.0,0.007077658039741332,0
1.1635594367980957,-0.00019539871673667023,[0.09471144],0.005,0.1,0.0,0.0077217105945521025,0
1.1730096340179443,0.0,[0.09611312],0.005,0.1,0.0,0.008244552125403898,0
1.1814978122711182,-0.00019539871673667023,[0.09749772],0.005,0.1,0.0,0.006473054734153451,0
1.191999912261963,0.0,[0.09886656],0.005,0.1,0.0,0.00984489704376824,0
1.199631929397583,0.0,[0.1002234],0.005,0.1,0.0,0.007533393117297542,0
1.210123062133789,0.0,[0.10156929],0.005,0.1,0.0,0.008360612893649451,0
1.2184991836547852,0.0,[0.10290293],0.005,0.1,0.0,0.006682777637055761,0
1.2265279293060303,-0.00019539871673667023,[0.10422346],0.005,0.1,0.0,0.007856137341155724,0
1.2358808517456055,0.0,[0.10553283],0.005,0.1,0.0,0.00881615922284664,0
1.2450194358825684,0.0,[0.1068354],0.005,0.1,0.0,0.009607478598019024,0
1.2537450790405273,0.0,[0.10813491],0.005,0.1,0.0,0.010150477456597947,0
1.2619385719299316,0.0,[0.10943209],0.005,0.1,0.0,0.008002165241794715,0
1.2704441547393799,0.0,[0.1107253],0.005,0.1,0.0,0.009181587090903606,0
1.2814853191375732,0.0,[0.11201835],0.005,0.1,0.0,0.013308400345995834,0
1.292037010192871,0.0,[0.11331951],0.005,0.1,0.0,0.013224049560493145,0
1.3000495433807373,-0.00019539871673667023,[0.11463325],0.005,0.1,0.0,0.013240891448572595,0
1.3102202415466309,0.0,[0.11596073],0.005,0.1,0.0,0.013302413912525561,0
1.3198657035827637,0.0,[0.11730288],0.005,0.1,0.0,0.013462016141349573,0
1.3284637928009033,0.0,[0.11865787],0.005,0.1,0.0,0.010380524561227926,0
1.3385629653930664,0.0,[0.12002155],0.005,0.1,0.0,0.011498908974095966,0
1.3507230281829834,0.0,[0.12139299],0.005,0.1,0.0,0.012473705578719302,0
1.360969066619873,0.0,[0.12277399],0.005,0.1,0.0,0.013292665706169996,0
1.3720736503601074,0.0,[0.12416609],0.005,0.1,0.0,0.014010285165779816,0
1.3795294761657715,-0.00019539871673667023,[0.12556795],0.005,0.1,0.0,0.011040799626110983,0
1.3907020092010498,0.0,[0.12697583],0.005,0.1,0.0,0.012518629979548295,0
1.3998680114746094,0.0,[0.12838932],0.005,0.1,0.0,0.013843717894771521,0
1.407534122467041,-0.00019539871673667023,[0.12980814],0.005,0.1,0.0,0.011157562686738568,0
1.4175350666046143,0.0,[0.13122946],0.005,0.1,0.0,0.013025889251062897,0
1.4263038635253906,-0.00019539871673667023,[0.13265381],0.005,0.1,0.0,0.01466901323288103,0
1.4350638389587402,0.0,[0.1340846],0.005,0.1,0.0,0.016050006876145495,0
1.4427833557128906,0.0,[0.13552205],0.005,0.1,0.0,0.012888366653400526,0
1.453979253768921,0.0,[0.13696659],0.005,0.1,0.0,0.019875131011318957,0
1.4620141983032227,0.0,[0.13842156],0.005,0.1,0.0,0.015471982332879343,0
1.472036361694336,-0.00019539871673667023,[0.13988698],0.005,0.1,0.0,0.017362910483866584,0
1.480370044708252,0.0,[0.141363],0.005,0.1,0.0,0.018983710783716055,0
1.4900500774383545,-0.00019539871673667023,[0.14285286],0.005,0.1,0.0,0.020478864184085812,0
1.5010766983032227,-0.00019539871673667023,[0.14435944],0.005,0.1,0.0,0.021770650344071264,0
1.5099079608917236,0.0,[0.14588523],0.005,0.1,0.0,0.022896074183404898,0
1.5184259414672852,-0.00019539871673667023,[0.14742924],0.005,0.1,0.0,0.018022293354208824,0
1.5301837921142578,0.0,[0.14899061],0.005,0.1,0.0,0.026916845391174962,0
1.5384800434112549,-0.00019539871673667023,[0.15057173],0.005,0.1,0.0,0.020761280291079886,0
1.5474321842193604,0.0,[0.15217136],0.005,0.1,0.0,0.02294022824661087,0
1.556530237197876,-0.00019539871673667023,[0.15378852],0.005,0.1,0.0,0.024908846576213783,0
1.5664393901824951,-0.00019539871673667023,[0.15542559],0.005,0.1,0.0,0.026628083492522804,0
1.5744507312774658,-0.00019539871673667023,[0.15708464],0.005,0.1,0.0,0.028141645495680656,0
1.5834689140319824,0.0,[0.15876744],0.005,0.1,0.0,0.029541300020273425,0
1.591578722000122,0.0,[0.16047555],0.005,0.1,0.0,0.03098953605905879,0
1.599822759628296,0.0,[0.16221039],0.005,0.1,0.0,0.03241936016033246,0
1.607452630996704,-0.00019539871673667023,[0.1639697],0.005,0.1,0.0,0.025455454635790475,0
1.6158909797668457,-0.00019539871673667023,[0.16574805],0.005,0.1,0.0,0.02893940117117472,0
1.6261086463928223,-0.00019539871673667023,[0.16754455],0.005,0.1,0.0,0.032139205668102376,0
1.6350533962249756,0.0,[0.16936222],0.005,0.1,0.0,0.03494567985744651,0
1.642538070678711,0.0,[0.17120008],0.005,0.1,0.0,0.027892338446964295,0
1.6507377624511719,-0.00019539871673667023,[0.1730537],0.005,0.1,0.0,0.032515306295276276,0
1.6590547561645508,0.0,[0.17491942],0.005,0.1,0.0,0.026837884446598348,0
1.6687374114990234,-0.00019539871673667023,[0.17679428],0.005,0.1,0.0,0.03249778796916521,0
1.6780786514282227,-0.00019539871673667023,[0.17867995],0.005,0.1,0.0,0.037484578229282944,0
1.6868224143981934,-0.00019539871673667023,[0.18058201],0.005,0.1,0.0,0.04175781978929298,0
1.6944825649261475,0.0,[0.18250545],0.005,0.1,0.0,0.045379271199985145,0
1.7032604217529297,0.0,[0.18445049],0.005,0.1,0.0,0.03608831849253892,0
1.7124392986297607,0.0,[0.18641319],0.005,0.1,0.0,0.04176733254455915,0
1.7231593132019043,0.0,[0.18839438],0.005,0.1,0.0,0.04667509068203355,0
1.7324779033660889,0.0,[0.1903989],0.005,0.1,0.0,0.05074843668466698,0
1.7411236763000488,0.0,[0.19243083],0.005,0.1,0.0,0.054121338358688154,0
1.749540090560913,0.0,[0.19449345],0.005,0.1,0.0,0.056993218575169396,0
1.7574727535247803,0.00019539871673667023,[0.19658509],0.005,0.1,0.0,0.04458201759041157,0
1.7681195735931396,0.00019539871673667023,[0.19870404],0.005,0.1,0.0,0.06629703021808077,0
1.7781507968902588,0.00019539871673667023,[0.20085715],0.005,0.1,0.0,0.06677958465220926,0
1.7882030010223389,0.00039079743347334047,[0.20304979],0.005,0.1,0.276038359678681,0.06718756526710731,0
1.7988595962524414,0.0005861961502100108,[0.20528604],0.005,0.1,0.5852013225188036,0.08639565448405087,0
1.8094031810760498,0.0007815948669466809,[0.20757295],0.005,0.1,0.5632286690883805,0.0811077655351636,0
1.8174359798431396,0.0009769935836833512,[0.2099072],0.005,0.1,0.7080847670202424,0.05994590758442757,0
1.8294382095336914,0.0011723923004200215,[0.21228095],0.005,0.1,0.870640047079464,0.08052739742206694,0
1.8374581336975098,0.0013677910171566918,[0.21469114],0.005,0.1,0.7215229203288083,0.059908309583507235,0
1.8488342761993408,0.0021493858841033727,[0.2171345],0.005,0.1,1.0437979769814132,0.08005807301511128,0
1.8564398288726807,0.002344784600840043,[0.21960762],0.005,0.1,0.8920267608447334,0.05974966055272907,0
1.8654258251190186,0.002540183317576713,[0.22210287],0.005,0.1,0.8817832144844171,0.06239567281539304,0
1.8744087219238281,0.0029309807510500534,[0.22461327],0.005,0.1,0.9084764530267385,0.06437959450712376,0
1.8845171928405762,0.0033217781845233945,[0.22713663],0.005,0.1,0.931089903548347,0.06576810485217278,0
1.8959472179412842,0.003907974334733405,[0.22967463],0.005,0.1,0.9369200278855992,0.08425912542610167,0
1.9034531116485596,0.004103373051470075,[0.2322282],0.005,0.1,0.6489567975541013,0.06244856194288821,0
1.9124367237091064,0.004494170484943416,[0.23478962],0.005,0.1,0.589355998890287,0.06387067272359481,0
1.9218807220458984,0.005080366635153426,[0.2373519],0.005,0.1,0.6075397829829042,0.06474371842409828,0
1.9297330379486084,0.005275765351890096,[0.2399127],0.005,0.1,0.3639864466710181,0.06535340344751236,0
1.937851905822754,0.005666562785363437,[0.24246592],0.005,0.1,0.35409941380677246,0.051232326539937596,0
1.9464054107666016,0.0062527589355734475,[0.24499866],0.005,0.1,0.14104391425250928,0.042542871604871836,0
1.9554834365844727,0.006643556369046789,[0.24750002],0.005,0.1,0.1773945460470191,0.04865687833781977,0
1.9645898342132568,0.007034353802520129,[0.24996838],0.005,0.1,0.2850185975423165,0.053149854093203455,0
1.9742107391357422,0.0076205499527301395,[0.25240612],0.005,0.1,0.11568553754797711,0.05613634957305453,0
1.9838905334472656,0.008011347386203481,[0.25481515],0.005,0.1,-0.11204265739768735,0.058145296882430156,0
1.993976354598999,0.008597543536413491,[0.25719708],0.005,0.1,-0.31396121686922407,0.05954979083258733,0
2.002403736114502,0.008988340969886831,[0.25954982],0.005,0.1,-0.18939865313738202,0.047691259543076264,0
2.011009693145752,0.009379138403360172,[0.2618681],0.005,0.1,-0.2571416306841434,0.05135054399820325,0
2.0196871757507324,0.009965334553570182,[0.26415092],0.005,0.1,-0.3708501272205157,0.05396123210717016,0
2.0274691581726074,0.010356131987043523,[0.26639771],0.005,0.1,-0.47330470500299043,0.04447533238888171,0
2.035613536834717,0.010942328137253534,[0.26860483],0.005,0.1,-0.5469894947080057,0.04866867823892346,0
2.0445406436920166,0.011333125570726873,[0.27077277],0.005,0.1,-0.5908464286716264,0.05178994612279817,0
2.054675340652466,0.011919321720936885,[0.27290549],0.005,0.1,-0.33363745881069207,0.053864685529050674,0
2.062411308288574,0.012310119154410226,[0.27500333],0.005,0.1,-0.30038968236477703,0.04463312055934716,0
2.0764007568359375,0.013091714021356905,[0.27706676],0.005,0.1,-0.34196981153484535,0.059699534344178386,0
2.0844080448150635,0.013482511454830247,[0.27910276],0.005,0.1,-0.39564066403253173,0.05949935239084205,0
