t_s,q_rad,q_des_rad,K,B,jerk,tau_Nm,ilc_ff_Nm,reward
0.12328124046325684,0.00019539871673667023,0.6650510938265165,0.4538913034030256,-1.3952413860173505,0.0,-3.7924064619220585,0.0,0.5
0.13199114799499512,0.00019539871673667023,0.7208799987327207,0.5397532325807523,-1.1902642553851952,0.0,-2.9672412564148645,0.0,0.5
0.1419510841369629,0.00019539871673667023,0.7738742799077761,0.6288540679432538,-0.9906217558403007,0.0,-2.4242241124673103,0.0,0.5
0.1510295867919922,0.00019539871673667023,0.8237893352872563,0.7197474726385595,-0.8065354353925751,0.0,-2.1078312083037836,0.0,0.5
0.1608750820159912,0.00019539871673667023,0.8704580402473022,0.8110315027881627,-0.6435029250748446,0.0,-1.9578961642553512,0.0,0.5
0.17180657386779785,0.00019539871673667023,0.9137814315640524,0.9014841675484229,-0.4870266755206775,0.0,-1.9057695112555,0.0,0.5
0.18413448333740234,0.00019539871673667023,0.9537194537288278,0.9896701532786533,-0.37712141484176936,0.0,-1.9528903973710703,0.0,0.5
0.19196295738220215,0.00019539871673667023,0.9902809945387199,1.0745809117317082,-0.3018997589894288,0.0,-2.047601441899334,0.0,0.5
0.2020273208618164,0.00019539871673667023,1.0235162612796718,1.1555390207453464,-0.21943021876984956,0.0,-2.1497013405628334,0.0,0.5
0.2109220027923584,0.00019539871673667023,1.0535111326739899,1.2316402754236686,-0.15444602368635216,0.0,-2.2641974851645563,0.0,0.5
0.21896719932556152,0.00019539871673667023,1.0803805287407122,1.3023137053253795,-0.10391861732842497,0.0,-2.3815250085587527,0.0,0.5
0.22960853576660156,0.00019539871673667023,1.1042619923469812,1.3671529593707468,-0.0652398846069047,0.0,-2.495636196787883,0.0,0.5
0.23795294761657715,0.00019539871673667023,1.1253104166396823,1.425910468872016,-0.035842859761400184,0.0,-2.6028390019611365,0.0,0.5
0.2464141845703125,0.00019539871673667023,1.1436930156395264,1.4783813379423365,-0.029850054004193643,0.0,-2.701406443871529,0.0,0.5
0.2569446563720703,0.00019539871673667023,1.1595852756027014,1.524830875565154,-0.0060326338091555905,0.0,-2.789013309292292,0.0,0.5
0.26639413833618164,0.00019539871673667023,1.1731681240939982,1.5652297113187297,0.010346318810703128,0.0,-2.8664025087220324,0.0,0.5
0.2756524085998535,0.00019539871673667023,1.1846247354764254,1.5998120087058145,0.02149808448961205,0.0,-2.9332947246004295,0.0,0.5
0.2848341464996338,0.00019539871673667023,1.1941374502153854,1.6288820636388686,0.028828348043810435,0.0,-2.989878150989661,0.0,0.5
0.29396772384643555,0.00019539871673667023,1.2018855434121558,1.6527991745918724,0.03342345915927488,0.0,-3.0366277206389687,0.0,0.5
0.30301451683044434,0.00019539871673667023,1.208043380959065,1.6719624937656687,0.0363129587755772,0.0,-3.0742049145009145,0.0,0.5
0.31392788887023926,0.00019539871673667023,1.2127789254407364,1.686791304408599,0.03773036527972587,0.0,-3.1033376085854214,0.0,0.5
0.3229360580444336,0.00019539871673667023,1.2162525459555908,1.6977180982448763,0.0381149426476342,0.0,-3.124828442396408,0.0,0.5
0.3319375514984131,0.00019539871673667023,1.2186158667909537,1.7050992781933068,0.025815309865912826,0.0,-3.138843583092208,0.0,0.5
0.34122204780578613,0.00019539871673667023,1.2200114120757306,1.709621411560921,0.04296713569048279,0.0,-3.1485635805121444,0.0,0.5
0.35294437408447266,0.00019539871673667023,1.2205726640783165,1.7113801281794292,0.04000476218061167,0.0,-3.151912757482707,0.0,0.5
0.3615071773529053,0.00019539871673667023,1.2204230119685688,1.7108225567746804,0.02673359876089736,0.0,-3.1502682655940393,0.0,0.5
0.3699483871459961,0.00019539871673667023,1.2196754734801056,1.7084763806935206,0.029976205351412592,0.0,-3.145813680073043,0.0,0.5
0.3795044422149658,0.00019539871673667023,1.2184335335890126,1.704558406674359,0.03142834971636746,0.0,-3.1382170383407706,0.0,0.5
0.3902170658111572,0.00019539871673667023,1.21679146568522,1.6994371250888194,0.041306915260370614,0.0,-3.1286847539430815,0.0,0.5
0.40392065048217773,0.00019539871673667023,1.2148346599566786,1.6933537928778526,0.05408805906809627,0.0,-3.1176267459081988,0.0,0.5
0.4149589538574219,0.00019539871673667023,1.2126396474643304,1.6864325821037307,0.050206758101134084,0.0,-3.1038290559496033,0.0,0.5
0.4257471561431885,0.00019539871673667023,1.2102738986114425,1.6789944235863152,0.04619406254516832,0.0,-3.089030363387153,0.0,0.5
0.43445539474487305,0.00019539871673667023,1.2077962171663112,1.6711838407207398,0.03512263072952582,0.0,-3.073166430314725,0.0,0.5
0.4431188106536865,0.00019539871673667023,1.2052572343818861,1.6631876655346338,0.021171726035686858,0.0,-3.0570376180522394,0.0,0.5
0.45293092727661133,0.00019539871673667023,1.2027003465844532,1.6552856716262738,0.027251672696769667,0.0,-3.0418349260793573,0.0,0.5
0.4611012935638428,0.00019539871673667023,1.2001625940439782,1.6473638236909338,0.016813860566371252,0.0,-3.0261168886385668,0.0,0.5
0.46939587593078613,0.00019539871673667023,1.1976747429521335,1.639649624086517,0.01113534684992768,0.0,-3.0110171974831315,0.0,0.5
0.4769160747528076,0.00019539871673667023,1.1952619938968507,1.6322461995711617,0.01456629931991112,0.0,-2.9966966111202433,0.0,0.5
0.4855458736419678,0.00019539871673667023,1.19294492796255,1.625147330235948,0.016361274558340376,0.0,-2.9829650827136702,0.0,0.5
0.49394798278808594,0.00019539871673667023,1.1907398025880238,1.6184035250337516,0.01705009078765976,0.0,-2.9699142314428637,0.0,0.5
0.5034172534942627,0.00019539871673667023,1.188658758933282,1.6120197204770093,0.01193271284169332,0.0,-2.9574610136464883,0.0,0.5
0.512162446975708,0.00019539871673667023,1.1867103119326963,1.6061022873729933,0.014372822954946279,0.0,-2.9460564810540952,0.0,0.5
0.5220198631286621,0.00019539871673667023,1.1849000317425313,1.6006105431596036,0.015602959234877223,0.0,-2.9354693783477983,0.0,0.5
0.5309808254241943,0.00019539871673667023,1.1832308176367698,1.5955221312770664,0.011067929182024382,0.0,-2.9255664652292226,0.0,0.5
0.5408012866973877,0.00019539871673667023,1.1817031588205644,1.5909141928668782,0.013335487543675653,0.0,-2.9167094885719007,0.0,0.5
0.5499112606048584,0.00019539871673667023,1.1803157147537537,1.5867312669107005,0.014535974657929938,0.0,-2.90866607566807,0.0,0.5
0.5613429546356201,0.00019539871673667023,1.1790656137881157,1.5829634508954038,0.014812861854229758,0.0,-2.901410430915085,0.0,0.5
0.5699245929718018,0.00019539871673667023,1.177948523241757,1.5795720479001838,0.01034306461293579,0.0,-2.8948049479472684,0.0,0.5
0.5794734954833984,0.00019539871673667023,1.1769590252451085,1.5766334507612234,0.016295540422600268,0.0,-2.889249083682361,0.0,0.5
0.588524341583252,0.00019539871673667023,1.176091042446698,1.5740184318921044,0.015043162211693675,0.0,-2.884191275192953,0.0,0.5
0.5969746112823486,0.00019539871673667023,1.1753376706853182,1.5717576250339587,0.015031185461887538,0.0,-2.8798402446929616,0.0,0.5
0.6065504550933838,0.00019539871673667023,1.1746913894880024,1.569836492378385,0.017701385547581612,0.0,-2.8762029228889667,0.0,0.5
0.6160972118377686,0.00019539871673667023,1.1741446769859991,1.568182114797544,0.015063814780055737,0.0,-2.872963384148368,0.0,0.5
0.624934196472168,0.00019539871673667023,1.1736900125979997,1.5668302792921656,0.016600622228469922,0.0,-2.8703947876279146,0.0,0.5
0.633450984954834,0.00019539871673667023,1.1733197379803717,1.565684434685716,0.01052793124270686,0.0,-2.8680826375341684,0.0,0.5
0.641270637512207,0.00019539871673667023,1.173026117273566,1.564803747188316,0.010155168034117862,0.0,-2.8663815072338332,0.0,0.5
0.6490247249603271,0.00019539871673667023,1.1728015288112523,1.564111680044834,0.006866405195658987,0.0,-2.8650153135960745,0.0,0.5
0.6587955951690674,0.00019539871673667023,1.1726386238286082,1.5636319673569037,0.008050468573709911,0.0,-2.8641011280908386,0.0,0.5
0.666912317276001,0.00019539871673667023,1.1725304382204804,1.5633115702802758,0.008535296243052845,0.0,-2.863488433267758,0.0,0.5
0.6757352352142334,0.00019539871673667023,1.1724704191364774,1.563133587889328,0.008763801342441205,0.0,-2.8631467482998496,0.0,0.5
0.6849210262298584,0.00019539871673667023,1.1724523267080647,1.563062894525818,0.006087124134726693,0.0,-2.862985212192181,0.0,0.5
0.6958739757537842,0.00019539871673667023,1.1724703217804016,1.563138833709405,0.009655706789892197,0.0,-2.8631619937494857,0.0,0.5
0.706000566482544,0.00019539871673667023,1.1725190939802912,1.5632810909755581,0.009087873061302838,0.0,-2.863427220862968,0.0,0.5
0.7139320373535156,0.00019539871673667023,1.1725936898276186,1.5634855619710772,0.006105313800983628,0.0,-2.8637908538615444,0.0,0.5
0.7223773002624512,0.00019539871673667023,1.1726894635198846,1.5637758889532611,0.00675030254480352,0.0,-2.8643506911763943,0.0,0.5
0.7315714359283447,0.00019539871673667023,1.172802245983314,1.564114045307684,0.006901969508271218,0.0,-2.8649997863635943,0.0,0.5
0.7428994178771973,0.00019539871673667023,1.1729283276119056,1.5644919519912353,0.007042581921042646,0.0,-2.8657252574830845,0.0,0.5
0.7509105205535889,0.00019539871673667023,1.173064389073655,1.5648985301875125,0.0069839221474668495,0.0,-2.8665043575696023,0.0,0.5
0.7608773708343506,0.00019539871673667023,1.1732074385135272,1.5653124931149973,0.004736892849154135,0.0,-2.8672837721687157,0.0,0.5
0.7692270278930664,0.00019539871673667023,1.1733548375986005,1.5657697757893139,0.00735836912609954,0.0,-2.8681783169141286,0.0,0.5
0.7768874168395996,0.00019539871673667023,1.1735043305454953,1.5662020943131503,0.0049376464570582215,0.0,-2.868991708119609,0.0,0.5
0.7864053249359131,0.00019539871673667023,1.1736539347637232,1.5666527796162817,0.0054079189055477,0.0,-2.86985881865823,0.0,0.5
0.7938756942749023,0.00019539871673667023,1.1738019243703985,1.567085816349943,0.0038015683253919195,0.0,-2.8706828098410146,0.0,0.5
0.8027524948120117,0.00019539871673667023,1.1739468530754669,1.5675247731280149,0.004611415294204455,0.0,-2.8715285851558043,0.0,0.5
0.8142783641815186,0.00019539871673667023,1.1740875988678912,1.5679585823992386,0.006597034466163789,0.0,-2.8723738067351716,0.0,0.5
0.8229851722717285,0.00019539871673667023,1.1742232945224038,1.5683514828159502,0.004419949616221723,0.0,-2.873115869881143,0.0,0.5
0.8309686183929443,0.00019539871673667023,1.1743531929508273,1.568742025672249,0.004648718372933891,0.0,-2.8738666854190478,0.0,0.5
0.8412976264953613,0.00019539871673667023,1.174476726671096,1.5691125947894238,0.004722131438013035,0.0,-2.874578967525169,0.0,0.5
0.8488891124725342,0.00019539871673667023,1.1745934924545534,1.569453309767387,0.0032455545584489176,0.0,-2.87522821414552,0.0,0.5
0.8578922748565674,0.00019539871673667023,1.1747032265634174,1.5697938805401295,0.00513037350805993,0.0,-2.8758898722182353,0.0,0.5
0.8691108226776123,0.00019539871673667023,1.1748058464773665,1.5700989229876048,0.004721613264677246,0.0,-2.8764743287881958,0.0,0.5
0.8786437511444092,0.00019539871673667023,1.1749013413715077,1.5703761023475342,0.0032598465993916386,0.0,-2.8770016426943488,0.0,0.5
0.885866641998291,0.00019539871673667023,1.1749897333929458,1.570642978678835,0.0035621791931100366,0.0,-2.8775152423488985,0.0,0.5
0.8960533142089844,0.00019539871673667023,1.1750711518152184,1.5708877002820214,0.0036595572437830544,0.0,-2.877986027326538,0.0,0.5
0.9044127464294434,0.00019539871673667023,1.1751458132838941,1.5711115113739293,0.0036486948982280185,0.0,-2.8784162896428116,0.0,0.5
0.9144039154052734,0.00019539871673667023,1.1752139584230672,1.5713089518829109,0.0025355372392677172,0.0,-2.8787933184977637,0.0,0.5
0.9242842197418213,0.00019539871673667023,1.175275869339521,1.5715037458433427,0.004003100546830999,0.0,-2.8791715117529257,0.0,0.5
0.9318974018096924,0.00019539871673667023,1.1753318626537308,1.5716716879328936,0.00400333758516119,0.0,-2.879494676888344,0.0,0.5
0.943101167678833,0.00019539871673667023,1.175382254976241,1.5718266866893753,0.0046225527685087205,0.0,-2.8797953212334906,0.0,0.5
0.9548819065093994,0.00019539871673667023,1.1754274209652,1.571957773113157,0.003914960615211678,0.0,-2.8800446648183784,0.0,0.5
0.9654068946838379,0.00019539871673667023,1.1754677787408294,1.5720811718562306,0.004290362722494342,0.0,-2.8802833289734195,0.0,0.5
0.9729409217834473,0.00019539871673667023,1.1755036990017793,1.5721889323353655,0.004290525678506053,0.0,-2.8804906669376225,0.0,0.5
