t_s,q_rad,q_des_rad,K,B,jerk,tau_Nm,ilc_ff_Nm
0.005349159240722656,0.0,[1.63581608e-05],0.005,0.1,0.0,0.00013926851978849497,0
0.014257669448852539,0.0,[7.94926102e-05],0.005,0.1,0.0,5.8112060941357235e-05,0
0.02196335792541504,0.0,[0.00019944],0.005,0.1,0.0,3.0501647809915396e-05,0
0.030519962310791016,0.0,[0.00036841],0.005,0.1,0.0,1.6090759356338717e-05,0
0.039958953857421875,0.0,[0.00057941],0.005,0.1,0.0,1.348781352834271e-05,0
0.05095815658569336,0.0,[0.0008269],0.005,0.1,0.0,1.1826358624936317e-05,0
0.060877323150634766,0.0,[0.00110548],0.005,0.1,0.0,7.719315557955876e-06,0
0.06894564628601074,0.0,[0.00140867],0.005,0.1,0.0,5.334042970741954e-06,0
0.07803821563720703,0.0,[0.00173042],0.005,0.1,0.0,5.839533902578119e-06,0
0.08812212944030762,0.0,[0.00206606],0.005,0.1,0.0,4.9726129433438205e-06,0
0.0959780216217041,0.0,[0.00241104],0.005,0.1,0.0,3.471325151777033e-06,0
0.10598874092102051,0.0,[0.00276073],0.005,0.1,0.0,3.1535271238804524e-06,0
0.11402368545532227,-0.00019539871673667023,[0.00311119],0.005,0.1,0.0,2.977560844020866e-06,0
0.12219119071960449,0.0,[0.00345898],0.005,0.1,0.0,1.984775488087322e-06,0
0.1329054832458496,0.0,[0.00380106],0.005,0.1,0.0,2.2356812619862565e-06,0
0.1425769329071045,0.0,[0.00413502],0.005,0.1,0.0,1.8494132328233255e-06,0
0.15165925025939941,-0.00019539871673667023,[0.00445872],0.005,0.1,0.0,1.3274075384988865e-06,0
0.16100502014160156,0.0,[0.00477009],0.005,0.1,0.0,1.0911410591719892e-06,0
0.17200708389282227,0.0,[0.00506761],0.005,0.1,0.0,1.0558450355439575e-06,0
0.18224143981933594,0.0,[0.0053502],0.005,0.1,0.0,8.173704050344525e-07,0
0.19129204750061035,0.0,[0.00561688],0.005,0.1,0.0,5.827300304719671e-07,0
0.19892096519470215,0.0,[0.0058669],0.005,0.1,0.0,4.878692184233186e-07,0
0.20736360549926758,0.0,[0.00609975],0.005,0.1,0.0,3.963527190000441e-07,0
0.21676278114318848,0.0,[0.00631518],0.005,0.1,0.0,3.6386102551090146e-07,0
0.2259054183959961,0.0,[0.00651319],0.005,0.1,0.0,3.4366730306662027e-07,0
0.23606348037719727,0.0,[0.00669396],0.005,0.1,0.0,3.339383563832516e-07,0
0.24526524543762207,0.0,[0.00685782],0.005,0.1,0.0,3.393834227573245e-07,0
0.25391674041748047,0.0,[0.00700525],0.005,0.1,0.0,3.5244149820684484e-07,0
0.26422953605651855,0.0,[0.00713689],0.005,0.1,0.0,3.677835460559588e-07,0
0.2726271152496338,-0.00019539871673667023,[0.00725346],0.005,0.1,0.0,4.151882946802534e-07,0
0.28191399574279785,0.0,[0.00735579],0.005,0.1,0.0,3.993082253066987e-07,0
0.29136180877685547,0.0,[0.00744475],0.005,0.1,0.0,4.1307838900923766e-07,0
0.298891544342041,0.0,[0.00752124],0.005,0.1,0.0,4.259441191978065e-07,0
0.30991458892822266,0.0,[0.0075862],0.005,0.1,0.0,4.3674222316309497e-07,0
0.3199145793914795,0.0,[0.00764056],0.005,0.1,0.0,4.460352993145852e-07,0
0.3293039798736572,0.0,[0.00768526],0.005,0.1,0.0,4.538529179909118e-07,0
0.33791208267211914,0.0,[0.00772119],0.005,0.1,0.0,4.6024912321546057e-07,0
0.34802746772766113,0.0,[0.00774924],0.005,0.1,0.0,4.653360061631186e-07,0
0.3586266040802002,0.0,[0.00777023],0.005,0.1,0.0,4.6930117953809313e-07,0
0.3665306568145752,0.0,[0.00778498],0.005,0.1,0.0,4.719421871443245e-07,0
0.37591099739074707,0.0,[0.00779423],0.005,0.1,0.0,4.7380267913556804e-07,0
0.38483738899230957,0.0,[0.00779869],0.005,0.1,0.0,4.747489603742919e-07,0
0.39592480659484863,0.0,[0.00779903],0.005,0.1,0.0,4.7564112154111194e-07,0
0.40491151809692383,0.0,[0.00779582],0.005,0.1,0.0,4.754282864003796e-07,0
0.41492342948913574,0.0,[0.00778961],0.005,0.1,0.0,4.7514907106552497e-07,0
0.4244499206542969,0.0,[0.00778089],0.005,0.1,0.0,4.7422574625411555e-07,0
0.4319124221801758,0.0,[0.00777012],0.005,0.1,0.0,4.716820357161113e-07,0
0.4420654773712158,0.0,[0.0077577],0.005,0.1,0.0,4.7197477687776544e-07,0
0.4506800174713135,0.0,[0.00774399],0.005,0.1,0.0,4.686699284417109e-07,0
0.45892906188964844,0.0,[0.0077293],0.005,0.1,0.0,4.6692574745732155e-07,0
0.46892476081848145,-0.00019539871673667023,[0.00771392],0.005,0.1,0.0,5.008679458979895e-07,0
0.477952241897583,0.0,[0.00769808],0.005,0.1,0.0,4.6442947119682766e-07,0
0.48595571517944336,0.0,[0.00768198],0.005,0.1,0.0,4.592219674291112e-07,0
0.4954683780670166,0.0,[0.00766582],0.005,0.1,0.0,4.579843337404945e-07,0
0.5051248073577881,0.0,[0.00764974],0.005,0.1,0.0,4.564924100766981e-07,0
0.5129177570343018,0.0,[0.00763386],0.005,0.1,0.0,4.521439113750638e-07,0
0.5225872993469238,0.0,[0.00761829],0.005,0.1,0.0,4.5128364812625926e-07,0
0.5312533378601074,0.0,[0.0076031],0.005,0.1,0.0,4.5000706520306766e-07,0
0.5398983955383301,0.0,[0.00758834],0.005,0.1,0.0,4.4848778256447553e-07,0
0.550922155380249,0.0,[0.00757405],0.005,0.1,0.0,4.4740819426673514e-07,0
0.5603511333465576,0.0,[0.00756024],0.005,0.1,0.0,4.466544741670913e-07,0
0.5685594081878662,0.0,[0.00754693],0.005,0.1,0.0,4.408294674278501e-07,0
0.5780181884765625,0.0,[0.00753412],0.005,0.1,0.0,4.4536291770472517e-07,0
0.5871591567993164,0.0,[0.0075218],0.005,0.1,0.0,4.3864949663353517e-07,0
0.5967216491699219,0.0,[0.00750996],0.005,0.1,0.0,4.3829142928516686e-07,0
0.6059865951538086,0.0,[0.00749859],0.005,0.1,0.0,4.371662651698727e-07,0
0.6151201725006104,-0.00019539871673667023,[0.00748767],0.005,0.1,0.0,4.701937065788589e-07,0
0.6229584217071533,0.0,[0.00747718],0.005,0.1,0.0,4.304991324471921e-07,0
0.6319625377655029,-0.00019539871673667023,[0.00746709],0.005,0.1,0.0,4.677159372007938e-07,0
0.6412112712860107,0.0,[0.00745738],0.005,0.1,0.0,4.2728380009761114e-07,0
0.6489379405975342,0.0,[0.00744806],0.005,0.1,0.0,4.219363146843148e-07,0
0.6589879989624023,0.0,[0.00743911],0.005,0.1,0.0,4.2488523296724815e-07,0
0.6674141883850098,0.0,[0.00743051],0.005,0.1,0.0,4.2247517967432017e-07,0
0.674901008605957,0.0,[0.00742224],0.005,0.1,0.0,4.174009421253082e-07,0
0.6848747730255127,0.0,[0.00741429],0.005,0.1,0.0,4.1573496355502976e-07,0
0.6942892074584961,-0.00019539871673667023,[0.00740666],0.005,0.1,0.0,4.469991534456765e-07,0
0.7025506496429443,0.0,[0.00739934],0.005,0.1,0.0,4.1055540467701024e-07,0
0.7119731903076172,0.0,[0.00739234],0.005,0.1,0.0,4.10461788829007e-07,0
0.7211704254150391,0.0,[0.00738563],0.005,0.1,0.0,4.08220550001649e-07,0
0.7289323806762695,0.0,[0.00737922],0.005,0.1,0.0,4.0532791802255925e-07,0
0.7389535903930664,0.0,[0.00737311],0.005,0.1,0.0,4.039632006772347e-07,0
0.7478039264678955,-0.00019539871673667023,[0.00736731],0.005,0.1,0.0,4.342704660889411e-07,0
0.7575058937072754,0.0,[0.00736181],0.005,0.1,0.0,4.0133204316343475e-07,0
0.7659437656402588,0.0,[0.00735662],0.005,0.1,0.0,4.0017341730907165e-07,0
0.7759840488433838,0.0,[0.00735171],0.005,0.1,0.0,3.9885390501161307e-07,0
0.7839505672454834,0.0,[0.00734709],0.005,0.1,0.0,3.9809935391329843e-07,0
0.7938663959503174,0.0,[0.00734277],0.005,0.1,0.0,3.9730222969611505e-07,0
0.8033585548400879,0.0,[0.00733874],0.005,0.1,0.0,3.9612918611957035e-07,0
0.811314582824707,0.0,[0.00733499],0.005,0.1,0.0,3.951608779321191e-07,0
0.8208768367767334,0.0,[0.00733151],0.005,0.1,0.0,3.944668445546754e-07,0
0.8320658206939697,0.0,[0.00732832],0.005,0.1,0.0,3.938804110652129e-07,0
0.8415560722351074,0.0,[0.00732538],0.005,0.1,0.0,3.9320306337648925e-07,0
0.8498566150665283,0.0,[0.0073227],0.005,0.1,0.0,3.9279997255667516e-07,0
0.8599119186401367,0.0,[0.00732027],0.005,0.1,0.0,3.923965781567499e-07,0
0.8678755760192871,0.0,[0.00731807],0.005,0.1,0.0,3.920420716993774e-07,0
0.8768837451934814,0.0,[0.00731608],0.005,0.1,0.0,3.9178170651322444e-07,0
0.887326717376709,0.0,[0.0073143],0.005,0.1,0.0,3.9147016816118637e-07,0
0.8972172737121582,0.0,[0.00731269],0.005,0.1,0.0,3.9127050778993993e-07,0
0.904853105545044,0.0,[0.00731124],0.005,0.1,0.0,3.909571965906012e-07,0
0.9148943424224854,0.0,[0.00730994],0.005,0.1,0.0,3.908658548476735e-07,0
0.9241266250610352,0.0,[0.00730877],0.005,0.1,0.0,3.9067197786416484e-07,0
0.9318633079528809,0.0,[0.00730769],0.005,0.1,0.0,3.904624815037496e-07,0
0.9413673877716064,0.0,[0.00730671],0.005,0.1,0.0,3.904478192100896e-07,0
0.9507570266723633,0.0,[0.00730579],0.005,0.1,0.0,3.9041177731133665e-07,0
0.9610416889190674,0.0,[0.00730492],0.005,0.1,0.0,3.9039320912404674e-07,0
0.9699504375457764,0.0,[0.00730408],0.005,0.1,0.0,3.9039135366590006e-07,0
0.9792208671569824,-0.00019539871673667023,[0.00730325],0.005,0.1,0.0,4.2206675123904274e-07,0
0.9891030788421631,0.0,[0.00730241],0.005,0.1,0.0,3.907173395393937e-07,0
0.9969532489776611,0.0,[0.00730154],0.005,0.1,0.0,3.90418835295761e-07,0
1.0072035789489746,-0.00019539871673667023,[0.00730063],0.005,0.1,0.0,4.219687107387047e-07,0
1.0167524814605713,0.0,[0.00729968],0.005,0.1,0.0,3.900767106828683e-07,0
1.0269477367401123,0.0,[0.00729868],0.005,0.1,0.0,3.897931710452874e-07,0
1.0369155406951904,0.0,[0.00729763],0.005,0.1,0.0,3.902853686160008e-07,0
1.048180103302002,0.0,[0.0072965],0.005,0.1,0.0,3.899650327061738e-07,0
1.056657075881958,0.0,[0.00729529],0.005,0.1,0.0,3.8942632131779613e-07,0
1.065873146057129,0.0,[0.007294],0.005,0.1,0.0,3.8921157269467503e-07,0
1.0762155055999756,0.0,[0.00729265],0.005,0.1,0.0,3.894760083995334e-07,0
1.0874884128570557,0.0,[0.00729121],0.005,0.1,0.0,3.8926306721071796e-07,0
1.0965590476989746,0.0,[0.00728969],0.005,0.1,0.0,3.8854555554261316e-07,0
1.1058688163757324,0.0,[0.0072881],0.005,0.1,0.0,3.881429510018978e-07,0
1.1168954372406006,0.0,[0.00728645],0.005,0.1,0.0,3.882232199472593e-07,0
1.1279184818267822,0.0,[0.00728473],0.005,0.1,0.0,3.877798009618106e-07,0
1.1370527744293213,0.0,[0.00728297],0.005,0.1,0.0,3.8708811567041133e-07,0
1.144855260848999,0.0,[0.00728116],0.005,0.1,0.0,3.866825303536028e-07,0
1.155132532119751,0.0,[0.00727933],0.005,0.1,0.0,3.86373854840998e-07,0
1.162851095199585,0.0,[0.00727748],0.005,0.1,0.0,3.858197682394553e-07,0
1.1719236373901367,0.0,[0.00727563],0.005,0.1,0.0,3.85623084303155e-07,0
1.1805872917175293,0.0,[0.0072738],0.005,0.1,0.0,3.853324667122768e-07,0
1.1904072761535645,0.0,[0.00727199],0.005,0.1,0.0,3.849225768359762e-07,0
1.1998622417449951,0.0,[0.00727021],0.005,0.1,0.0,3.8473531726288186e-07,0
1.2078659534454346,0.0,[0.00726847],0.005,0.1,0.0,3.842790803859189e-07,0
1.218780755996704,0.0,[0.00726677],0.005,0.1,0.0,3.8410385898777194e-07,0
1.2278461456298828,0.0,[0.00726511],0.005,0.1,0.0,3.8366062449441167e-07,0
1.2388556003570557,0.0,[0.00726351],0.005,0.1,0.0,3.8345539002172743e-07,0
1.2488512992858887,0.0,[0.00726195],0.005,0.1,0.0,3.83157942687387e-07,0
1.2573637962341309,0.0,[0.00726045],0.005,0.1,0.0,3.8292928559579927e-07,0
1.2658751010894775,0.0,[0.00725899],0.005,0.1,0.0,3.82766817092711e-07,0
1.2748503684997559,0.0,[0.00725759],0.005,0.1,0.0,3.825377259174589e-07,0
1.2828361988067627,0.0,[0.00725622],0.005,0.1,0.0,3.8227143539883167e-07,0
1.292937994003296,0.0,[0.0072549],0.005,0.1,0.0,3.823305446191051e-07,0
1.3009169101715088,0.0,[0.00725361],0.005,0.1,0.0,3.820857623846223e-07,0
1.3110878467559814,0.0,[0.00725233],0.005,0.1,0.0,3.8211533861543986e-07,0
1.320915699005127,0.0,[0.00725106],0.005,0.1,0.0,3.822969867499186e-07,0
1.3319647312164307,0.0,[0.00724978],0.005,0.1,0.0,3.8245114050558496e-07,0
1.3414306640625,0.0,[0.00724845],0.005,0.1,0.0,3.8266295319669786e-07,0
1.3518333435058594,0.0,[0.00724707],0.005,0.1,0.0,3.8277385471106863e-07,0
1.3599317073822021,0.0,[0.00724562],0.005,0.1,0.0,3.8327442196555664e-07,0
1.3700814247131348,0.0,[0.00724407],0.005,0.1,0.0,3.834467383730381e-07,0
1.3779292106628418,0.0,[0.00724241],0.005,0.1,0.0,3.8256624366262683e-07,0
1.3869271278381348,0.0,[0.00724063],0.005,0.1,0.0,3.847066550515394e-07,0
1.39642333984375,0.0,[0.00723871],0.005,0.1,0.0,3.832787156281412e-07,0
1.405806064605713,0.0,[0.00723664],0.005,0.1,0.0,3.8430840424135104e-07,0
1.4149229526519775,0.0,[0.0072344],0.005,0.1,0.0,3.84521891449574e-07,0
1.4244987964630127,0.0,[0.00723198],0.005,0.1,0.0,3.8553504972560557e-07,0
1.4330499172210693,0.0,[0.00722937],0.005,0.1,0.0,3.835992512942808e-07,0
1.4429140090942383,0.0,[0.00722657],0.005,0.1,0.0,3.8684969915964514e-07,0
1.4527113437652588,0.0,[0.00722354],0.005,0.1,0.0,3.8612340444303574e-07,0
1.4608497619628906,0.0,[0.00722031],0.005,0.1,0.0,3.8561171001252246e-07,0
1.470921516418457,0.0,[0.0072169],0.005,0.1,0.0,3.8708680272990793e-07,0
1.4804887771606445,0.0,[0.00721332],0.005,0.1,0.0,3.8585972288487826e-07,0
1.4888687133789062,0.0,[0.00720956],0.005,0.1,0.0,3.8371397791214835e-07,0
1.4969089031219482,0.0,[0.00720565],0.005,0.1,0.0,3.7991487835660307e-07,0
1.5073111057281494,0.0,[0.00720161],0.005,0.1,0.0,3.8040389415353783e-07,0
1.5166528224945068,0.0,[0.00719746],0.005,0.1,0.0,3.772098434805876e-07,0
1.526512622833252,-0.00019539871673667023,[0.00719324],0.005,0.1,0.0,4.069802033783789e-07,0
1.5369319915771484,0.0,[0.00718897],0.005,0.1,0.0,3.760343325305494e-07,0
1.5473535060882568,0.0,[0.00718466],0.005,0.1,0.0,3.7427251324008745e-07,0
1.5564565658569336,0.0,[0.00718035],0.005,0.1,0.0,3.722769181724836e-07,0
1.5638279914855957,0.0,[0.00717607],0.005,0.1,0.0,3.7127396899561884e-07,0
1.5743157863616943,0.0,[0.00717184],0.005,0.1,0.0,3.7024170760583874e-07,0
1.584528923034668,0.0,[0.0071677],0.005,0.1,0.0,3.6921203471557404e-07,0
1.5931129455566406,0.0,[0.00716367],0.005,0.1,0.0,3.6829635964536807e-07,0
