t_s,q_rad,q_des_rad,K,B,jerk,tau_Nm,ilc_ff_Nm
0.0052716732025146484,-0.046504894583327516,[0.00769178],0.005,0.1,0.0,9.998999999999999,0
0.014747858047485352,-0.046504894583327516,[0.037172],0.005,0.1,0.0,10.098989999999999,0
0.024901628494262695,-0.046504894583327516,[0.0923874],0.005,0.1,0.0,10.099989899999999,0
0.03273725509643555,-0.046504894583327516,[0.16865034],0.005,0.1,0.0,10.099999898999998,0
0.041776418685913086,-0.046504894583327516,[0.26172412],0.005,0.1,0.0,10.099999998989999,0
0.04968619346618652,-0.046504894583327516,[0.36780819],0.005,0.1,0.0,10.0999999999899,0
0.057752132415771484,-0.046504894583327516,[0.48352013],0.005,0.1,0.0,10.099999999999898,0
0.06681013107299805,-0.046504894583327516,[0.60587485],0.005,0.1,0.0,10.099999999999998,0
0.07541966438293457,-0.046504894583327516,[0.73226194],0.005,0.1,0.0,10.099999999999998,0
0.08476829528808594,-0.046504894583327516,[0.86042172],0.005,0.1,0.0,10.099999999999998,0
0.09374403953552246,-0.046504894583327516,[0.98842034],0.005,0.1,0.0,5.100499999999999,0
0.10327816009521484,-0.046504894583327516,[1.11462452],0.005,0.1,0.0,5.050504999999999,0
0.11196351051330566,-0.044746306132697485,[1.23767635],0.005,0.1,0.276038359678681,5.050005049999999,0
0.11967229843139648,-0.04181532538164743,[1.35646836],0.005,0.1,1.9653931209122082,5.0500000505,0
0.12819790840148926,-0.03868894591386071,[1.47011918],0.005,0.1,4.869427080075804,5.050000000504999,0
0.13728690147399902,-0.03517176901260064,[1.57795012],0.005,0.1,5.0,5.050000000005049,0
0.14562559127807617,-0.031849990828077254,[1.67946262],0.005,0.1,5.0,5.05000000000005,0
0.15363407135009766,-0.02872361136029053,[1.77431692],0.005,0.1,5.0,5.05,0
0.1638031005859375,-0.024229440875347112,[1.86231195],0.005,0.1,5.0,5.05,0
0.1736297607421875,-0.020321466540613703,[1.94336652],0.005,0.1,5.0,5.05,0
0.1848430633544922,-0.01563189733893362,[2.01750191],0.005,0.1,5.0,5.05,0
0.19285941123962402,-0.012505517871146895,[2.08482576],0.005,0.1,5.0,5.05,0
0.2017073631286621,-0.00879294225315016,[2.14551733],0.005,0.1,5.0,5.05,0
0.2108170986175537,-0.005666562785363437,[2.19981411],0.005,0.1,4.10534036806903,5.05,0
0.21915388107299805,-0.002344784600840043,[2.2479998],0.005,0.1,1.642870951544988,5.05,0
0.22863340377807617,0.0013677910171566918,[2.29039345],0.005,0.1,-0.8762784778970278,5.05,0
0.23914170265197754,0.006057360218836778,[2.3273399],0.005,0.1,-3.20056349784849,5.05,0
0.24988675117492676,0.010160733270306851,[2.35920133],0.005,0.1,-4.706042902500448,5.05,0
0.258953332901001,0.013873308888303588,[2.38634989],0.005,0.1,-5.0,5.05,0
0.2690114974975586,0.017781283223036994,[2.40916136],0.005,0.1,-5.0,5.05,0
0.27958202362060547,0.022080054991243738,[2.42800968],0.005,0.1,-5.0,5.05,0
0.28863525390625,0.025988029325977144,[2.44326242],0.005,0.1,-5.0,5.05,0
0.2983529567718506,0.02989600366071055,[2.45527697],0.005,0.1,-5.0,5.05,0
0.3087475299835205,0.034390174145653964,[2.46439752],0.005,0.1,-5.0,5.05,0
0.31826066970825195,0.0381027497636507,[2.47095263],0.005,0.1,-5.0,5.05,0
0.3278224468231201,0.0420107240983841,[2.47525336],0.005,0.1,-5.0,5.05,0
0.3376152515411377,0.04611409714985418,[2.47759197],0.005,0.1,-5.0,5.05,0
0.3496255874633789,0.050608267634797595,[2.47824106],0.005,0.1,-5.0,5.05,0
0.35971617698669434,0.05471164068626767,[2.477453],0.005,0.1,-5.0,5.05,0
0.37202024459838867,0.059401209887947753,[2.47545983],0.005,0.1,-4.895942181291922,5.05,0
0.38190555572509766,0.06369998165615451,[2.4724734],0.005,0.1,-4.340304750736003,5.05,0
0.3905951976776123,0.06702175984067789,[2.4686857],0.005,0.1,-3.9687844996406185,5.05,0
0.3999650478363037,0.07112513289214797,[2.46426947],0.005,0.1,-3.955551773722653,5.05,0
0.4076828956604004,0.07444691107667137,[2.45937894],0.005,0.1,-3.736696867872865,5.05,0
0.41961026191711426,0.07952727771182479,[2.45415066],0.005,0.1,-3.1723353301033077,5.05,0
0.42926740646362305,0.08284905589634818,[2.4487045],0.005,0.1,-2.8419196847493295,5.05,0
0.4379706382751465,0.08636623279760824,[2.44314466],0.005,0.1,-2.6155105531533422,5.05,0
0.448932409286499,0.09105580199928834,[2.43756071],0.005,0.1,-2.4342231273527766,5.05,0
0.4576835632324219,0.09476837761728506,[2.43202872],0.005,0.1,-2.2726988241923163,5.05,0
0.4671788215637207,0.09828555451854513,[2.42661232],0.005,0.1,-2.1209554782321107,5.05,0
0.474668025970459,0.1010211365528585,[2.42136385],0.005,0.1,-1.9757413704840392,5.05,0
0.48476362228393555,0.10492911088759192,[2.41632538],0.005,0.1,-2.112549821145295,5.05,0
0.4936714172363281,0.10825088907211532,[2.41152976],0.005,0.1,-2.0127869724563605,5.05,0
0.5028035640716553,0.11235426212358537,[2.40700162],0.005,0.1,-1.5556113032793006,5.05,0
0.5117383003234863,0.1162622364583188,[2.40275833],0.005,0.1,-1.3275831070880333,5.05,0
0.5195765495300293,0.11938861592610552,[2.3988109],0.005,0.1,-1.200734757189479,5.05,0
0.5288996696472168,0.12310119154410225,[2.3951648],0.005,0.1,-1.1161586871916875,5.05,0
0.5380809307098389,0.126813767162099,[2.39182076],0.005,0.1,-1.0478698403751645,5.05,0
0.548621654510498,0.13111253893030572,[2.38877548],0.005,0.1,-0.9852259222336641,5.05,0
0.5565853118896484,0.13443431711482912,[2.38602229],0.005,0.1,-0.9244793045056787,5.05,0
0.5667917728424072,0.1385376901662992,[2.38355176],0.005,0.1,-0.8647917232249638,5.05,0
0.5749073028564453,0.14205486706755927,[2.38135229],0.005,0.1,-0.8064082914450132,5.05,0
0.5829908847808838,0.14518124653534598,[2.37941053],0.005,0.1,-0.7498607483450994,5.05,0
0.5926134586334229,0.1490892208700794,[2.37771187],0.005,0.1,-0.6956500656089861,5.05,0
0.6020557880401611,0.15260639777133944,[2.37624078],0.005,0.1,-0.6441440808426302,5.05,0
0.6105926036834717,0.15592817595586284,[2.37498121],0.005,0.1,-0.5955654169579658,5.05,0
0.6227898597717285,0.1610085425910163,[2.37391683],0.005,0.1,-0.550012511531907,5.05,0
0.631455659866333,0.16452571949227635,[2.37303131],0.005,0.1,-0.5074888022219775,5.05,0
0.6446290016174316,0.16960608612742978,[2.3723085],0.005,0.1,-0.46793013320369087,5.05,0
0.6569526195526123,0.17468645276258318,[2.37173264],0.005,0.1,-0.4312271926743435,5.05,0
0.667388916015625,0.17898522453078994,[2.37128851],0.005,0.1,-0.3972426291069116,5.05,0
0.6783099174499512,0.18367479373247003,[2.37096154],0.005,0.1,-0.3658235384498124,5.05,0
0.6876077651977539,0.18699657191699343,[2.37073787],0.005,0.1,-0.3368102748332481,5.05,0
0.6968355178833008,0.1909045462517268,[2.37060444],0.005,0.1,-0.310042484312841,5.05,0
0.7045927047729492,0.19364012828604024,[2.37054907],0.005,0.1,-0.2853631065165898,5.05,0
0.7136380672454834,0.19735270390403695,[2.37056043],0.005,0.1,-0.2626209221205854,5.05,0
0.7226371765136719,0.20106527952203365,[2.37062808],0.005,0.1,0.034366281709432206,5.05,0
0.7331457138061523,0.20516865257350375,[2.37074244],0.005,0.1,0.08678205801027894,5.05,0
