t_s,q_rad,q_des_rad,K,B,jerk,tau_Nm,ilc_ff_Nm
0.00503230094909668,-0.04767728688374754,[0.0075964],0.005,0.1,0.0,9.998999999999999,0
0.01488041877746582,-0.04767728688374754,[0.03671099],0.005,0.1,0.0,10.098989999999999,0
0.0224306583404541,-0.04767728688374754,[0.09124143],0.005,0.1,0.0,10.099989899999999,0
0.0312962532043457,-0.04767728688374754,[0.16655814],0.005,0.1,0.0,10.099999898999998,0
0.03932762145996094,-0.04767728688374754,[0.25847692],0.005,0.1,0.0,10.099999998989999,0
0.04902505874633789,-0.04767728688374754,[0.36324428],0.005,0.1,0.0,10.0999999999899,0
0.059420108795166016,-0.04767728688374754,[0.47751957],0.005,0.1,0.0,10.099999999999898,0
0.06843686103820801,-0.04767728688374754,[0.59835462],0.005,0.1,0.0,10.099999999999998,0
0.07729053497314453,-0.04767728688374754,[0.72317146],0.005,0.1,0.0,10.099999999999998,0
0.0868082046508789,-0.04767728688374754,[0.8497384],0.005,0.1,0.0,10.099999999999998,0
0.09655928611755371,-0.04767728688374754,[0.9761455],0.005,0.1,0.0,5.100499999999999,0
0.10414576530456543,-0.04767728688374754,[1.10077969],0.005,0.1,0.0,5.050504999999999,0
0.11431527137756348,-0.04572329971638084,[1.22229995],0.005,0.1,0.552076719357362,5.050005049999999,0
0.12214398384094238,-0.04259692024859412,[1.33961254],0.005,0.1,2.550594443431012,5.0500000505,0
0.13112831115722656,-0.03907974334733405,[1.45184706],0.005,0.1,5.0,5.050000000504999,0
0.13953924179077148,-0.03536716772933732,[1.55833329],0.005,0.1,5.0,5.050000000005049,0
0.14972543716430664,-0.031459193394603915,[1.65857902],0.005,0.1,5.0,5.05000000000005,0
0.1589040756225586,-0.027746617776607176,[1.75224905],0.005,0.1,5.0,5.05,0
0.16711950302124023,-0.024815637025557124,[1.83914511],0.005,0.1,5.0,5.05,0
0.17716574668884277,-0.020516865257350376,[1.91918713],0.005,0.1,5.0,5.05,0
0.18711447715759277,-0.0164134922058803,[1.99239606],0.005,0.1,5.0,5.05,0
0.19736385345458984,-0.012310119154410226,[2.05887819],0.005,0.1,5.0,5.05,0
0.20627307891845703,-0.008988340969886831,[2.11881057],0.005,0.1,5.0,5.05,0
0.21547722816467285,-0.005080366635153426,[2.17242779],0.005,0.1,3.4937283196327584,5.05,0
0.22311854362487793,-0.002344784600840043,[2.22001005],0.005,0.1,0.9253710976947427,5.05,0
0.23151087760925293,0.0011723923004200215,[2.26187244],0.005,0.1,-1.5080942496331884,5.05,0
0.23912692070007324,0.004103373051470075,[2.29835556],0.005,0.1,-3.4176688663487793,5.05,0
0.24720311164855957,0.0072297525192568,[2.3298171],0.005,0.1,-5.0,5.05,0
0.25612926483154297,0.010942328137253534,[2.35662458],0.005,0.1,-5.0,5.05,0
0.2661285400390625,0.015045701188723608,[2.37914909],0.005,0.1,-5.0,5.05,0
0.2771878242492676,0.019344472956930356,[2.39775991],0.005,0.1,-5.0,5.05,0
0.2887551784515381,0.024034042158610443,[2.41282004],0.005,0.1,-5.0,5.05,0
0.2988262176513672,0.028137415210080514,[2.42468243],0.005,0.1,-5.0,5.05,0
0.30620646476745605,0.03106839596113057,[2.43368699],0.005,0.1,-5.0,5.05,0
0.3167407512664795,0.03536716772933732,[2.44015819],0.005,0.1,-5.0,5.05,0
0.32522130012512207,0.03868894591386071,[2.44440323],0.005,0.1,-5.0,5.05,0
0.33411622047424316,0.042401521531857445,[2.44671072],0.005,0.1,-5.0,5.05,0
0.3434743881225586,0.04611409714985418,[2.44734984],0.005,0.1,-5.0,5.05,0
0.3528740406036377,0.05002207148458758,[2.44656983],0.005,0.1,-4.724936966328233,5.05,0
0.36211347579956055,0.05393004581932099,[2.44459985],0.005,0.1,-4.474719470241202,5.05,0
0.37119293212890625,0.05725182400384438,[2.4416491],0.005,0.1,-4.226346927870129,5.05,0
0.38213109970092773,0.061550595772051124,[2.43790718],0.005,0.1,-3.975043080511595,5.05,0
0.3931586742401123,0.06584936754025787,[2.4335447],0.005,0.1,-3.722842566979141,5.05,0
0.40215349197387695,0.0695619431582546,[2.42871396],0.005,0.1,-3.473597313706112,5.05,0
0.4101297855377197,0.07288372134277801,[2.42354982],0.005,0.1,-3.230977084594011,5.05,0
0.4186570644378662,0.07640089824403806,[2.41817065],0.005,0.1,-2.997816231777897,5.05,0
0.42615818977355957,0.07952727771182479,[2.41267935],0.005,0.1,-2.7760280653828504,5.05,0
0.4344334602355957,0.08284905589634818,[2.40716438],0.005,0.1,-2.566729318845736,5.05,0
0.44316816329956055,0.08636623279760824,[2.40170085],0.005,0.1,-2.370418175518916,5.05,0
0.4521353244781494,0.08988340969886832,[2.39635163],0.005,0.1,-2.1871431395516208,5.05,0
0.4611363410949707,0.09359598531686505,[2.39116838],0.005,0.1,-2.016642269313225,5.05,0
0.47306394577026367,0.09867635195201847,[2.38619265],0.005,0.1,-1.8584501385531007,5.05,0
0.48137974739074707,0.10199813013654188,[2.38145691],0.005,0.1,-1.4359381654080727,5.05,0
0.4896109104156494,0.10531990832106528,[2.37698552],0.005,0.1,-1.2673995796064452,5.05,0
0.4978177547454834,0.10844628778885199,[2.37279564],0.005,0.1,-1.1974539608764263,5.05,0
0.5081157684326172,0.11254966084032206,[2.36889813],0.005,0.1,-1.1581754975716936,5.05,0
0.5199985504150391,0.11704383132526547,[2.3652984],0.005,0.1,-1.1223366603708933,5.05,0
0.5325953960418701,0.12231959667715558,[2.3619972],0.005,0.1,-1.0809467219192723,5.05,0
0.5403499603271484,0.1252505774282056,[2.35899126],0.005,0.1,-1.0326620565077071,5.05,0
0.5501079559326172,0.12935395047967568,[2.356274],0.005,0.1,-0.9789394307650776,5.05,0
0.558673620223999,0.13287112738093576,[2.35383609],0.005,0.1,-0.9219258075178041,5.05,0
0.5685594081878662,0.13697450043240583,[2.35166604],0.005,0.1,-0.8636219618007528,5.05,0
0.5784213542938232,0.14107787348387593,[2.34975068],0.005,0.1,-0.805616931593155,5.05,0
0.5891296863555908,0.14518124653534598,[2.34807556],0.005,0.1,-0.7490616725398762,5.05,0
0.5971288681030273,0.14830762600313271,[2.34662538],0.005,0.1,-0.6947299989478788,5.05,0
0.6061766147613525,0.15202020162112945,[2.34538427],0.005,0.1,-0.6431005778695962,5.05,0
0.6153557300567627,0.1555373785223895,[2.34433609],0.005,0.1,-0.5944336651711785,5.05,0
0.624258279800415,0.15924995414038626,[2.34346471],0.005,0.1,-0.5488341896016293,5.05,0
0.6320960521697998,0.16257173232490962,[2.34275417],0.005,0.1,-0.5063003188706867,5.05,0
0.6411058902740479,0.16628430794290636,[2.34218888],0.005,0.1,-0.7427977641888628,5.05,0
0.6513497829437256,0.1701922822776398,[2.34175379],0.005,0.1,-0.739256845815409,5.05,0
0.6591179370880127,0.1733186617454265,[2.34143449],0.005,0.1,-0.650225266674415,5.05,0
0.6685225963592529,0.1768358386466866,[2.34121728],0.005,0.1,-0.2667406319242795,5.05,0
0.6774013042449951,0.18054841426468332,[2.34108925],0.005,0.1,-0.4101800256448873,5.05,0
