t_s,q_rad,q_des_rad,K,B,jerk,tau_Nm,ilc_ff_Nm
0.005054950714111328,-0.0492404766176409,[0.00104416],0.005,0.1,0.0,9.998999999999999,0
0.014441728591918945,-0.0492404766176409,[0.00504547],0.005,0.1,0.0,10.098989999999999,0
0.022559165954589844,-0.04943587533437757,[0.01253818],0.005,0.1,0.0,9.80560824283983,0
0.03090834617614746,-0.0492404766176409,[0.02288481],0.005,0.1,0.0,4.670669772282402,0
0.04292893409729004,-0.0492404766176409,[0.03550998],0.005,0.1,0.0,2.3444068892338366,0
0.05135393142700195,-0.04767728688374754,[0.04989785],0.005,0.1,0.552076719357362,1.2065093049907814,0
0.0604100227355957,-0.04435550869922414,[0.06558873],0.005,0.1,2.274556083752331,0.6241705869447064,0
0.07038307189941406,-0.04044753436449074,[0.08217639],0.005,0.1,5.0,0.3241370838303429,0
0.08043766021728516,-0.036148762596283995,[0.09930556],0.005,0.1,5.0,0.16773749520411732,0
0.08991742134094238,-0.03243618697828726,[0.11666889],0.005,0.1,5.0,0.0866128247554021,0
0.09840679168701172,-0.02911440879376387,[0.13400355],0.005,0.1,5.0,0.04451390305503953,0
0.10844707489013672,-0.025206434459030463,[0.15108768],0.005,0.1,5.0,0.023471476933496518,0
0.11938762664794922,-0.020712263974087045,[0.16773691],0.005,0.1,5.0,0.013721028475777034,0
0.12841176986694336,-0.017195087072826982,[0.18380117],0.005,0.1,5.0,0.010462595761055665,0
0.13826727867126465,-0.013482511454830247,[0.19916112],0.005,0.1,5.0,0.009988362763690924,0
0.14783072471618652,-0.009965334553570182,[0.21372456],0.005,0.1,4.9289509041933055,0.011238731359470667,0
0.15819072723388672,-0.0062527589355734475,[0.22742382],0.005,0.1,2.5933740100309066,0.013062814458928462,0
0.16934943199157715,-0.002540183317576713,[0.2402131],0.005,0.1,-0.6108184327888821,0.015043422303179952,0
0.178358793258667,0.0005861961502100108,[0.25206546],0.005,0.1,-3.478578696947159,0.017080611329838315,0
0.18945980072021484,0.004103373051470075,[0.26297028],0.005,0.1,-5.0,0.01887807769322933,0
0.20069193840026855,0.00781594866946681,[0.27293068],0.005,0.1,-5.0,0.020580174058396454,0
0.20903944969177246,0.010551530703780192,[0.28196156],0.005,0.1,-5.0,0.021923766151903633,0
0.21842002868652344,0.013287112738093578,[0.29008798],0.005,0.1,-5.0,0.023269019583947864,0
0.2264258861541748,0.01582729605567029,[0.29734308],0.005,0.1,-5.0,0.024287554954249384,0
0.23534274101257324,0.018562878089983675,[0.30376621],0.005,0.1,-5.0,0.025251550415037155,0
0.24377179145812988,0.021493858841033726,[0.30940126],0.005,0.1,-5.0,0.025955999421004863,0
0.25136542320251465,0.023447846008400428,[0.31429557],0.005,0.1,-5.0,0.026544788985870236,0
0.2613523006439209,0.026378826759450486,[0.31849896],0.005,0.1,-5.0,0.026912288553391717,0
0.27033567428588867,0.0289190100770272,[0.32206235],0.005,0.1,-5.0,0.02716354613569664,0
0.2803323268890381,0.03165459211134058,[0.32503695],0.005,0.1,-5.0,0.027201505590649714,0
0.2913341522216797,0.03458557286239063,[0.32747368],0.005,0.1,-5.0,0.027041970122315948,0
0.3036022186279297,0.03771195233017736,[0.32942241],0.005,0.1,-5.0,0.026839883644588686,0
0.3136930465698242,0.040252135647754074,[0.33093143],0.005,0.1,-5.0,0.026491466816579413,0
0.3213231563568115,0.0420107240983841,[0.3320476],0.005,0.1,-4.8970997110786465,0.026114525101621905,0
0.3314173221588135,0.044550907415960815,[0.33281597],0.005,0.1,-4.366528528435488,0.025666135938059643,0
0.34134697914123535,0.0472864894502742,[0.3332789],0.005,0.1,-4.02269586005357,0.025096491967550556,0
0.3498551845550537,0.04943587533437757,[0.33347588],0.005,0.1,-3.480010490256964,0.024615004195839403,0
0.3593738079071045,0.05178065993521762,[0.33344369],0.005,0.1,-2.9346446449830887,0.024059861764605457,0
0.36928272247314453,0.05412544453605766,[0.33321626],0.005,0.1,-2.732857821146535,0.02345990246246093,0
0.38131189346313477,0.056665627853634375,[0.33282471],0.005,0.1,-2.371210285209247,0.022797041539837366,0
0.391430139541626,0.058815013737737745,[0.33229732],0.005,0.1,-1.9983461083811078,0.02221351107518505,0
0.39935898780822754,0.06057360218836778,[0.33165967],0.005,0.1,-1.6687342134828933,0.021714900068488377,0
0.4093177318572998,0.06272298807247115,[0.33093463],0.005,0.1,-1.671689362513646,0.02112126235353221,0
0.41838598251342773,0.06467697523983784,[0.33014254],0.005,0.1,-1.4850709893448628,0.020569480203557356,0
0.4273951053619385,0.06682636112394122,[0.32930129],0.005,0.1,-1.2550465810577458,0.01999603961581812,0
0.43718695640563965,0.0689757470080446,[0.3284265],0.005,0.1,-1.039689508064386,0.019415347641947002,0
0.4454214572906494,0.07073433545867464,[0.32753205],0.005,0.1,-0.8574968868075414,0.018626655774703498,0
0.4553546905517578,0.07307912005951467,[0.32663022],0.005,0.1,-0.9863482140857073,0.01809810240318424,0
0.4648420810699463,0.07483770851014471,[0.32573099],0.005,0.1,-0.902999402361548,0.017680793939062134,0
0.4743633270263672,0.0767916956775114,[0.32484224],0.005,0.1,-0.7563224272779526,0.01721733345291454,0
0.4849116802215576,0.07894108156161479,[0.32397042],0.005,0.1,-0.6080465397310788,0.01671122953108979,0
0.49385857582092285,0.08050427129550815,[0.32312069],0.005,0.1,-0.4801316625282138,0.01632083989387932,0
0.5027096271514893,0.08226285974613817,[0.32229706],0.005,0.1,-0.6533536370530046,0.015870663908522636,0
0.5106019973754883,0.08363065076329486,[0.32150254],0.005,0.1,-0.3307125396723892,0.015509293447961755,0
0.5189495086669922,0.08538923921392488,[0.32073975],0.005,0.1,-0.1817751508431384,0.014728705381928803,0
0.5283858776092529,0.08695242894781824,[0.32001096],0.005,0.1,-0.11488715823494408,0.01441614887983104,0
0.5363306999206543,0.08832021996497495,[0.31931769],0.005,0.1,-0.08574914390659653,0.01380327636739374,0
0.5463531017303467,0.09007880841560498,[0.31866079],0.005,0.1,-0.3493122152585667,0.013488875090269031,0
0.5548651218414307,0.09144659943276168,[0.31804018],0.005,0.1,-0.10077958670226189,0.013207407510499399,0
0.5666592121124268,0.09340058660012837,[0.31745462],0.005,0.1,-0.28544070651806797,0.013050758519268579,0
0.5753405094146729,0.0945729789005484,[0.31690277],0.005,0.1,-0.29504095238789185,0.012398799049715985,0
0.5847957134246826,0.09613616863444177,[0.31638256],0.005,0.1,-0.5189454183817939,0.01307308451041997,0
0.5942645072937012,0.09750395965159846,[0.31589046],0.005,0.1,-0.4870482900175275,0.012439232292251834,0
0.6063442230224609,0.09945794681896515,[0.31542416],0.005,0.1,-0.3729989231790408,0.0118096837829777,0
0.6143181324005127,0.10063033911938518,[0.31498356],0.005,0.1,-0.2496899281729386,0.011544402417631177,0
0.6250066757202148,0.10219352885327855,[0.31456931],0.005,0.1,-0.14383176280992752,0.010883466186714862,0
0.6326882839202881,0.10317052243696188,[0.31418166],0.005,0.1,-0.06197983485732374,0.010405764363234753,0
0.6423423290252686,0.10453831345411858,[0.31382044],0.005,0.1,-0.0026660236435192067,0.009897886424466042,0
0.6538510322570801,0.10590610447127527,[0.31348568],0.005,0.1,0.03815288213347823,0.009491279945423769,0
0.6612908840179443,0.1070784967716953,[0.31317744],0.005,0.1,0.06480300167658248,0.009147314029000552,0
0.6703855991363525,0.10805549035537865,[0.31289585],0.005,0.1,0.08104961331908372,0.008854754620734056,0
0.6793618202209473,0.10922788265579866,[0.31264121],0.005,0.1,0.08988684384567938,0.008574047874429374,0
0.6891794204711914,0.11059567367295536,[0.31241399],0.005,0.1,0.09358053772674642,0.008303934551721475,0
0.7016286849975586,0.11196346469011205,[0.31221516],0.005,0.1,-0.18224511516085276,0.008064830969306692,0
0.7142815589904785,0.11333125570726875,[0.31204656],0.005,0.1,-0.21744382259871015,0.007935134123346949,0
0.7246747016906738,0.11450364800768877,[0.31191012],0.005,0.1,-0.16586357331734772,0.007827487826121316,0
0.7343628406524658,0.1156760403081088,[0.31180683],0.005,0.1,-0.0941503844560816,0.007737229990427638,0
0.7463440895080566,0.1168484326085288,[0.31173701],0.005,0.1,-0.028450090320250372,0.007661828647539889,0
0.7548036575317383,0.11782542619221216,[0.31170078],0.005,0.1,0.0231723969120427,0.00761319570136099,0
0.7633626461029053,0.11860702105915884,[0.31169794],0.005,0.1,0.0601754889843161,0.007579577049290614,0
0.7730906009674072,0.1195840146428422,[0.31172792],0.005,0.1,0.3607568021321759,0.007512019310530265,0
0.7839162349700928,0.12075640694326222,[0.31178979],0.005,0.1,0.40873241166405494,0.007405835962232755,0
0.7917747497558594,0.12134260309347221,[0.3118817],0.005,0.1,0.36134882988052364,0.00720261781916554,0
0.8003644943237305,0.12231959667715558,[0.31200098],0.005,0.1,0.287926283073749,0.0071375704570367056,0
0.8113203048706055,0.12329659026083893,[0.31214529],0.005,0.1,0.49265271770457064,0.007037518452533852,0
0.8209290504455566,0.12407818512778561,[0.31231142],0.005,0.1,0.4660949094873236,0.006748596115683649,0
0.8282802104949951,0.12466438127799562,[0.31249456],0.005,0.1,0.36451641972040605,0.006684355552827464,0
0.8373141288757324,0.1254459761449423,[0.31269084],0.005,0.1,0.5297453461922685,0.006638801160467068,0
0.8484866619110107,0.12622757101188897,[0.31289783],0.005,0.1,0.19105910115167962,0.006574656379727905,0
0.8594319820404053,0.12720456459557233,[0.31311318],0.005,0.1,0.028208207906637722,0.006481051393449915,0
0.8694205284118652,0.12779076074578233,[0.31333423],0.005,0.1,-0.04742053083852969,0.00642658777043209,0
0.8782825469970703,0.128572355612729,[0.31355825],0.005,0.1,0.19601313057557568,0.0063578315812557904,0
0.8877239227294922,0.12915855176293903,[0.31378258],0.005,0.1,0.21754197192669766,0.006315536338283234,0
0.898012638092041,0.1299401466298857,[0.31400475],0.005,0.1,0.16091647769768885,0.006258082944631695,0
0.9052829742431641,0.13072174149683238,[0.31422251],0.005,0.1,0.08795313358306264,0.0062033634410609126,0
0.9156510829925537,0.1313079376470424,[0.31443389],0.005,0.1,0.2985749592627025,0.006169494090385444,0
0.923959493637085,0.1318941337972524,[0.31463721],0.005,0.1,0.2808718035471134,0.0061350136187793185,0
0.9333255290985107,0.13248032994746242,[0.31483115],0.005,0.1,0.46567950144435866,0.0060990058156336424,0
0.9442832469940186,0.13306652609767244,[0.31501471],0.005,0.1,0.39895571790845763,0.006058951665313107,0
0.9529767036437988,0.13365272224788244,[0.31518729],0.005,0.1,0.25912884760797517,0.006014524854590516,0
0.961397647857666,0.13404351968135578,[0.31534869],0.005,0.1,0.39525870223380394,0.005987870436556135,0
0.9713423252105713,0.1346297158315658,[0.31549923],0.005,0.1,0.3136004858014857,0.005937056845636659,0
0.9799239635467529,0.13502051326503914,[0.31563965],0.005,0.1,0.4496047254596558,0.005911955620499834,0
0.9888880252838135,0.13560670941524913,[0.31577086],0.005,0.1,0.34842185405971976,0.005871557363069351,0
