t_s,q_rad,q_des_rad,K,B,jerk,tau_Nm,ilc_ff_Nm
0.005072832107543945,0.0,[1.32701201e-06],0.005,0.1,0.0,7.434880608149009e-08,0.0
0.014178276062011719,0.0,[7.10350365e-06],0.005,0.1,0.0,1.4074112226354516e-07,0.0
0.023403167724609375,0.0,[1.96427244e-05],0.005,0.1,0.0,1.227742172466146e-07,0.0
0.031470298767089844,0.0,[3.91627162e-05],0.005,0.1,0.0,1.3752864854284937e-07,0.0
0.04368996620178223,0.0,[6.59130441e-05],0.005,0.1,0.0,4.810749390146852e-07,0.0
0.0517580509185791,0.0,[0.00010086],0.005,0.1,0.0,5.453404437311117e-07,0.0
0.060820817947387695,0.0,[0.00014439],0.005,0.1,0.0,7.915706489324075e-07,0.0
0.06936216354370117,0.0,[0.00019692],0.005,0.1,0.0,6.904086739899069e-07,0.0
0.07839488983154297,0.0,[0.00025877],0.005,0.1,0.0,6.656469186237778e-07,0.0
0.08674097061157227,0.0,[0.00032975],0.005,0.1,0.0,7.016867971492693e-07,0.0
0.09445834159851074,0.0,[0.00040971],0.005,0.1,0.0,7.823796009519427e-07,0.0
0.10338902473449707,0.0,[0.00049915],0.005,0.1,0.0,1.7455984616902108e-06,0.0
0.11340594291687012,0.0,[0.00059992],0.005,0.1,0.0,3.2349652977709306e-06,0.0
0.12159252166748047,0.0,[0.00071461],0.005,0.1,0.0,5.445656463276223e-06,0.0
0.13039255142211914,0.0,[0.00084503],0.005,0.1,0.0,5.12423584067758e-06,0.0
0.1393601894378662,0.0,[0.00099225],0.005,0.1,0.0,9.088070960682719e-06,0.0
0.14837908744812012,0.0,[0.00115848],0.005,0.1,0.0,1.4921499116422319e-05,0.0
0.15855884552001953,0.0,[0.00134706],0.005,0.1,0.0,2.3096631053821927e-05,0.0
0.16719698905944824,0.0,[0.0015615],0.005,0.1,0.0,3.424477838668319e-05,0.0
0.17697405815124512,0.0,[0.00180541],0.005,0.1,0.0,4.9482347060515734e-05,0.0
0.18574285507202148,0.0,[0.00208252],0.005,0.1,0.0,6.997356545026429e-05,0.0
0.19379258155822754,0.0,[0.00239667],0.005,0.1,0.0,9.735081670150327e-05,0.0
0.20269060134887695,0.0,[0.00275172],0.005,0.1,0.0,0.00013192053266106185,0.0
