t_s,q_rad,q_des_rad,dq_des,ddq_des,K,B,Kff,jerk,tau_Nm,reward,err_deg
0.25319528579711914,0.04875197982579912,0.4025488808250427,1.4024095423544742,5.672343550238965,5.0,0.5,1.1610196761394163,-5.0,5.05000000000005,0.35275711128060944,20.271069232064477
0.26117491722106934,0.05207375801032253,0.4025226963577271,1.33444582658563,5.449791379086567,5.0,0.5,1.1348015410187733,-4.83020970143486,5.05,0.3610688161139254,20.079245102146672
0.26922082901000977,0.05539553619484594,0.4030649654502869,1.2653024228379843,5.189516204918121,5.0,0.5,1.10858340589813,-4.5669004454403686,5.05,0.3737523636454439,19.919990962058918
0.2771773338317871,0.05871731437936935,0.40417616248703003,1.1972797315822525,4.899964170186896,5.0,0.5,1.082365270777487,-4.268704038447204,5.05,0.38774829537168815,19.793333992019924
0.2851719856262207,0.06184369384715591,0.40578409959793094,1.1299500695768558,4.583525491476488,5.0,0.5,1.0561471356568437,-3.964706837699831,5.05,0.40152916756194224,19.706333653536475
0.2931711673736572,0.06497007331494273,0.40789461153411866,1.0644915745840482,4.242104241638309,5.0,0.5,1.0299290005362005,-3.669024767453254,5.05,0.41437634179702115,19.648128731431473
0.301175594329834,0.06809645278272954,0.41039269909286497,1.0012060704475525,3.882897311130982,5.0,0.5,1.0037108654155575,-3.388171465365319,6.653394151883285,0.4259961143207017,19.61213025674124
0.30916690826416016,0.07141823096725294,0.4132469226760864,0.9407478160981333,3.5097537602411135,5.0,0.5,0.9774927302949143,-3.1247970964367764,6.207853165504726,0.4363151132236774,19.585341351394714
0.3171651363372803,0.07454461043503977,0.41643805817985535,0.8833966083883082,3.1258489460127734,5.0,0.5,0.9512745951742712,-2.8795945089247734,5.743321021050477,0.4453710751881881,19.589051598954484
0.3251628875732422,0.07786638861956317,0.41991929653930665,0.8291596418648952,2.735961867083695,5.0,0.5,0.9250564600536281,-2.6522765925490646,5.283578203239239,0.4532545034586516,19.59818799397827
0.33316993713378906,0.08118816680408633,0.4237655306549072,0.778694243827715,2.3428406640109114,5.0,0.5,0.898838324932985,-2.442080625280055,4.835746635597022,0.4600775156155209,19.62823710536961
0.3411731719970703,0.08450994498860974,0.4280691602630615,0.7318627251118006,1.950999495750748,5.0,0.5,0.8726201898123418,-2.524068551579793,4.40483287372109,0.45747112585865984,19.684493048052573
0.3491489887237549,0.08763632445639656,0.4330999072990418,0.6893006879836145,1.5647773387598853,5.0,0.5,0.8464020546916986,-2.378234803314162,3.9972740848712154,0.46205741677711426,19.79360527235165
0.3571772575378418,0.09076270392418337,0.4392948133888245,0.6512639454997846,1.1840205429711916,5.0,0.5,0.8201839195710555,-2.158212070369047,3.6175364246052855,0.468537473303895,19.96941889711555
0.36513280868530273,0.09408448210870678,0.44665482246017457,0.6184669987429309,0.8167854319149738,5.0,0.5,0.7939657844504124,-1.930206258772429,3.2682260768268137,0.47467148790497043,20.20079248363009
0.37316250801086426,0.09682006414302015,0.4556827446098327,0.5918474262931619,0.46151623697977423,5.0,0.5,0.7677476493297692,-1.7197885249479818,2.958261650874587,0.4797855805553685,20.561317015500208
0.3811366558074951,0.0999464436108067,0.4662307486667633,0.5717576696152159,0.12532207645377125,5.0,0.5,0.741529514209126,-1.5343760592935225,2.6844988219168324,0.4838418500319229,20.98654478158867
0.38916921615600586,0.10307282307859351,0.4786621209945679,0.5589552886697925,-0.19257077566283237,5.0,0.5,0.715311379088483,-1.3738311457525678,2.4520086054864927,0.4870042187414402,21.51968160086706
0.3971729278564453,0.10639460126311694,0.4930128440246582,0.5545444604506672,-0.4845664194801049,5.0,0.5,0.6890932439678399,-1.235311143815962,2.2623238550819345,0.4894663446344957,22.151593593000605
0.4051778316497803,0.10971637944764034,0.5092651692066192,0.5583082677504586,-0.7512203120892248,5.0,0.5,0.6628751088471967,-1.1153782300581374,2.1164486878832385,0.49139556886432956,22.89245936274934
0.41317176818847656,0.1128427589154269,0.5275425753021241,0.5720321337858066,-0.9849373268366552,5.0,0.5,0.6366569737265535,-1.0108330735470958,2.017768047239822,0.49292203442697236,23.76054924380793
0.4211771488189697,0.11596913838321372,0.5473501697387695,0.5948075459082764,-1.1873889470566605,5.0,0.5,0.6104388386059104,-0.9189763577240875,1.961988594347486,0.4941427445324138,24.716312458673976
0.42917490005493164,0.11909551785100053,0.5684719465675354,0.6270168856774614,-1.3540229469567175,5.0,0.5,0.5842207034852673,-0.8376303795162918,1.9479066950655173,0.495128950979007,25.747372778118937
0.4371781349182129,0.12222189731878734,0.5907139031677247,0.6686468807964252,-1.4818565707929774,5.0,0.5,0.5580025683646241,-0.7650730301259203,1.973316148885277,0.49593298984144296,26.842614670762387
0.4451742172241211,0.12573907422004735,0.6137544286193848,0.7183538088607955,-1.5727610738090818,5.0,0.5,0.531784433243981,-0.6999506392374453,2.032412363504589,0.4965936206767023,27.961220144663166
0.45318126678466797,0.12886545368783392,0.6375115339126587,0.7767625173959181,-1.6201845139149147,5.0,0.5,0.5055662981233379,-0.6411961515844589,2.1266487542875376,0.4971399179456654,29.14327366275514
0.4611654281616211,0.1321872318723573,0.6614941041946412,0.8417370995744556,-1.6288291543175106,5.0,0.5,0.4793481630026947,-0.5879611276083607,2.2471515942317146,0.4975940201226758,30.32704985133679
0.46915435791015625,0.13550901005688074,0.6855163676757813,0.9128906756363034,-1.5969991452437298,5.0,0.5,0.4531300278820516,-0.5395624919604186,2.3904978063395887,0.4979730478977271,31.51310029270554
0.4772524833679199,0.13863538952466756,0.7096749646759034,0.9901751565145136,-1.5233959262243761,5.0,0.5,0.42691189276140845,-0.4954421642237299,2.554469731578642,0.4982904406464435,32.71815759110941
0.4851844310760498,0.14176176899245435,0.7330228951511383,1.0694141687859267,-1.4158843544118496,5.0,0.5,0.4006937576407653,-0.45513700793377754,2.728209132979026,0.4985568928476785,33.87676711904471
0.49324798583984375,0.14508354717697777,0.7561456894531251,1.1527317667271646,-1.2676587265867896,5.0,0.5,0.3744756225201221,-0.41825667244952003,2.9100869909356817,0.4987810171732024,35.01128177264587
0.5012471675872803,0.14820992664476434,0.778374059999466,1.2365550029299666,-1.0890518382904795,5.0,0.5,0.3482574873994789,-0.3844673129373044,3.0938058446936565,0.4989698206827572,36.10574524174359
0.5092606544494629,0.15133630611255114,0.7998971929664612,1.3206383177723713,-0.8802490416902653,5.0,0.5,0.3220393522788358,-0.3534796182401627,3.2753012507500303,0.49912905245486533,37.15980157399076
0.5171959400177002,0.15446268558033796,0.8205839104175567,1.4029048422581354,-0.6467368341869515,5.0,0.5,0.2958212171581926,-0.3250399661870798,3.449777356015676,0.49926346188722326,38.16593482725762
0.5252573490142822,0.15739366633138793,0.8411392254486084,1.4848212470763906,-0.3883122433039014,5.0,0.5,0.2696030820375494,-0.2989238381611513,3.618605508261423,0.4993769941013284,39.175734798229456
0.5332245826721191,0.16071544451591108,0.8610250302772521,1.5632099385476357,-0.11316805060555982,5.0,0.5,0.24338494691690624,-0.27493086313905246,3.7728985299619597,0.4994729403628243,40.124783616679814
0.5412218570709229,0.1640372227004345,0.8806722669963837,1.6391115051431795,0.1766222644803208,5.0,0.5,0.21716681179626307,-0.2528810382805937,3.914186839914099,0.49955405576268996,41.06016348932869
0.5491607189178467,0.1673590008849579,0.899923289768219,1.7112379292213353,0.47484390164144286,5.0,0.5,0.19094867667561988,-0.23261180203864368,4.039707897442572,0.4996226526299691,41.97284197501327
0.5572278499603271,0.17068077906948131,0.9193030171051024,1.780866050966622,0.7848586335165915,5.0,0.5,0.16473054155497668,-0.21397572859272285,4.150330719165421,0.4996806756202446,42.89289468907918
0.5652484893798828,0.17400255725400499,0.9383953973236085,1.846551529824205,1.0961975304479976,5.0,0.5,0.13851240643433352,-0.19683867877877576,4.242996017422569,0.4997297627200135,43.796483626006804
0.5732245445251465,0.17712893672179153,0.9500612772294204,1.9050112622785802,1.4048917902701,5.0,0.5,0.11229427131369034,-0.1810782898935721,4.284033993643696,0.4997712952461553,44.28576096025577
0.5812239646911621,0.18045071490631495,0.9503317777109125,1.9504474656907762,1.707613754096341,5.0,0.5,0.08607613619304716,-0.16658272023687987,4.254531148249771,0.4998064391187402,44.110935625749704
0.5892090797424316,0.18357709437410152,0.9503317777109125,1.9795299241308952,1.9953637460905327,5.0,0.5,0.05985800107240398,0.12278877171498598,4.214165884620156,0.49989482478792285,43.93180727708918
0.5971529483795166,0.18650807512515172,0.9503317777109125,1.9931143777103184,2.2587932057141566,5.0,0.5,0.0336398659517608,0.16817790223572365,4.165850019703948,0.4998027150593459,43.76387445021992
0.6051561832427979,0.18982985330967514,0.9503317777109125,1.9941172753688374,2.497897603788288,5.0,0.5,0.0074217308311176206,-0.15167571692879064,4.106565402421626,0.4998395261847829,43.573550579768096
0.6131489276885986,0.19315163149419853,0.9503317777109124,1.9820276872035687,2.700989697532436,5.0,0.5,0.0,-0.2505068455688764,4.081229835748994,0.49956238636877237,43.38322670931627
0.6211750507354736,0.19647340967872196,0.9503317777109124,1.9596888765412641,2.869885163288684,5.0,0.5,0.0,0.019653624007083065,4.07552306824009,0.49999730520406444,43.19290283886445
0.6291661262512207,0.19959978914650853,0.9503317777109124,1.9279268670315701,2.998982967560636,5.0,0.5,0.0,0.08102469582242863,4.074779697491514,0.49995420092624004,43.01377449020392
0.6371479034423828,0.20253076989755872,0.9503317777109126,1.88777351608748,3.0864132834586275,5.0,0.5,0.0,0.06253278156401516,4.077540780870449,0.49997271993416736,42.845841663334674
0.6452176570892334,0.2054617506486087,0.9503317777109125,1.8403721254987337,3.135713872692247,5.0,0.5,0.0,-0.2549503035585714,4.081503243002038,0.49954673111501346,42.67790883646542
0.6532289981842041,0.20858813011639551,0.9503317777109124,1.7867290136060028,3.140320282397057,5.0,0.5,0.0,-0.32928899620464114,4.084346765805615,0.49924409414188875,42.49878048780487
0.6611526012420654,0.2117145095841821,0.9503317777109125,1.7289097067025545,3.1071413217365156,5.0,0.5,0.0,-0.30725937491613664,4.085627219007492,0.4993417876330988,42.31965213914435
0.6691575050354004,0.21503628776870548,0.9503317777109125,1.6662675597885537,3.034767322132197,5.0,0.5,0.0,-0.2546976720864483,4.0839589294799605,0.4995476285562702,42.12932826869254
0.6771683692932129,0.2183580659532289,0.9503317777109124,1.6001174700487293,2.9242126806126727,5.0,0.5,0.0,0.07680336920557435,4.07935731352041,0.4999588486166558,41.939004398240705
0.6851456165313721,0.2216798441377523,0.9503317777109125,1.5317805581333575,2.7814877580244106,5.0,0.5,0.0,-0.11786068015087542,4.071455551103861,0.49990309692347157,41.74868052778889
0.6931173801422119,0.22519702103901257,0.9503317777109124,1.4614155106049997,2.603959281250132,5.0,0.5,0.0,-0.16751103147790095,4.058951132867667,0.49980427622774204,41.54716113554577
0.7011251449584961,0.22832340050679914,0.9503317777109126,1.3895304463221225,2.3975821289864125,5.0,0.5,0.0,-0.15902327290961882,4.044598587314286,0.4998236048971906,41.36803278688526
0.7091493606567383,0.23164517869132278,0.9503317777109125,1.3167517665663662,2.1635782834923205,5.0,0.5,0.0,0.14451892187061058,4.025420933004142,0.4998543106137946,41.17770891643342
0.7171392440795898,0.2347715581591091,0.9503317777109125,1.244087568753942,1.9062121568256414,5.0,0.5,0.0,0.20762304136173965,4.003640856793673,0.499699349271377,40.998580567772905
0.7251298427581787,0.23789793762689593,0.9503317777109125,1.1716454963268839,1.6293565818017501,5.0,0.5,0.0,0.17882484141004645,3.9785280979999995,0.49977695084748663,40.819452219112364
0.7331128120422363,0.24102431709468272,0.9503317777109124,1.0999921350190778,1.333707104783338,5.0,0.5,0.0,0.12375985449176884,3.9504035282791707,0.49989315481850977,40.640323870451816
0.7411537170410156,0.24434609527920614,0.9503317777109124,1.0288163227263794,1.02216795690533,5.0,0.5,0.0,0.06921419143073591,3.9185161989437143,0.4999665791453209,40.449999999999996
0.7491307258605957,0.24766787346372954,0.9503317777109125,0.9595495136627183,0.7014981341039516,5.0,0.5,0.0,0.024368856336206498,3.884449532697037,0.49999585704454935,40.25967612954818
0.757235050201416,0.25079425293151614,0.9503317777109126,0.8908834392353817,0.3669200299326052,5.0,0.5,0.0,-0.009124785761222566,3.8491683440496844,0.4999994191194056,40.08054778088766
0.7652337551116943,0.2539206323993029,0.9503317777109125,0.8248711044002961,0.03133822688812457,5.0,0.5,0.0,-0.03248989328593244,3.8126159971252136,0.49999263563782304,39.901419432227115
0.7733058929443359,0.2570470118670897,0.9503317777109124,0.7604976690405751,-0.3104171366050408,5.0,0.5,0.0,-0.047764363529034154,3.7748117142172704,0.49998408367329816,39.72229108356657
0.7812831401824951,0.26017339133487655,0.9503317777109125,0.6990257897464953,-0.6482380169734294,5.0,0.5,0.0,-0.056958326858973514,3.7364974909880777,0.4999773667779268,39.54316273490603
0.7892253398895264,0.26349516951939994,0.9503317777109125,0.6401431485099793,-0.9824172619222876,5.0,0.5,0.0,-0.06176401400785518,3.696908276906699,0.49997338654649426,39.35283886445421
0.7972292900085449,0.26662154898718654,0.9503317777109126,0.5833524274197073,-1.3144292351300542,5.0,0.5,0.0,-0.06350242750013771,3.658025958427603,0.4999718673784543,39.17371051579369
0.8052170276641846,0.2695525297382365,0.9503317777109125,0.529059041999641,-1.6395504364351745,5.0,0.5,0.0,-0.06316085118137671,3.620249233628152,0.49997216920396303,39.00577768892444
0.8132400512695312,0.2726789092060233,0.9503317777109125,0.4773391989595239,-1.9567771404030054,5.0,0.5,0.0,-0.06145648742988109,3.5818779662455777,0.4999736508995853,38.826649340263906
0.8212258815765381,0.27600068739054673,0.9503317777109126,0.42837754136532813,-2.2625205874672085,5.0,0.5,0.0,-0.05889965738867385,3.5431509613489642,0.49997579769145156,38.636325469812085
0.8292219638824463,0.2793224655750701,0.9503317777109125,0.38199590112712645,-2.5567339516754926,5.0,0.5,0.0,-0.05584733502132144,3.5051076447525853,0.49997824108552763,38.44600159936026
0.8372933864593506,0.2826442437595933,0.9503317777109126,0.33794996738960503,-2.839633475406958,5.0,0.5,0.0,-0.05254523735450806,3.467767313509492,0.4999807380559,38.25567772890846
0.8452472686767578,0.2859660219441167,0.9503317777109125,0.2970029887291181,-3.104745113815998,5.0,0.5,0.0,-0.04915956774964537,3.431592183543467,0.4999831402722921,38.06535385845663
0.8532958030700684,0.2890924014119035,0.9503317777109124,0.2583763869599256,-3.356040419604926,5.0,0.5,0.0,-0.04580035039274892,3.3972740014752656,0.49998536566431334,37.886225509796084
0.8612983226776123,0.2920233821629537,0.9503317777109125,0.22242590124797015,-3.589892787446177,5.0,0.5,0.0,-0.04253829775275165,3.365057960748312,0.4999873760141686,37.71829268292683
0.8692286014556885,0.29534516034747715,0.9503317777109125,0.18925216898052433,-3.8046702323334505,5.0,0.5,0.0,-0.03941686258019231,3.3321509020710014,0.4999891607017483,37.52796881247501
0.8772377967834473,0.29827614109852707,0.9503317777109125,0.15825761640837446,-4.003134769796613,5.0,0.5,0.0,-0.03646077656391873,3.302146047307747,0.4999907255200209,37.36003598560576
0.8852155208587646,0.3015979192830505,0.9503317777109125,0.12958934311935918,-4.183776924997072,5.0,0.5,0.0,-0.03368206000032071,3.2713142618057818,0.4999920852788163,37.169712115153935
0.8932144641876221,0.30472429875083734,0.9503317777109126,0.10329860704996194,-4.34497623775957,5.0,0.5,0.0,-0.031084227827527386,3.24257008031894,0.4999932590825835,36.9905837664934
0.9012246131896973,0.30804607693536074,0.9503317777109125,0.07906813316485248,-4.488562288559195,5.0,0.5,0.0,0.2473731418711263,3.2137277334422643,0.4995732618584818,36.80025989604158
0.9092228412628174,0.31117245640314756,0.9503317777109125,0.05698138485070785,-4.613308832864447,5.0,0.5,0.0,0.28274354502930277,3.186966957839523,0.4994425768941414,36.62113154738103
0.9172260761260986,0.3142988358709341,0.9503317777109126,0.036962019624082625,-4.718981471234375,5.0,0.5,0.0,0.2297266458209738,3.161278011134391,0.4996319518659632,36.44200319872052
0.9252009391784668,0.3176206140554575,0.9503317777109124,0.018807198410734124,-4.807204190731974,5.0,0.5,0.0,0.15556552635041754,3.135571076744591,0.49983119116613295,36.251679328268686
0.933192253112793,0.32094239223998094,0.9503317777109125,0.002578741541395066,-4.8762692799636955,5.0,0.5,0.0,0.08681979433861146,3.110827526621506,0.4999474156591055,36.06135545781687
0.9411776065826416,0.3240687717077677,0.9503317777109125,-0.011999575284163878,-4.928618268777225,5.0,0.5,0.0,0.0318376686387127,3.087884850213782,0.49999292834259035,35.88222710915633
0.9491925239562988,0.32739054989229116,0.9503317777109125,-0.02499087326641472,-4.964010865283162,5.0,0.5,0.0,-0.008648023969505678,3.064784063354981,0.4999994782345593,35.691903238704505
0.9572017192840576,0.3305169293600777,0.9503317777109125,-0.036388132506022755,-4.982333110884737,5.0,0.5,0.0,-0.03666980723891409,3.043442142893477,0.49999061887447327,35.512774890043985
0.9651777744293213,0.33403410626133795,0.9503317777109125,-0.0463912410339233,-4.985739643791649,5.0,0.5,0.0,-0.05491403519320108,3.0208765278675087,0.49997896224728133,35.31125549780087
0.9731738567352295,0.3373558844458611,0.9503317777109124,-0.05496645271097969,-4.972759511846936,5.0,0.5,0.0,-0.06588451860243605,2.9999745240450855,0.49996971724594086,35.120931627349066
0.981133222579956,0.34048226391364794,0.9503317777109125,-0.06232190825664348,-4.946216128831428,5.0,0.5,0.0,-0.0716378501971304,2.9806611052089433,0.4999641976686925,34.941803278688525
0.9891462326049805,0.3436086433814345,0.9503317777109126,-0.06855274750970224,-4.9056921882871976,5.0,0.5,0.0,-0.07375847170224178,2.9619203750015957,0.4999620467384986,34.762674930028005
0.997119665145874,0.34653962413248474,0.9503317777109125,-0.07365163748611107,-4.852178654304096,5.0,0.5,0.0,-0.07342134081201607,2.9447121142726287,0.49996239288165,34.59474210315874
1.0051310062408447,0.34986140231700785,0.9503317777109125,-0.07783961313502132,-4.787040386592411,5.0,0.5,0.0,-0.07147581242992719,2.926034598604582,0.49996435944245476,34.40441823270694
1.0130996704101562,0.3527923830680581,0.9503317777109124,-0.08101966132913703,-4.710096264444282,5.0,0.5,0.0,-0.06852432069893619,2.9097738869431584,0.4999672420271782,34.23648540583766
1.0210986137390137,0.3559187625358449,0.9503317777109126,-0.08342585870388126,-4.623054793198308,5.0,0.5,0.0,0.21105095932855011,2.8928093128041774,0.49968934276189597,34.057357057177136
1.029137134552002,0.3588497432868949,0.9503317777109125,-0.08507016589663821,-4.52585275626195,5.0,0.5,0.0,0.24800882479171976,2.8772511729757873,0.49957106677657054,33.88942423030788
1.0371246337890625,0.36197612275468144,0.9503317777109124,-0.08599927023919018,-4.420354852704724,5.0,0.5,0.0,-0.07919257724897322,2.8612695385792257,0.4999562486236809,33.710295881647355
1.0451161861419678,0.36529790093920483,0.9503317777109125,-0.08634653492958493,-4.307427104444006,5.0,0.5,0.0,-0.1844963264325176,2.844549395046742,0.49976258175851695,33.519972011195534
1.0530803203582764,0.3688150778404651,0.9503317777109124,-0.08609237442364806,-4.187304755322005,5.0,0.5,0.0,-0.1961273631340097,2.8271238486352646,0.4997317117800148,33.31845261895241
1.061079978942871,0.3721368560249885,0.9503317777109125,-0.0853719027858186,-4.060822243251029,5.0,0.5,0.0,0.1030059985931904,2.810732408112044,0.4999259824589114,33.12812874850059
1.0690968036651611,0.37526323549277535,0.9503317777109125,-0.08420431843536973,-3.9285699287447287,5.0,0.5,0.0,0.16809572622455,2.795602960652001,0.4998029077711533,32.94900039984006
1.0771095752716064,0.3783896149605619,0.9503317777109125,-0.08264414636267164,-3.7916602489553455,5.0,0.5,0.0,0.1434392067124527,2.780711612899571,0.4998564790901332,32.76987205117953
1.0851068496704102,0.38151599442834844,0.9503317777109125,-0.08077225424196657,-3.651367976246016,5.0,0.5,0.0,0.09284786384683802,2.765992320605392,0.49993986054604456,32.590743702519006
1.0931105613708496,0.38464237389613526,0.9503317777109125,-0.07858722891364654,-3.507559723420688,5.0,0.5,0.0,0.042403688639755244,2.7514371625008947,0.49998745578198656,32.41161535385847
1.1011114120483398,0.3881595507973953,0.9503317777109125,-0.07617469351310008,-3.3615325994719654,5.0,0.5,0.0,0.0010824504442720137,2.7350655257125367,0.49999999182556376,32.210095961615366
1.1091125011444092,0.3912859302651821,0.9503317777109124,-0.07355703808245112,-3.2137134901354862,5.0,0.5,0.0,-0.02946315618158238,2.720713537068285,0.499993943835362,32.03096761295482
1.1171092987060547,0.3946077084497055,0.9503317777109125,-0.07077292569426258,-3.064850000425205,5.0,0.5,0.0,-0.050381786308868345,2.705497903702201,0.49998229152349344,31.840643742503005
1.1251184940338135,0.3979294866342289,0.9503317777109125,-0.06786102285452891,-2.91526232995395,5.0,0.5,0.0,-0.06362140884382109,2.6903375137148493,0.49997176186128184,31.650319872051185
1.1331160068511963,0.4010558661020155,0.9503317777109124,-0.06484603587952288,-2.7659621901606943,5.0,0.5,0.0,-0.07110940574620572,2.6761963888714067,0.4999647239016058,31.47119152339065
1.1411187648773193,0.40418224556980226,0.9503317777109125,-0.06176381597918451,-2.6171565836902393,5.0,0.5,0.0,-0.07446934691457255,2.662099168785791,0.49996131166363933,31.29206317473012
1.1491169929504395,0.4073086250375891,0.9503317777109126,-0.058638365123684415,-2.4695329992603408,5.0,0.5,0.0,-0.07496803315153769,2.6480242095533573,0.49996079179387043,31.112934826069587
1.1571159362792969,0.4102396057886393,0.9503317777109126,-0.0554924210716034,-2.3235194251589726,5.0,0.5,0.0,-0.07355102851783965,2.6349272688224548,0.4999622599147492,30.945001999200322
