t_s,q_rad,q_des_rad,K,B,jerk,tau_Nm,ilc_ff_Nm
0.00555729866027832,0.00019539871673667023,[2.81828535e-06],0.005,0.1,0.0,1.8483790527116024e-07,0.0
0.02082657814025879,0.00019539871673667023,[1.36199023e-05],0.005,0.1,0.0,3.126823276497392e-09,0.0
0.02938556671142578,0.0,[3.38509438e-05],0.005,0.1,0.0,2.86475594569367e-07,0.0
0.042455196380615234,0.00019539871673667023,[6.17936368e-05],0.005,0.1,0.0,-8.300356637565215e-10,0.0
0.05219244956970215,0.00019539871673667023,[9.58931861e-05],0.005,0.1,0.0,-3.22114940814061e-09,0.0
0.06033182144165039,0.00019539871673667023,[0.00013475],0.005,0.1,0.0,9.038069578094008e-09,0.0
0.06862115859985352,0.00019539871673667023,[0.00017713],0.005,0.1,0.0,7.002223960057519e-09,0.0
0.07640504837036133,0.00019539871673667023,[0.00022195],0.005,0.1,0.0,5.39254838734515e-09,0.0
0.086334228515625,0.0,[0.00026824],0.005,0.1,0.0,1.1360141051981205e-08,0.0
0.09431934356689453,0.0,[0.00031518],0.005,0.1,0.0,1.3203593204437349e-08,0.0
0.10480642318725586,0.00019539871673667023,[0.00036207],0.005,0.1,0.0,3.660683329134634e-09,0.0
0.11325597763061523,0.0,[0.0004083],0.005,0.1,0.0,3.825646861329049e-09,0.0
0.12234830856323242,0.0,[0.00045338],0.005,0.1,0.0,2.0671939971231144e-09,0.0
0.13238120079040527,0.00019539871673667023,[0.0004969],0.005,0.1,0.0,7.743594952988185e-10,0.0
0.14438509941101074,0.00019539871673667023,[0.00053853],0.005,0.1,0.0,4.3203185982694086e-10,0.0
0.15616512298583984,0.00019539871673667023,[0.00057804],0.005,0.1,0.0,2.5677589027336624e-10,0.0
0.16541028022766113,0.00019539871673667023,[0.00061524],0.005,0.1,0.0,2.031001227832205e-10,0.0
0.1745285987854004,0.00019539871673667023,[0.00065001],0.005,0.1,0.0,1.5190161980885422e-10,0.0
0.18337059020996094,0.00019539871673667023,[0.00068226],0.005,0.1,0.0,1.495532987036694e-10,0.0
0.19229960441589355,0.00019539871673667023,[0.00071198],0.005,0.1,0.0,1.5079608237609678e-10,0.0
0.20333194732666016,0.00019539871673667023,[0.00073916],0.005,0.1,0.0,1.678373789846544e-10,0.0
0.213653564453125,0.00019539871673667023,[0.00076385],0.005,0.1,0.0,1.9070627978740021e-10,0.0
0.22328400611877441,0.00019539871673667023,[0.00078611],0.005,0.1,0.0,2.1386802020843408e-10,0.0
0.2333660125732422,0.00019539871673667023,[0.00080604],0.005,0.1,0.0,2.2827378186398088e-10,0.0
0.24254941940307617,0.0,[0.00082373],0.005,0.1,0.0,5.556453104118879e-10,0.0
0.2519559860229492,0.00019539871673667023,[0.00083929],0.005,0.1,0.0,2.7143253848038345e-10,0.0
0.2604520320892334,0.00019539871673667023,[0.00085287],0.005,0.1,0.0,3.0898946976834797e-10,0.0
0.27084946632385254,0.00019539871673667023,[0.00086464],0.005,0.1,0.0,4.675112577745824e-10,0.0
0.2793772220611572,0.00019539871673667023,[0.00087478],0.005,0.1,0.0,7.43213249098072e-10,0.0
0.28855299949645996,0.00019539871673667023,[0.00088359],0.005,0.1,0.0,3.4226766158141715e-09,0.0
0.2978379726409912,0.00019539871673667023,[0.00089148],0.005,0.1,0.0,1.3743017809758559e-08,0.0
0.30654120445251465,0.0,[0.00089901],0.005,0.1,0.0,2.4317893054734676e-08,0.0
0.3144965171813965,0.00019539871673667023,[0.00090682],0.005,0.1,0.0,6.435179735994086e-08,0.0
0.32373595237731934,0.0,[0.00091591],0.005,0.1,0.0,2.1003676124652515e-07,0.0
0.33231687545776367,0.00019539871673667023,[0.00092744],0.005,0.1,0.0,1.9306635844131602e-07,0.0
0.34131526947021484,0.00019539871673667023,[0.0009426],0.005,0.1,0.0,4.91845945102368e-07,0.0
0.35040783882141113,0.00019539871673667023,[0.00096323],0.005,0.1,0.0,1.067878585935349e-06,0.0
0.3613321781158447,0.00019539871673667023,[0.00099198],0.005,0.1,0.0,2.1110746981306755e-06,0.0
0.3709452152252197,0.00019539871673667023,[0.00103193],0.005,0.1,0.0,3.878719930521177e-06,0.0
0.37828898429870605,0.0,[0.00108576],0.005,0.1,0.0,4.397359686443739e-06,0.0
0.39004993438720703,0.0,[0.00115677],0.005,0.1,0.0,1.4767211393234683e-05,0.0
0.40033912658691406,0.00019539871673667023,[0.00125068],0.005,0.1,0.0,2.01006647094947e-05,0.0
0.4094429016113281,0.00019539871673667023,[0.00137341],0.005,0.1,0.0,3.11028826373947e-05,0.0
0.4192941188812256,0.00019539871673667023,[0.00153022],0.005,0.1,0.0,4.7358186421256534e-05,0.0
0.42840123176574707,0.0,[0.00172668],0.005,0.1,0.0,7.692974722373548e-05,0.0
0.4386453628540039,0.00019539871673667023,[0.00196861],0.005,0.1,0.0,0.00010530082489781547,0.0
0.44635820388793945,0.00019539871673667023,[0.00225979],0.005,0.1,0.0,9.346564732416394e-05,0.0
0.45532751083374023,0.00019539871673667023,[0.00260186],0.005,0.1,0.0,0.00015127815617651042,0.0
0.46439313888549805,0.00019539871673667023,[0.0029992],0.005,0.1,0.0,0.0002389475223902278,0.0
0.47482943534851074,0.00019539871673667023,[0.00345884],0.005,0.1,0.0,0.00034915348842691295,0.0
0.4833979606628418,0.0,[0.00398469],0.005,0.1,0.0,0.0003212822916990882,0.0
0.49229907989501953,0.0,[0.00457771],0.005,0.1,0.0,0.0005132262381534989,0.0
0.5013537406921387,0.0,[0.00524261],0.005,0.1,0.0,0.0007662836372047053,0.0
0.5113162994384766,0.00019539871673667023,[0.00598758],0.005,0.1,0.0,0.0010667851578135816,0.0
0.5205986499786377,0.00019539871673667023,[0.00682074],0.005,0.1,0.0,0.0014559233425905731,0.0
0.5298337936401367,0.00019539871673667023,[0.00775009],0.005,0.1,0.0,0.001981436917357544,0.0
0.5373289585113525,0.00019539871673667023,[0.00877891],0.005,0.1,0.0,0.0016923784472989466,0.0
0.5467863082885742,0.00019539871673667023,[0.00990603],0.005,0.1,0.0,0.0025055828716757113,0.0
0.5562736988067627,0.00019539871673667023,[0.01113577],0.005,0.1,0.0,0.003521727109175157,0.0
0.5663166046142578,0.00019539871673667023,[0.0124832],0.005,0.1,0.0,0.0068856044161372115,0.0
0.5757696628570557,0.00019539871673667023,[0.0139683],0.005,0.1,0.0,0.008188929683610183,0.0
0.5855166912078857,0.0,[0.01560392],0.005,0.1,0.0,0.009805958172290644,0.0
0.5937731266021729,0.00019539871673667023,[0.01739608],0.005,0.1,0.0,0.011650588691059364,0.0
0.6022810935974121,0.00019539871673667023,[0.01934336],0.005,0.1,0.0,0.009495333347454223,0.0
0.610285758972168,0.00019539871673667023,[0.0214379],0.005,0.1,0.0,0.012848194517066383,0.0
0.6186816692352295,0.00019539871673667023,[0.02367997],0.005,0.1,0.0,0.01643351478032936,0.0
0.6273453235626221,0.00019539871673667023,[0.02607641],0.005,0.1,0.0,0.020227208628255895,0.0
0.6353468894958496,0.00019539871673667023,[0.02862481],0.005,0.1,0.0,0.016566805846103497,0.0
0.6450562477111816,0.0,[0.03131487],0.005,0.1,0.0,0.022205447400485558,0.0
0.6543262004852295,0.00019539871673667023,[0.03413701],0.005,0.1,0.0,0.018621556854991055,0.0
0.663273811340332,0.00019539871673667023,[0.03708221],0.005,0.1,0.0,0.02570058857338856,0.0
0.6740989685058594,0.00019539871673667023,[0.0401502],0.005,0.1,0.0,0.03271819023203935,0.0
0.6832952499389648,0.00019539871673667023,[0.04333972],0.005,0.1,0.0,0.026954263475503185,0.0
0.6932840347290039,0.00019539871673667023,[0.04664046],0.005,0.1,0.0,0.035679185015026586,0.0
0.7014443874359131,0.00019539871673667023,[0.0500513],0.005,0.1,0.0,0.04435692047466918,0.0
0.711331844329834,0.00019539871673667023,[0.05357909],0.005,0.1,0.0,0.052771881208625464,0.0
0.7192745208740234,0.00019539871673667023,[0.05722917],0.005,0.1,0.0,0.06101197035289484,0.0
0.7283003330230713,0.00039079743347334047,[0.06100544],0.005,0.1,0.0,0.06891460000606033,0.0
0.7373871803283691,0.00039079743347334047,[0.0649015],0.005,0.1,0.0,0.054038874428812306,0.0
0.7475361824035645,0.0005861961502100108,[0.06890194],0.005,0.1,0.276038359678681,0.0659780146501356,0.0
0.7553610801696777,0.0007815948669466809,[0.07300172],0.005,0.1,0.3091629628401227,0.07751764013154873,0.0
0.7643041610717773,0.0009769935836833512,[0.0771957],0.005,0.1,0.530104065926939,0.06140397440591972,0.0
0.7726385593414307,0.0011723923004200215,[0.08146975],0.005,0.1,0.7631820236121072,0.07681456937269861,0.0
0.7851884365081787,0.0015631897338933619,[0.08583005],0.005,0.1,0.9467250522344184,0.1260897704930376,0.0
0.794511079788208,0.0017585884506300322,[0.09029063],0.005,0.1,1.0680839576334362,0.09482187394810625,0.0
0.8053443431854248,0.002344784600840043,[0.09485389],0.005,0.1,1.4095827355158206,0.15012189857239375,0.0
0.8143501281738281,0.0027355820343133836,[0.09952154],0.005,0.1,1.4641284320353252,0.11199108964786862,0.0
0.8253488540649414,0.0033217781845233945,[0.10429493],0.005,0.1,1.3983420128328525,0.1756578726793462,0.0
0.8338468074798584,0.0037125756179967346,[0.1091851],0.005,0.1,1.5655663275410612,0.17995507377326955,0.0
0.8438658714294434,0.0042987717682067455,[0.11420124],0.005,0.1,1.7572606828434534,0.1877753115859797,0.0
0.8533046245574951,0.005080366635153426,[0.11934141],0.005,0.1,1.6232869758369184,0.19680050495736823,0.0
0.8613379001617432,0.005861961502100107,[0.12459317],0.005,0.1,1.9425004327454696,0.14837139729188753,0.0
0.8726954460144043,0.007034353802520129,[0.12994626],0.005,0.1,2.323679594429106,0.2417480174969517,0.0
0.881284236907959,0.008011347386203481,[0.13540296],0.005,0.1,2.348465157518603,0.18087568313347702,0.0
0.8894557952880859,0.009183739686623501,[0.14095442],0.005,0.1,2.5016395026622367,0.2094823529129279,0.0
0.8972699642181396,0.010160733270306851,[0.14658231],0.005,0.1,2.637032236018065,0.16468374486161289,0.0
0.9063565731048584,0.011333125570726873,[0.15227138],0.005,0.1,2.7093302842083995,0.20642734093323614,0.0
0.9146537780761719,0.012896315304620235,[0.1580214],0.005,0.1,2.7150632512087767,0.24593932715407277,0.0
0.9262034893035889,0.014654903755250269,[0.16384519],0.005,0.1,2.9417305990000893,0.2826384124361398,0.0
0.9362673759460449,0.01660889092261697,[0.16975498],0.005,0.1,3.1611712541377415,0.31707880132632854,0.0
0.9454357624053955,0.018367479373247002,[0.17576224],0.005,0.1,2.7465804153577333,0.35008852080461866,0.0
0.953923225402832,0.020126067823877037,[0.18187759],0.005,0.1,2.7257214492775175,0.38407655320386014,0.0
0.9635415077209473,0.02247085242471708,[0.18811099],0.005,0.1,2.526860332691877,0.41560071634192747,0.0
0.9730551242828369,0.024815637025557124,[0.19447155],0.005,0.1,2.5541821714811257,0.44781288511966116,0.0
0.982274055480957,0.027160421626397167,[0.20095339],0.005,0.1,2.6184935864733596,0.33778916927751385,0.0
0.9905908107757568,0.029700604943973877,[0.20753778],0.005,0.1,2.9271129127954385,0.40147450402478574,0.0
0.9982471466064453,0.032045389544813924,[0.21420875],0.005,0.1,3.220636359610979,0.3151184669137048,0.0
1.0078389644622803,0.03517176901260064,[0.22095284],0.005,0.1,3.690920201693801,0.3959567501222683,0.0
1.0165026187896729,0.03790735104691403,[0.22777388],0.005,0.1,4.08447591863663,0.46989736416119693,0.0
1.025343894958496,0.04103373051470075,[0.23469042],0.005,0.1,4.329535882041624,0.5340917083174023,0.0
1.0334155559539795,0.04435550869922414,[0.24170351],0.005,0.1,4.152226029497291,0.4087289409643838,0.0
1.0415067672729492,0.04748188816701086,[0.24879911],0.005,0.1,4.098813615525429,0.5000734328819078,0.0
1.0505969524383545,0.050803666351534264,[0.25598113],0.005,0.1,4.046258772042209,0.5808468888865842,0.0
1.059612512588501,0.054320843252794335,[0.26326873],0.005,0.1,3.9554103812536816,0.6503144442785851,0.0
1.0682435035705566,0.0578380201540544,[0.2706623],0.005,0.1,3.5459893782288945,0.4936171663567602,0.0
1.0774285793304443,0.061355197055314455,[0.27814615],0.005,0.1,2.793187752421365,0.5977696496363871,0.0
1.0872490406036377,0.06584936754025787,[0.28572334],0.005,0.1,2.315369981630793,0.6869714897723289,0.0
1.097261667251587,0.06995274059172794,[0.29341291],0.005,0.1,1.1609828697903526,0.7646053645709627,0.0
1.1063141822814941,0.07366531620972468,[0.30123103],0.005,0.1,-0.005857813055991534,0.8331441839547469,0.0
1.1169817447662354,0.07776868926119475,[0.3092081],0.005,0.1,-1.2309768819474731,1.2145134607286514,0.0
1.1256201267242432,0.08128586616245481,[0.31738627],0.005,0.1,-2.2273172454727024,1.183385516285722,0.0
1.1343739032745361,0.08480304306371489,[0.32578286],0.005,0.1,-3.209996749533211,1.1713232608236166,0.0
1.1432642936706543,0.08832021996497495,[0.33439371],0.005,0.1,-3.9630483900802007,1.1746075171832413,0.0
1.151270866394043,0.09183739686623502,[0.34319588],0.005,0.1,-4.451523466190925,0.8537364016941407,0.0
1.1592810153961182,0.09496377633402173,[0.35215066],0.005,0.1,-4.708576342497863,0.9618489186587057,0.0
1.1695425510406494,0.0992625481022285,[0.36124138],0.005,0.1,-4.785768307859673,1.0524155262171475,0.0
1.1779367923736572,0.10258432628675188,[0.37047038],0.005,0.1,-4.456911007105441,1.1342003052678298,0.0
1.1855790615081787,0.10551530703780194,[0.37982073],0.005,0.1,-4.28234415739853,0.8514830132754255,0.0
1.194481611251831,0.10883708522232532,[0.38925925],0.005,0.1,-4.139238404484329,0.999835220301855,0.0
1.2039144039154053,0.11274505955705873,[0.39877498],0.005,0.1,-3.9837823569373514,1.1250987708446134,0.0
1.211836814880371,0.11606683774158212,[0.40837598],0.005,0.1,-3.806080775269273,1.231660455498946,0.0
1.2202708721160889,0.11938861592610552,[0.41805045],0.005,0.1,-3.333268103149246,0.9303848883274309,0.0
1.2305994033813477,0.12349198897757559,[0.427788],0.005,0.1,-3.091303210047392,1.5294199375444144,0.0
1.2383155822753906,0.126813767162099,[0.43759751],0.005,0.1,-2.9325489929582007,1.1251605673314933,0.0
1.2463767528533936,0.1301355453466224,[0.44746782],0.005,0.1,-2.7955613268764057,1.272797511399369,0.0
1.2546515464782715,0.13345732353114578,[0.45738933],0.005,0.1,-2.658063410852182,1.4006227263523896,0.0
