t_s,q_rad,q_des_rad,jerk
0.006567955017089844,-0.05822881758752774,0.0005486064333540979,0.0
0.018310546875,-0.05803341887079106,0.0026489816455538286,0.0
0.03013443946838379,-0.0578380201540544,0.006575788768679744,0.0
0.04601263999938965,-0.05705642528710771,0.011984415693196393,0.552076719357362
0.06373262405395508,-0.05588403298668769,0.01856063705790908,1.4464410047162883
0.07924509048461914,-0.054320843252794335,0.02602334400043468,3.367888818767651
0.09426236152648926,-0.05217145736869095,0.03412648621808781,5.0
0.11181020736694336,-0.049045077900904226,0.04265498663027564,5.0
0.1223292350769043,-0.046895692016800855,0.05142199701195595,5.0
0.13533425331115723,-0.04357391383227746,0.06026837491356359,5.0
0.15612578392028809,-0.03732115489670401,0.06905752669806148,5.0
0.1725757122039795,-0.03243618697828726,0.07767256269149897,5.0
0.18556737899780273,-0.027746617776607176,0.08601855412299625,5.0
0.19936513900756836,-0.02247085242471708,0.09402124352241256,5.0
0.210296630859375,-0.018367479373247002,0.10162370414408381,5.0
0.2256922721862793,-0.012114720437673556,0.10878339852140133,5.0
0.2411940097808838,-0.005861961502100107,0.11546937932935143,5.0
0.2552225589752197,-0.00039079743347334047,0.121661812632767,4.63847016731159
0.26922082901000977,0.005080366635153426,0.1273511269263357,2.6385915196127363
0.2832932472229004,0.010942328137253534,0.13253606006113045,0.1834400386292201
0.2972259521484375,0.01660889092261697,0.13722231659461961,-2.2300701534272567
0.31121397018432617,0.022275453707980408,0.141421399596533,-4.144844072117411
0.32662224769592285,0.028137415210080514,0.14514943201183694,-5.0
0.3470799922943115,0.036148762596283995,0.148425335265071,-5.0
0.3611428737640381,0.04181532538164743,0.1512704193435955,-5.0
0.37459444999694824,0.04748188816701086,0.15370954130700773,-5.0
0.3891918659210205,0.05314845095237431,0.1557700670425775,-5.0
0.4032020568847656,0.058815013737737745,0.15748019609110367,-5.0
0.4162158966064453,0.06409077908962785,0.15886846351687473,-5.0
0.4302694797515869,0.0695619431582546,0.15996331463831132,-5.0
0.4432408809661865,0.07464230979340802,0.16079274652182876,-5.0
0.4548065662384033,0.07952727771182479,0.1613841651620647,-4.971092868212987
0.46865081787109375,0.08480304306371489,0.16176401100929033,-4.7766244686285635
0.4824986457824707,0.09027420713234166,0.16195720078067993,-4.5084748431108315
0.49721240997314453,0.09613616863444177,0.1619872450778909,-4.213446593573655
0.5131886005401611,0.10277972500348855,0.161876407166339,-3.9152574353914362
0.5272459983825684,0.10864168650558867,0.1616454935451655,-3.901761675134045
0.5481939315795898,0.11704383132526547,0.1613133387564427,-3.6596418836771276
0.5632891654968262,0.12271039411062891,0.1608967552990307,-3.345992211946577
0.5782403945922852,0.128572355612729,0.1604114536757301,-3.3047898095321173
0.5942215919494629,0.13502051326503914,0.15987220580275877,-3.043448046903089
0.6071972846984863,0.1399054811834559,0.15929235365715178,-2.7243549686216646
0.623821496963501,0.14615824011902934,0.15868365635580906,-2.690639751628816
0.6440815925598145,0.15377879007175946,0.15805595401102315,-2.7229344201800334
0.6591980457305908,0.1594453528571229,0.15741746327844008,-3.2897497911669316
0.6752698421478271,0.16452571949227635,0.15677573606299022,-4.985662349071166
0.693474292755127,0.16999688356090312,0.15613735829100608,-5.0
0.7063417434692383,0.1733186617454265,0.15550763154714,-5.0
0.7254695892333984,0.17761743351363324,0.15489081836187482,-5.0
0.7392733097076416,0.1799622181144733,0.15429017134318715,-5.0
0.7541821002960205,0.18211160399857668,0.15370849395587444,-5.0
0.7681834697723389,0.18347939501573338,0.1531482234410311,-5.0
0.7832026481628418,0.1844563885994167,0.152611132702247,-5.0
0.7981667518615723,0.18465178731615337,0.15209841875137955,-5.0
0.8203120231628418,0.18406559116594334,0.15161025215859164,-5.0
0.8320364952087402,0.18347939501573338,0.15114602906320443,-5.0
0.8481917381286621,0.18211160399857668,0.15070550919295128,-5.0
0.8642735481262207,0.18054841426468332,0.1502886132490635,-5.0
0.8798315525054932,0.17859442709731663,0.14989495057608032,-5.0
0.9002807140350342,0.1754680476295299,0.1495235930391067,-5.0
0.9162116050720215,0.1725370668784798,0.149173242695931,-5.0
0.9311709403991699,0.16980148484416643,0.14884305750351157,-4.9819438737112565
0.9511532783508301,0.165307314359223,0.14853237348314402,-3.720088606276699
0.9701998233795166,0.16120394130775295,0.148240124270483,-2.252841452930384
0.9852864742279053,0.15768676440649287,0.14796525714465497,-1.2472393336998215
0.9992177486419678,0.1543649862219695,0.1477071304585343,0.2617306329321065
1.0154340267181396,0.14987081573702607,0.1474652184970866,2.1950167045293933
1.0367555618286133,0.14479044910187266,0.14723869732475728,3.8712680078676778
1.0501842498779297,0.14205486706755927,0.14702662069220282,5.0
1.064173936843872,0.13951468374998255,0.1468283638554498,5.0
1.0801870822906494,0.13677910171566918,0.14664350889539438,5.0
1.0952579975128174,0.13482511454830248,0.14647159856233063,5.0
1.1172468662261963,0.13169873508051574,0.14631200058861862,5.0
1.1311814785003662,0.1301355453466224,0.14616395758136666,5.0
1.147165298461914,0.128572355612729,0.14602692282313623,5.0
1.1675894260406494,0.1266183684453623,0.1459004646596236,5.0
1.180009365081787,0.1260321722951523,0.1457841117177153,5.0
1.193171501159668,0.1254459761449423,0.1456774793899968,5.0
1.2092225551605225,0.12485977999473229,0.14558022203431234,5.0
1.2251150608062744,0.12446898256125893,0.14549197249877235,5.0
1.2401797771453857,0.12446898256125893,0.14541238736551187,5.0
1.2541799545288086,0.12446898256125893,0.14534115374848824,5.0
1.2692468166351318,0.12446898256125893,0.14527797253888802,5.0
1.2831406593322754,0.12466438127799562,0.14522255351027744,5.0
1.2961575984954834,0.12485977999473229,0.14517461782918575,4.6531983705067645
1.3111357688903809,0.12505517871146896,0.14513389977761387,3.62647891365457
