t_s,q_rad,q_des_rad,K,B,jerk,tau_Nm,ilc_ff_Nm
0.005120277404785156,-0.05002207148458758,[0.00057633],0.005,0.1,0.0,9.998999999999999,0
0.014156579971313477,-0.05002207148458758,[0.00278704],0.005,0.1,0.0,5.146278517955275,0
0.023123502731323242,-0.05002207148458758,[0.00693307],0.005,0.1,0.0,2.3641520756902805,0
0.03309750556945801,-0.048068084317220885,[0.01267137],0.005,0.1,0.8281150790360429,1.1467041206331383,0
0.046118974685668945,-0.04318311639880412,[0.01969723],0.005,0.1,4.792025924021901,0.583724215866895,0
0.0577392578125,-0.03829814848038737,[0.0277422],0.005,0.1,5.0,0.3139491887923463,0
0.06609559059143066,-0.03497637029586397,[0.03656545],0.005,0.1,5.0,0.1714330013882891,0
0.07506203651428223,-0.03126379467786724,[0.04594653],0.005,0.1,5.0,0.09029400556268397,0
0.08305788040161133,-0.027942016493343845,[0.05568663],0.005,0.1,5.0,0.05096415445753569,0
0.09107828140258789,-0.024815637025557124,[0.06561146],0.005,0.1,5.0,0.02682027661635556,0
0.09905838966369629,-0.0216892575577704,[0.07556947],0.005,0.1,5.0,0.014565967270117454,0
0.10970878601074219,-0.01758588450630032,[0.08543004],0.005,0.1,5.0,0.0071218097664259225,0
0.1188971996307373,-0.014264106321776927,[0.09508169],0.005,0.1,5.0,0.0034238588654594477,0
0.13016057014465332,-0.009965334553570182,[0.10443065],0.005,0.1,4.293116240970827,0.0020066274101717203,0
0.14006948471069336,-0.006448157652310118,[0.11340115],0.005,0.1,1.6107774455634094,0.0017765487300440976,0
0.1511249542236328,-0.0027355820343133836,[0.12193444],0.005,0.1,-1.4933811894558147,0.0019522627299451089,0
0.16019988059997559,0.0,[0.1299867],0.005,0.1,-4.677731817260312,0.002330209221892314,0
0.1693096160888672,0.0029309807510500534,[0.13752693],0.005,0.1,-5.0,0.0027535808393000186,0
0.17896342277526855,0.005666562785363437,[0.14453522],0.005,0.1,-5.0,0.0031831639471764602,0
