t_s,q_rad,q_des_rad,K,B,jerk,tau_Nm,ilc_ff_Nm
0.0054204463958740234,0.0,[0.00023806],0.005,0.1,0.0,0.42928961915492597,0
0.014655113220214844,0.0,[0.00119693],0.005,0.1,0.0,0.32733542504205076,0
0.022388696670532227,0.00019539871673667023,[0.00308388],0.005,0.1,0.0,0.3524192513717624,0
0.03295326232910156,0.0005861961502100108,[0.00582344],0.005,0.1,0.0,0.30435791823490915,0
0.04236793518066406,0.0011723923004200215,[0.00937044],0.005,0.1,0.552076719357362,0.22666763887518201,0
0.053405046463012695,0.002344784600840043,[0.01370722],0.005,0.1,1.4464410047162883,0.24140257343046115,0
0.06490302085876465,0.0035171769012600643,[0.01881083],0.005,0.1,2.815812099410288,0.21133973169976347,0
0.07406282424926758,0.004494170484943416,[0.02462375],0.005,0.1,4.044165133525398,0.15066861911995558,0
0.0823974609375,0.005861961502100107,[0.03106031],0.005,0.1,4.945193294049931,0.16859966091015555,0
0.09164023399353027,0.007034353802520129,[0.03806126],0.005,0.1,5.0,0.1972692143031953,0
0.09977054595947266,0.00840214481967682,[0.04557286],0.005,0.1,5.0,0.1605942615690779,0
0.10936498641967773,0.010160733270306851,[0.05354994],0.005,0.1,5.0,0.3092826388890789,0
0.11970782279968262,0.012114720437673556,[0.06199336],0.005,0.1,5.0,0.36033552326306073,0
0.12870240211486816,0.013677910171566917,[0.07088335],0.005,0.1,4.8565135555823735,0.2913810710120156,0
0.13747262954711914,0.01563189733893362,[0.08016289],0.005,0.1,4.47897288241008,0.3834114282051083,0
0.1484546661376953,0.018367479373247002,[0.08982858],0.005,0.1,4.0440518008926105,0.6850876204107125,0
0.15785908699035645,0.020712263974087045,[0.09989953],0.005,0.1,3.624760611765592,0.5311769176816853,0
0.166398286819458,0.02305704857492709,[0.1103219],0.005,0.1,3.2466704465812484,0.43983138482764317,0
0.17645764350891113,0.026378826759450486,[0.12105042],0.005,0.1,3.466800816489858,0.8612742642231772,0
0.18642854690551758,0.02989600366071055,[0.13211778],0.005,0.1,4.072170178296586,0.9644826462594752,0
0.19690346717834473,0.033803977995443955,[0.1435498],0.005,0.1,5.0,1.0614245338443915,0
0.2054150104522705,0.03712575617996735,[0.15531614],0.005,0.1,5.0,0.8148569917414394,0
0.2164461612701416,0.04142452794817409,[0.16738736],0.005,0.1,5.0,1.3670816241575816,0
0.22587800025939941,0.04533250228290749,[0.17978395],0.005,0.1,5.0,1.4179108710627844,0
0.23435306549072266,0.04865428046743089,[0.19249299],0.005,0.1,5.0,1.0522582571124968,0
0.24341130256652832,0.05217145736869095,[0.20544745],0.005,0.1,4.480134000135935,1.1927391735930597,0
0.2543456554412842,0.056665627853634375,[0.2186307],0.005,0.1,3.6237443931585887,1.7415024102392658,0
0.26357316970825195,0.06018280475489443,[0.23204503],0.005,0.1,2.2261465579411492,1.2434904327076726,0
0.2724902629852295,0.06369998165615451,[0.24563785],0.005,0.1,0.6170711435477729,1.3091398431207968,0
0.2824668884277344,0.06780335470762457,[0.25937502],0.005,0.1,-1.037818936006814,1.761348884181742,0
0.29216432571411133,0.07151593032562131,[0.27324071],0.005,0.1,-2.3805783953958417,1.2235681836637482,0
0.30083203315734863,0.07503310722688138,[0.28715369],0.005,0.1,-3.615178916741587,0.8935745376890899,0
0.3114430904388428,0.07952727771182479,[0.30103626],0.005,0.1,-4.5369960139807635,1.3051044409943702,0
0.3211336135864258,0.0834352520465582,[0.31487141],0.005,0.1,-5.0,1.2357172785703625,0
0.33187127113342285,0.08773402381476494,[0.32863792],0.005,0.1,-5.0,1.1576681777966291,0
0.3403282165527344,0.09105580199928834,[0.34227881],0.005,0.1,-5.0,0.8143984329168966,0
0.3513979911804199,0.09535457376749508,[0.3557404],0.005,0.1,-5.0,1.0847264486678807,0
0.3618037700653076,0.0996533455357018,[0.36900159],0.005,0.1,-5.0,0.9770352997072874,0
0.3695106506347656,0.10258432628675188,[0.38202797],0.005,0.1,-4.930156137252704,0.673626618873879,0
0.38044047355651855,0.10688309805495863,[0.39477171],0.005,0.1,-4.741875993443583,0.8443506331268701,0
0.39043760299682617,0.1109864711064287,[0.40721249],0.005,0.1,-4.494330082534983,0.7357319122705075,0
0.39881372451782227,0.1143082492909521,[0.41932088],0.005,0.1,-4.220802356702533,0.4991564588395206,0
0.4073820114135742,0.11763002747547549,[0.43104937],0.005,0.1,-3.9402291260923388,0.4719826389440503,0
0.4174628257751465,0.12153800181020889,[0.44237534],0.005,0.1,-3.663413407246564,0.5518594194903346,0
0.42546701431274414,0.12485977999473229,[0.45328941],0.005,0.1,-3.3964416328826745,0.37301128901179814,0
0.4334135055541992,0.127986159462519,[0.46376122],0.005,0.1,-3.1426069461765183,0.2668410309989253,0
0.4422645568847656,0.1315033363637791,[0.4737602],0.005,0.1,-2.90351970881611,0.2715053975250683,0
0.45041418075561523,0.13502051326503914,[0.48327268],0.005,0.1,-2.4037271290591855,0.20518506983863097,0
0.4604344367980957,0.13892848759977253,[0.49229873],0.005,0.1,-2.16214165333424,0.2880162552706237,0
0.47142767906188965,0.14342265808471594,[0.50085664],0.005,0.1,-2.023654405655388,0.2775773655041651,0
0.48151111602783203,0.14733063241944935,[0.50896676],0.005,0.1,-1.9203935115984776,0.26780891069480095,0
0.4903850555419922,0.1510432080374461,[0.51663798],0.005,0.1,-1.8250503511394673,0.19972585361953693,0
0.5006871223449707,0.1549511823721795,[0.52387607],0.005,0.1,-1.7284712971724734,0.208070447952914,0
0.5113663673400879,0.15924995414038626,[0.53070218],0.005,0.1,-1.6291026501835781,0.26777971737174855,0
0.5214829444885254,0.16335332719185633,[0.53714972],0.005,0.1,-1.528166565367421,0.24645835454589804,0
0.5294883251190186,0.16667510537637972,[0.54323856],0.005,0.1,-1.4275656229014726,0.18121834114652965,0
0.5404219627380371,0.17116927586132313,[0.54898158],0.005,0.1,-1.3290559878659807,0.21882086885413074,0
0.5505003929138184,0.1748818514793199,[0.55439715],0.005,0.1,-1.2339879126254583,0.160531381223931,0
0.5584268569946289,0.17781283223036992,[0.55949828],0.005,0.1,-1.1432830989831366,0.15482637621308665,0
0.5684258937835693,0.18172080656510334,[0.56429756],0.005,0.1,-1.057497772979655,0.14709118740816396,0
0.5774567127227783,0.18562878089983675,[0.56881228],0.005,0.1,-0.9769057606607592,0.13972631512014383,0
0.5853960514068604,0.18875516036762346,[0.57305564],0.005,0.1,-0.9015756085610239,0.11203580765054594,0
0.5954313278198242,0.19285853341909354,[0.57704259],0.005,0.1,-0.8314335970480361,0.14275367646104528,0
0.6064977645874023,0.19715730518730026,[0.58079906],0.005,0.1,-0.7663119458269088,0.14686767217666705,0
0.6168677806854248,0.20106527952203365,[0.58435397],0.005,0.1,-0.7059842210018549,0.16045266093518218,0
0.625054121017456,0.20458245642329373,[0.58772965],0.005,0.1,-0.6501905975409814,0.13696006437468833,0
0.6354062557220459,0.2086858294747638,[0.59095497],0.005,0.1,-0.5986554560065688,0.24581155503376312,0
0.6433734893798828,0.21181220894255054,[0.59406952],0.005,0.1,-0.8271377167505858,0.20872114006948425,0
0.6529035568237305,0.21572018327728396,[0.59710751],0.005,0.1,-0.8164099392071965,0.2820669014644395,0
0.6614031791687012,0.21923736017854403,[0.60010851],0.005,0.1,-0.7208978877979804,0.37342118429823107,0
0.670743465423584,0.22294993579654077,[0.60312374],0.005,0.1,-0.6075818153181332,0.48003230631914334,0
0.6796467304229736,0.22627171398106416,[0.60619234],0.005,0.1,-0.22673356036224004,0.4002651849468147,0
0.6884548664093018,0.22998428959906086,[0.60935474],0.005,0.1,-0.10541866804508902,0.7951660942788852,0
0.7004830837249756,0.23467385880074096,[0.61267684],0.005,0.1,-0.08945832402121054,0.902252921913287,0
0.7089908123016357,0.23799563698526438,[0.61620318],0.005,0.1,-0.10938111002412498,0.6996500843835254,0
0.717393159866333,0.24131741516978775,[0.61994529],0.005,0.1,0.14027799844385286,0.8647894282996444,0
0.7284238338470459,0.24581158565473116,[0.62394442],0.005,0.1,0.15158555066255286,1.412722001479832,0
0.7383739948272705,0.24971955998946457,[0.62825032],0.005,0.1,0.08217644023943838,1.037888846615673,0
0.7463417053222656,0.253041338173988,[0.63285578],0.005,0.1,-0.0010218218567351334,0.8112416942218668,0
0.7563800811767578,0.257144711225458,[0.63775325],0.005,0.1,-0.07284025913111629,1.428868128057075,0
0.7668631076812744,0.26105268556019146,[0.64298329],0.005,0.1,-0.1264748066211581,1.4986049196244484,0
0.7745916843414307,0.26437446374471485,[0.64856034],0.005,0.1,-0.1625458798981242,1.11153452145177,0
0.7834007740020752,0.26750084321250156,[0.65447665],0.005,0.1,-0.184157459997082,1.7567414436720041,0
0.7937681674957275,0.2717996149807083,[0.66075561],0.005,0.1,-0.1947969935538742,1.7553492111848703,0
0.8013734817504883,0.274925994448495,[0.66737856],0.005,0.1,-0.19754445282572541,1.7721470329790754,0
0.8094558715820312,0.2784431713497551,[0.6742914],0.005,0.1,-0.19485811348220194,2.3477527958526,0
0.8182127475738525,0.28176494953427844,[0.68147847],0.005,0.1,-0.1885941980980542,1.6332230956736453,0
0.8273861408233643,0.2854775251522752,[0.68892267],0.005,0.1,-0.18010531677467334,1.6761737426676129,0
0.8373162746429443,0.28938549948700865,[0.69660555],0.005,0.1,-0.17035162006897914,1.7081654781325173,0
0.8470470905303955,0.2930980751050054,[0.70452409],0.005,0.1,-0.1599996357434374,1.7236682310448708,0
0.8553242683410645,0.29622445457279206,[0.71265481],0.005,0.1,-0.4255402438757898,1.2603772093310406,0
