t_s,q_rad,q_des_rad,jerk
0.005559682846069336,-0.04826348303395755,0.0006620960170447169,0.0
0.020009279251098633,-0.048068084317220885,0.0031941037824712516,0.0
0.030420541763305664,-0.048068084317220885,0.007922166769374479,0.0
0.049475908279418945,-0.0472864894502742,0.014422773298273876,0.552076719357362
0.05961155891418457,-0.046504894583327516,0.022309295804172048,1.1704026450376073
0.0762319564819336,-0.04494170484943416,0.03123988260692278,2.5066491365701666
0.09062433242797852,-0.04318311639880412,0.04091292571199852,4.066137786955823
0.10260581970214844,-0.04142452794817409,0.05106632666766312,5.0
0.1176600456237793,-0.038884344630597374,0.06147489213033104,5.0
0.13217401504516602,-0.03556256644607399,0.07194082438115927,5.0
0.14709711074829102,-0.031459193394603915,0.08229644192379637,5.0
0.16005373001098633,-0.027746617776607176,0.09240388912904428,5.0
0.17239999771118164,-0.023447846008400428,0.10215010274053028,5.0
0.18709707260131836,-0.01758588450630032,0.11144443571755767,5.0
0.20209765434265137,-0.011333125570726873,0.12021635800541326,5.0
0.2176530361175537,-0.005275765351890096,0.1284123618840312,5.0
0.2369556427001953,0.0021493858841033727,0.13599104874715787,5.0
0.2459263801574707,0.005861961502100107,0.1429265519871452,5.0
0.2591688632965088,0.011137726853990204,0.1492132661633357,3.0310602979049506
0.28217244148254395,0.020321466540613703,0.15485134195169298,0.48146323829137305
0.29617738723754883,0.02618342804271381,0.15984112797019523,-1.7764596079761308
0.31017398834228516,0.031849990828077254,0.1641953126701946,-3.766178861138274
0.3231837749481201,0.03693035746323068,0.16793767044685184,-5.0
0.33608078956604004,0.042401521531857445,0.17109641642639978,-5.0
0.3591928482055664,0.05138986250174427,0.17369917506154117,-5.0
0.3744776248931885,0.05725182400384438,0.17577244298151434,-5.0
0.38805603981018066,0.06252758935573448,0.1773494249617007,-5.0
0.4020872116088867,0.06780335470762457,0.17846915090746357,-5.0
0.4170961380004883,0.0742515123599347,0.17917103733505024,-5.0
0.4300398826599121,0.07952727771182479,0.17949399114494013,-5.0
0.4440889358520508,0.08480304306371489,0.17947597360105275,-5.0
0.45917749404907227,0.09125120071602501,0.17915364321003024,-4.8666375362419725
0.47216796875,0.0965269660679151,0.17856207081790015,-4.696257304400399
0.4845292568206787,0.10121653526959519,0.17773613112930306,-4.76601286731167
0.5022668838500977,0.10844628778885199,0.17670802666260568,-4.290569725415089
0.5225625038146973,0.1162622364583188,0.17550060758842703,-3.95445832050447
0.5371682643890381,0.1221241979604189,0.17413263716947872,-3.955657761669011
0.5530900955200195,0.1287677543294657,0.17262771807082478,-3.741737148629758
0.567072868347168,0.13423891839809246,0.17101117666372584,-3.4542919488306922
0.5820653438568115,0.14010087990019257,0.1693060071987036,-3.156334916670901
0.6040782928466797,0.1490892208700794,0.1675292786336523,-2.8737288916012718
0.6200776100158691,0.15514658108891616,0.16569289800136597,-2.8913146485573766
0.6330716609954834,0.16003154900733293,0.16381167212746128,-2.967525089721449
0.6490800380706787,0.16589351050943302,0.16190226360075738,-3.0125223943025667
0.6610672473907471,0.16980148484416643,0.15997937712714544,-3.5548460316593067
0.6750624179840088,0.17449105404584653,0.1580566612504194,-3.8355707450134933
0.6904778480529785,0.1791806232475266,0.15614522478054924,-5.0
0.7030661106109619,0.18250240143205002,0.15425423619796705,-5.0
0.7261462211608887,0.1873873693504668,0.15238990693429316,-5.0
0.7402238845825195,0.18953675523457011,0.1505545284383268,-5.0
0.7541623115539551,0.1910999449684635,0.14875249583033737,-5.0
0.7701430320739746,0.19207693855214686,0.1469905650105256,-5.0
0.7903866767883301,0.19227233726888354,0.1452721551564858,-5.0
0.8007285594940186,0.1918815398354102,0.14359890624261698,-5.0
0.8128762245178223,0.19129534368520015,0.14197566353274013,-5.0
0.8287341594696045,0.18992755266804345,0.14040678799821887,-5.0
0.8429775238037109,0.18797356550067676,0.13889302944967383,-5.0
0.8521759510040283,0.18680117320025674,0.13743640532460633,-5.0
0.8734362125396729,0.18289319886552335,0.13603855108648627,-5.0
0.8880553245544434,0.17976681939773664,0.13469713889790663,-5.0
0.9030554294586182,0.17605424377973988,0.13341048200287114,-5.0
0.9250905513763428,0.1701922822776398,0.13217718407779733,-5.0
0.9335513114929199,0.16784749767679974,0.13099519377593555,-3.940004793162264
0.9450316429138184,0.16452571949227635,0.1298654399082934,-2.8796468721711865
0.958045244216919,0.16061774515754293,0.12878907531126244,-1.710046040066301
0.9701476097106934,0.15670977082280954,0.12776503736945113,0.12114248283412621
0.9820988178253174,0.15280179648807612,0.12679159567938053,1.5399443533469346
0.9970662593841553,0.14772142985292272,0.12586682433411775,2.261867674474688
1.011033058166504,0.14264106321776926,0.12498852816104662,2.3190498999137805
1.0282065868377686,0.13619290556545915,0.12415403600101721,3.2276457096234377
1.0390019416809082,0.1326757286641991,0.1233607645457836,4.475070100786604
1.050966739654541,0.12837695689599235,0.12260696757799643,5.0
1.064382553100586,0.12329659026083893,0.12189083413848173,5.0
1.077920913696289,0.1182162236256855,0.12121012410339486,5.0
1.090959072113037,0.11411285057421541,0.12056265965376116,5.0
1.1037335395812988,0.11040027495621868,0.1199463908011503,5.0
1.1150553226470947,0.10727389548843196,0.11935958339165274,5.0
1.129263162612915,0.10395211730390858,0.11880051440955612,5.0
1.1419663429260254,0.10082573783612185,0.11826725631283805,5.0
1.1503410339355469,0.09906714938549181,0.11775901444232174,5.0
1.17103910446167,0.09476837761728506,0.11727485914403246,5.0
1.1850380897521973,0.09261899173318171,0.11681184579722415,5.0
1.19913649559021,0.09046960584907832,0.11636755747930672,5.0
1.216672420501709,0.08832021996497495,0.11594074981892226,5.0
1.228137731552124,0.08734322638129159,0.11553032111423676,5.0
1.251420259475708,0.08578003664739824,0.11513483232079079,5.0
1.266047477722168,0.08538923921392488,0.11475227973577463,5.0
1.2790963649749756,0.08519384049718824,0.11438177650202588,5.0
1.2906222343444824,0.08519384049718824,0.11402355915159265,5.0
1.2980217933654785,0.08519384049718824,0.11367831919419133,5.0
1.3200397491455078,0.08558463793066157,0.11334638174418248,5.0
1.332951307296753,0.08617083408087158,0.11302678588497911,5.0
1.3463757038116455,0.0867570302310816,0.11271882869103458,4.255984926997001
1.361032485961914,0.08753862509802827,0.11242255119122405,3.650731816295243
1.3753712177276611,0.08851561868171162,0.1121379700665537,2.88531100701361
1.389129877090454,0.08949261226539497,0.11186507484465551,2.1791224204685915
1.4031307697296143,0.09066500456581499,0.11160382586575623,1.6000329720427133
1.4177463054656982,0.09183739686623502,0.11135415301622845,0.8766576859489029
1.4326832294464111,0.0932051878833917,0.11111592941067941,-0.04229458742621034
1.4536242485046387,0.09535457376749508,0.11088878956448223,-0.5730758240368528
1.4657118320465088,0.0965269660679151,0.1106722527022761,-1.423217361322222
1.4820160865783691,0.09828555451854513,0.11046601711021245,-1.921549055326086
1.4970202445983887,0.0996533455357018,0.11026985248299274,-2.740933088626023
1.5125336647033691,0.10121653526959519,0.11008359503043907,-3.1990834521101155
1.5250968933105469,0.10258432628675188,0.10990716604631767,-3.6915173631048885
1.539048671722412,0.10395211730390858,0.1097404720798172,-3.7810915652731416
1.5521094799041748,0.10512450960432859,0.10958337047159106,-4.230629463361384
1.572139024734497,0.10610150318801194,0.10943553598291127,-4.65989591733876
1.581007719039917,0.10649230062148528,0.10929662800064929,-5.0
1.5924561023712158,0.10668769933822195,0.10916653755240899,-5.0
1.615360975265503,0.1070784967716953,0.10904497705979543,-5.0
1.6310126781463623,0.1070784967716953,0.10893139696367249,-5.0
1.643306016921997,0.1070784967716953,0.10882544363418734,-5.0
1.6566011905670166,0.1070784967716953,0.10872691791847569,-5.0
