t_s,q_rad,q_des_rad,K,B,Kff,jerk,tau_Nm,reward
0.00932765007019043,-0.0584242163042644,[0.0045454],9.825212432529046,0.9790254919034855,1.9737818648793566,0.0,9.998999999999999,0.9524696661413563
0.024236202239990234,-0.0584242163042644,[0.02196317],9.650424865058092,0.9580509838069711,1.9475637297587132,0.0,10.098989999999999,0.7746036619871182
0.0392916202545166,-0.0584242163042644,[0.05457582],9.475637297587138,0.9370764757104565,1.92134559463807,0.0,10.099989899999999,0.5777854001061041
0.051415205001831055,-0.0584242163042644,[0.09960149],9.300849730116184,0.9161019676139419,1.8951274595174268,0.0,10.099999898999998,0.5067756163934128
0.06413888931274414,-0.0584242163042644,[0.15452799],9.12606216264523,0.8951274595174274,1.8689093243967834,0.0,10.099999998989999,0.5001150977424568
0.07505416870117188,-0.0584242163042644,[0.21710463],8.951274595174274,0.8741529514209129,1.84269118927614,0.0,10.0999999999899,0.5000002546874466
0.08651041984558105,-0.0584242163042644,[0.2853301],8.77648702770332,0.8531784433243983,1.8164730541554968,0.0,-9.8980000000001,0.5000000000544681
0.09730052947998047,-0.0584242163042644,[0.35743908],8.601699460232366,0.8322039352278838,1.7902549190348536,0.0,-10.09798,0.500000000000001
0.11762404441833496,-0.0584242163042644,[0.43188588],8.426911892761412,0.8112294271313693,1.7640367839142101,0.0,-10.099979799999998,0.5
0.13323163986206055,-0.0584242163042644,[0.50732974],8.252124325290458,0.7902549190348547,1.7378186487935667,0.0,-10.099999797999999,0.5
0.14722847938537598,-0.0584242163042644,[0.58262587],8.077336757819502,0.7692804109383402,1.7116005136729235,0.0,-5.100499997979999,0.5
0.16228771209716797,-0.0584242163042644,[0.65681115],7.902549190348549,0.7483059028418256,1.6853823785522803,0.0,-5.0505049999797995,0.5
0.17621517181396484,-0.0584242163042644,[0.72908613],7.727761622877595,0.727331394745311,1.659164243431637,0.0,-5.050005049999798,0.5
0.1891934871673584,-0.0584242163042644,[0.79879998],7.55297405540664,0.7063568866487966,1.6329461083109935,0.0,-5.050000050499998,0.5
0.21157479286193848,-0.0584242163042644,[0.86543408],7.378186487935686,0.685382378552282,1.6067279731903503,0.0,-5.050000000504999,0.5
0.22819161415100098,-0.0584242163042644,[0.9285882],7.203398920464732,0.6644078704557674,1.5805098380697071,0.0,-5.050000000005049,0.5
0.24331450462341309,-0.0584242163042644,[0.98797112],7.028611352993777,0.643433362359253,1.5542917029490637,0.0,-5.05000000000005,0.5
0.259472131729126,-0.0584242163042644,[1.04338753],6.853823785522822,0.6224588542627384,1.5280735678284203,0.0,-5.05,0.5
0.275468111038208,-0.0584242163042644,[1.09472332],6.679036218051868,0.6014843461662238,1.501855432707777,0.0,-5.05,0.5
0.291975736618042,-0.0584242163042644,[1.14193435],6.504248650580913,0.6,1.475637297587134,0.0,-5.05,0.5
0.3072471618652344,-0.0584242163042644,[1.18503691],6.329461083109958,0.6,1.4494191624664907,0.0,-5.05,0.5
0.3222839832305908,-0.0584242163042644,[1.2240989],6.154673515639004,0.6,1.4232010273458477,0.0,-5.05,0.5
0.33835387229919434,-0.0584242163042644,[1.25923104],5.97988594816805,0.6,1.3969828922252046,0.0,-5.05,0.5
0.36118078231811523,-0.0584242163042644,[1.29057652],5.805098380697095,0.6,1.3707647571045614,0.0,-5.05,0.5
0.3762092590332031,-0.0584242163042644,[1.31830381],5.63031081322614,0.6,1.3445466219839184,0.0,-5.05,0.5
0.3902266025543213,-0.0584242163042644,[1.34260382],5.455523245755186,0.6,1.3183284868632752,0.0,-5.05,0.5
0.40218234062194824,-0.0584242163042644,[1.36368395],5.280735678284231,0.6,1.292110351742632,0.0,-4.638563312137532,0.5
0.4192013740539551,-0.058619615021001076,[1.38176121],5.105948110813277,0.6,1.2658922166219888,0.0,-1.3924198231579863,0.5
0.4322240352630615,-0.0584242163042644,[1.39705788],5.0,0.6,1.2396740815013456,0.0,1.4231251923745978,0.5
0.4461517333984375,-0.058619615021001076,[1.40979779],5.0,0.6,1.2134559463807026,0.0,3.382125442583241,0.5
0.45936036109924316,-0.05744722272058106,[1.42020321],5.0,0.6,1.1872378112600595,0.552076719357362,4.657667258439581,0.49977316659524446
0.4732961654663086,-0.05275765351890097,[1.42849215],5.0,0.6,1.1610196761394163,5.0,5.463921025056453,0.4817320621239355
0.4962284564971924,-0.0433785151155408,[1.43487422],5.0,0.6,1.1348015410187733,5.0,5.425586465982141,0.4817320621239355
0.5102710723876953,-0.0381027497636507,[1.43954916],5.0,0.6,1.10858340589813,5.0,5.542844312255978,0.4817320621239355
0.5272345542907715,-0.03126379467786724,[1.44270977],5.0,0.6,1.082365270777487,5.0,5.692605778263318,0.4817320621239355
0.5421402454376221,-0.02501103574229379,[1.44454031],5.0,0.6,1.0561471356568437,5.0,5.793844555619456,0.4817320621239355
0.562690258026123,-0.01680428963935364,[1.44521181],5.0,0.6,1.0299290005362005,5.0,5.519081776521496,0.4817320621239355
0.5792467594146729,-0.010160733270306851,[1.4448822],5.0,0.6,1.0037108654155575,5.0,5.9011673612417574,0.4817320621239355
0.5914742946624756,-0.005471164068626767,[1.44369961],5.0,0.6,0.9774927302949143,4.472538150112069,6.18031232624557,0.485328859090356
0.6044473648071289,-0.00019539871673667023,[1.44180244],5.0,0.6,0.9512745951742712,1.6313703807028057,6.4116213818381835,0.4980227949373252
0.6144778728485107,0.004103373051470075,[1.43931813],5.0,0.6,0.9250564600536281,-1.43456526317298,6.770238517234331,0.4984703849615546
0.63120436668396,0.010746929420516863,[1.43636186],5.0,0.6,0.898838324932985,-3.973133607132527,7.098636913322657,0.48838605844340716
0.6440787315368652,0.01621809348914363,[1.43303588],5.0,0.6,0.8726201898123418,-5.0,7.3577425584967315,0.4817320621239355
0.6601836681365967,0.02247085242471708,[1.42943179],5.0,0.6,0.8464020546916986,-5.0,7.382390555202084,0.4817320621239355
0.6732447147369385,0.027746617776607176,[1.4256311],5.0,0.6,0.8201839195710555,-5.0,7.335766409345579,0.4817320621239355
0.6871461868286133,0.03302238312849727,[1.42170552],5.0,0.6,0.7939657844504124,-5.0,7.164996115900171,0.4817320621239355
0.7011723518371582,0.03907974334733405,[1.41771785],5.0,0.6,0.7677476493297692,-5.0,7.212613733049253,0.4817320621239355
0.7151741981506348,0.044550907415960815,[1.41372227],5.0,0.6,0.741529514209126,-5.0,7.169187511392345,0.4817320621239355
