t_s,q_rad,q_des_rad,K,B,jerk,tau_Nm,ilc_ff_Nm
0.005114078521728516,0.0,[-3.50221091e-06],0.005,0.1,0.0,1.366709886979638e-06,0.0
0.014169454574584961,0.0,[-1.69251032e-05],0.005,0.1,0.0,5.120068869944901e-07,0.0
0.023427724838256836,0.0,[-4.20656996e-05],0.005,0.1,0.0,2.062899033475573e-07,0.0
0.03137612342834473,0.0,[-7.67896372e-05],0.005,0.1,0.0,2.3798163352979787e-07,0.0
0.04071450233459473,0.0,[-0.00011917],0.005,0.1,0.0,1.153782105703147e-07,0.0
0.04849410057067871,0.0,[-0.00016747],0.005,0.1,0.0,1.3784099273229997e-07,0.0
0.05746650695800781,0.0,[-0.00022016],0.005,0.1,0.0,7.300351662778717e-08,0.0
0.06656551361083984,0.0,[-0.00027587],0.005,0.1,0.0,3.965190227394135e-08,0.0
0.07544827461242676,0.0,[-0.00033341],0.005,0.1,0.0,2.187302141072999e-08,0.0
0.08358430862426758,0.0,[-0.00039177],0.005,0.1,0.0,1.2111579074558605e-08,0.0
0.09196352958679199,0.0,[-0.00045005],0.005,0.1,0.0,6.707656725835072e-09,0.0
0.10041165351867676,0.0,[-0.00050751],0.005,0.1,0.0,3.733091348252274e-09,0.0
0.10840725898742676,0.0,[-0.00056354],0.005,0.1,0.0,2.121951704218471e-09,0.0
0.11641335487365723,0.0,[-0.00061762],0.005,0.1,0.0,2.342363456927982e-09,0.0
0.12448549270629883,0.0,[-0.00066937],0.005,0.1,0.0,2.580937411682995e-09,0.0
0.13237452507019043,0.0,[-0.00071847],0.005,0.1,0.0,2.817463923607159e-09,0.0
0.14039087295532227,0.0,[-0.00076469],0.005,0.1,0.0,3.049678659354304e-09,0.0
0.14837646484375,0.0,[-0.00080788],0.005,0.1,0.0,3.27556781481486e-09,0.0
0.15641069412231445,0.0,[-0.00084794],0.005,0.1,0.0,3.493250267153827e-09,0.0
0.16445684432983398,0.0,[-0.00088485],0.005,0.1,0.0,3.70103037227787e-09,0.0
0.1724565029144287,0.0,[-0.00091861],0.005,0.1,0.0,3.8974427334192355e-09,0.0
0.18045377731323242,0.0,[-0.00094926],0.005,0.1,0.0,4.081284492727612e-09,0.0
0.18845582008361816,0.0,[-0.00097689],0.005,0.1,0.0,4.2516341234035755e-09,0.0
0.196425199508667,0.0,[-0.00100162],0.005,0.1,0.0,4.407857066624172e-09,0.0
0.2061002254486084,0.0,[-0.00102356],0.005,0.1,0.0,4.549599530199029e-09,0.0
0.2157292366027832,0.0,[-0.00104286],0.005,0.1,0.0,2.8850525282314837e-09,0.0
0.2243809700012207,0.0,[-0.00105968],0.005,0.1,0.0,2.061593592941923e-09,0.0
0.23372530937194824,0.0,[-0.00107419],0.005,0.1,0.0,1.6728014813884671e-09,0.0
