t_s,q_rad,q_des_rad,K,B,jerk,tau_Nm,ilc_ff_Nm
0.005789041519165039,-0.0005861961502100108,[-4.19502818e-07],0.005,0.1,0.0,3.289075949041029e-08,0
0.013803482055664062,-0.0005861961502100108,[-2.00655203e-06],0.005,0.1,0.0,1.4659343921645247e-08,0
0.022362709045410156,-0.0005861961502100108,[-4.91474961e-06],0.005,0.1,0.0,5.7257015675278516e-09,0
0.032442569732666016,-0.0005861961502100108,[-8.77193176e-06],0.005,0.1,0.0,8.253002413813365e-10,0
0.041356801986694336,-0.0005861961502100108,[-1.31921621e-05],0.005,0.1,0.0,1.9573822194781024e-10,0
0.0493159294128418,-0.0005861961502100108,[-1.78423124e-05],0.005,0.1,0.0,6.105070288775078e-10,0
0.05827188491821289,-0.0005861961502100108,[-2.23837903e-05],0.005,0.1,0.0,4.303620017981571e-09,0
0.06627774238586426,-0.0005861961502100108,[-2.63652538e-05],0.005,0.1,0.0,1.1749595471099205e-08,0
0.07483911514282227,-0.0005861961502100108,[-2.92592773e-05],0.005,0.1,0.0,2.3296868601406556e-08,0
0.08466553688049316,-0.0005861961502100108,[-3.04205559e-05],0.005,0.1,0.0,5.8764971669307784e-08,0
0.09302496910095215,-0.0005861961502100108,[-2.92303087e-05],0.005,0.1,0.0,4.8537399365022136e-08,0
0.10176277160644531,-0.0005861961502100108,[-2.5313481e-05],0.005,0.1,0.0,6.982827018675019e-08,0
0.10930728912353516,-0.0005861961502100108,[-1.84253898e-05],0.005,0.1,0.0,6.074865348009229e-08,0
0.11758565902709961,-0.0005861961502100108,[-8.1835829e-06],0.005,0.1,0.0,1.4430623991329045e-07,0
0.1253352165222168,-0.00039079743347334047,[5.91347003e-06],0.005,0.1,0.0,8.380746390905373e-08,0
0.13496875762939453,-0.0005861961502100108,[2.41908882e-05],0.005,0.1,0.0,1.7408227631360882e-07,0
0.14356565475463867,-0.0005861961502100108,[4.7027646e-05],0.005,0.1,0.0,2.4684615321042277e-07,0
0.1521623134613037,-0.0005861961502100108,[7.47879972e-05],0.005,0.1,0.0,2.1636164662067435e-07,0
0.16265058517456055,-0.0005861961502100108,[0.00010793],0.005,0.1,0.0,5.378598411940594e-07,0
0.1704695224761963,-0.0005861961502100108,[0.00014717],0.005,0.1,0.0,4.536887019288723e-07,0
0.17887306213378906,-0.0005861961502100108,[0.00019297],0.005,0.1,0.0,6.869188653250838e-07,0
0.18727827072143555,-0.0005861961502100108,[0.00024555],0.005,0.1,0.0,6.164423561871466e-07,0
0.19729018211364746,-0.00039079743347334047,[0.00030479],0.005,0.1,0.0,4.81951301003428e-07,0
0.20847487449645996,-0.0005861961502100108,[0.00037111],0.005,0.1,0.0,1.7026332119106802e-06,0
0.21735620498657227,-0.0005861961502100108,[0.00044566],0.005,0.1,0.0,1.476913236230084e-06,0
0.22678422927856445,-0.0005861961502100108,[0.00052965],0.005,0.1,0.0,3.467272905705606e-06,0
0.23653268814086914,-0.0005861961502100108,[0.00062479],0.005,0.1,0.0,4.4113822085226164e-06,0
0.2456057071685791,-0.0005861961502100108,[0.00073273],0.005,0.1,0.0,5.563293860797961e-06,0
0.2532980442047119,-0.0005861961502100108,[0.00085392],0.005,0.1,0.0,4.585094598304193e-06,0
0.26126861572265625,-0.0005861961502100108,[0.00098824],0.005,0.1,0.0,6.401492620601993e-06,0
0.2696359157562256,-0.0005861961502100108,[0.00113614],0.005,0.1,0.0,8.386517692034878e-06,0
0.2776608467102051,-0.0005861961502100108,[0.00129862],0.005,0.1,0.0,1.0709185833736029e-05,0
0.2868814468383789,-0.0005861961502100108,[0.00147658],0.005,0.1,0.0,1.3169467100855926e-05,0
0.2949490547180176,-0.0005861961502100108,[0.00167004],0.005,0.1,0.0,1.0695404762240987e-05,0
0.30348658561706543,-0.0005861961502100108,[0.00187823],0.005,0.1,0.0,1.41863843256388e-05,0
0.3143892288208008,-0.0005861961502100108,[0.0021011],0.005,0.1,0.0,1.7765343223125905e-05,0
0.32227349281311035,-0.0005861961502100108,[0.00233847],0.005,0.1,0.0,1.4514696207989554e-05,0
0.3302741050720215,-0.0005861961502100108,[0.00258935],0.005,0.1,0.0,1.9195254541701205e-05,0
0.3393278121948242,-0.0005861961502100108,[0.00285353],0.005,0.1,0.0,2.3906441603235128e-05,0
0.34728574752807617,-0.0005861961502100108,[0.00313144],0.005,0.1,0.0,2.8533439392165545e-05,0
0.35782337188720703,-0.0005861961502100108,[0.00342337],0.005,0.1,0.0,3.3186578511934684e-05,0
0.36589741706848145,-0.0005861961502100108,[0.0037287],0.005,0.1,0.0,2.6489280953381402e-05,0
0.37328529357910156,-0.0005861961502100108,[0.00404513],0.005,0.1,0.0,2.057049965631641e-05,0
0.38163185119628906,-0.0005861961502100108,[0.00437062],0.005,0.1,0.0,3.146909872390699e-05,0
0.3892850875854492,-0.0005861961502100108,[0.00470442],0.005,0.1,0.0,2.6875481259232125e-05,0
0.3976328372955322,-0.0005861961502100108,[0.00504593],0.005,0.1,0.0,3.736825524867225e-05,0
0.406238317489624,-0.0005861961502100108,[0.00539532],0.005,0.1,0.0,4.798683250335864e-05,0
0.4142720699310303,-0.0005861961502100108,[0.00575362],0.005,0.1,0.0,5.849773773580784e-05,0
0.42331624031066895,-0.0005861961502100108,[0.00612175],0.005,0.1,0.0,6.91861843128075e-05,0
0.4312434196472168,-0.0005861961502100108,[0.00649965],0.005,0.1,0.0,5.543110552190578e-05,0
0.4402916431427002,-0.0005861961502100108,[0.0068864],0.005,0.1,0.0,7.13187307139356e-05,0
0.44827699661254883,-0.0005861961502100108,[0.00728124],0.005,0.1,0.0,5.8932676520077e-05,0
0.4574244022369385,-0.0005861961502100108,[0.00768355],0.005,0.1,0.0,7.905919545484648e-05,0
0.46626853942871094,-0.0005861961502100108,[0.00809383],0.005,0.1,0.0,9.932621596066754e-05,0
0.4756340980529785,-0.0005861961502100108,[0.00851356],0.005,0.1,0.0,0.00011894490344356324,0
0.4834256172180176,-0.0005861961502100108,[0.0089441],0.005,0.1,0.0,0.00013841540081179532,0
0.4915013313293457,-0.0005861961502100108,[0.00938556],0.005,0.1,0.0,0.00010941948300286426,0
0.5018453598022461,-0.0005861961502100108,[0.00983698],0.005,0.1,0.0,0.00013764814960449696,0
0.5098810195922852,-0.0005861961502100108,[0.01029865],0.005,0.1,0.0,0.000164662426771704,0
0.5172898769378662,-0.0005861961502100108,[0.01077077],0.005,0.1,0.0,0.00013123547108904633,0
0.5266118049621582,-0.0005861961502100108,[0.01125349],0.005,0.1,0.0,0.0002334707109025902,0
0.5342504978179932,-0.0005861961502100108,[0.01174804],0.005,0.1,0.0,0.00017856386950989805,0
0.5437090396881104,-0.0005861961502100108,[0.0122542],0.005,0.1,0.0,0.00021013140913020935,0
