t_s,q_rad,q_des_rad,K,B,Kff,jerk,tau_Nm,reward
0.005492448806762695,-0.05373464710258431,1.019158124923706,9.825212432529046,0.9781515540661307,1.9737818648793566,0.0,9.9,0.5
0.06302070617675781,-0.05393004581932099,0.9661368131637573,9.650424865058092,0.9563031081322615,1.9475637297587132,0.0,9.999,0.5
0.12725186347961426,-0.05373464710258431,0.902687668800354,9.475637297587138,0.9344546621983922,1.92134559463807,0.0,9.99999,0.5
0.19081497192382812,-0.05373464710258431,0.8446782231330872,9.300849730116184,0.9126062162645229,1.8951274595174268,0.0,9.9999999,0.5
0.2546980381011963,-0.05393004581932099,0.7830691337585449,9.12606216264523,0.8907577703306536,1.8689093243967834,0.0,9.999999999,0.5
0.32102108001708984,-0.05393004581932099,0.7221272587776184,8.951274595174274,0.8689093243967844,1.84269118927614,0.0,-9.80000000001,0.5
0.38360095024108887,-0.05393004581932099,0.6607412695884705,8.77648702770332,0.847060878462915,1.8164730541554968,0.0,-9.9980000000001,0.5
0.44665074348449707,-0.05393004581932099,0.5978386402130127,8.601699460232366,0.8252124325290457,1.7902549190348536,0.0,-9.99998,0.5
0.5110008716583252,-0.05393004581932099,0.5327380299568176,8.426911892761412,0.8033639865951765,1.7640367839142101,0.0,-9.999999800000001,0.5
0.5752811431884766,-0.05393004581932099,0.4654141962528229,8.252124325290458,0.7815155406613071,1.7378186487935667,0.0,-9.999999998,0.5
0.63993239402771,-0.05393004581932099,0.402249813079834,8.077336757819502,0.7596670947274378,1.7116005136729235,0.0,-5.04999999998,0.5
0.7028603553771973,-0.05393004581932099,0.33440423011779785,7.902549190348549,0.7378186487935685,1.6853823785522803,0.0,-5.0004999999998,0.5000000000000797
0.7665684223175049,-0.05393004581932099,0.28730449080467224,7.727761622877595,0.7159702028596993,1.659164243431637,0.0,-5.000004999999998,0.5000000000769241
0.831143856048584,-0.05393004581932099,0.24864935874938965,7.55297405540664,0.6941217569258299,1.6329461083109935,0.0,-5.000000050000001,0.5000000111607886
0.8953194618225098,-0.05373464710258431,0.2222716510295868,7.378186487935686,0.6722733109919605,1.6067279731903503,0.0,-5.0000000005,0.500000241621032
0.9586143493652344,-0.05393004581932099,0.19982516765594482,7.203398920464732,0.6504248650580913,1.5805098380697071,0.0,-5.0000000000050004,0.5000025527440657
1.0224645137786865,-0.05393004581932099,0.18569985032081604,7.028611352993777,0.6285764191242219,1.5542917029490637,0.0,-5.00000000000005,0.5000102883597328
1.0870919227600098,-0.05393004581932099,0.1749158650636673,6.853823785522822,0.6067279731903527,1.5280735678284203,0.0,4.8999999999999995,0.5000282592368528
1.1506245136260986,-0.050412868918060925,0.16527748107910156,6.679036218051868,0.5848795272564833,1.501855432707777,5.0,4.9990000000000006,0.4818230790182947
1.215273380279541,-0.02462023830882045,0.15880315005779266,6.504248650580913,0.563031081322614,1.475637297587134,5.0,4.99999,0.4829279960389584
1.280698537826538,0.0011723923004200215,0.15268981456756592,6.329461083109958,0.5411826353887447,1.4494191624664907,5.0,4.999999900000001,0.49186964332000416
1.3434607982635498,0.026574225476187156,0.1480223685503006,6.154673515639004,0.5193341894548753,1.4232010273458477,5.0,4.999999999,0.5340754167360587
1.4066345691680908,0.05158526121848094,0.14436423778533936,5.97988594816805,0.5,1.3969828922252046,5.0,4.99999999999,0.660514132544858
1.470536708831787,0.07718249311098475,0.1409560590982437,5.805098380697095,0.5,1.3707647571045614,5.0,4.9999999999999005,0.9250741747359608
1.5345590114593506,0.10277972500348855,0.13822399079799652,5.63031081322614,0.5,1.3445466219839184,2.3373292973935733,4.999999999999999,1.2737704907051068
1.5985174179077148,0.12896315304620237,0.13563819229602814,5.455523245755186,0.5,1.3183284868632752,-0.5750788679738505,5.0,1.4908822331835387
1.662459135055542,0.15397418878849614,0.13337065279483795,5.280735678284231,0.5,1.292110351742632,-3.2836823581934826,5.0,1.4106406252775359
1.726524829864502,0.17976681939773664,0.13150586187839508,5.105948110813277,0.5,1.2658922166219888,-5.0,5.0,1.1093497945763815
1.7911927700042725,0.20516865257350375,0.1295510232448578,5.0,0.5,1.2396740815013456,-5.0,5.0,0.8004001569118356
1.8544714450836182,0.2311566818994809,0.12802791595458984,5.0,0.5,1.2134559463807026,-5.0,5.0,0.6009134744868216
1.9185097217559814,0.2563631163585114,0.12652170658111572,5.0,0.5,1.1872378112600595,-5.0,5.0,0.5160612839717686
1.9825615882873535,0.2825465444012252,0.12518072128295898,5.0,0.5,1.1610196761394163,-5.0,5.0,0.4887956620200117
2.048203468322754,0.30853457372720233,0.12398131191730499,5.0,0.5,1.1348015410187733,-5.0,5.0,0.4828325724335374
2.112591505050659,0.33452260305317943,0.12288059294223785,5.0,0.5,1.10858340589813,-5.0,5.0,0.4818607052967225
2.1746184825897217,0.3593382400787366,0.12183859944343567,5.0,0.5,1.082365270777487,-5.0,5.0,0.4817446696595217
2.2385120391845703,0.3847400732545037,0.12091787159442902,5.0,0.5,1.0561471356568437,-5.0,5.0,0.481732962520253
2.302971839904785,0.41092350129721755,0.1199522614479065,5.0,0.5,1.0299290005362005,-5.0,5.0,0.48173210639863306
2.3664960861206055,0.43593453703951135,0.11901560425758362,5.0,0.5,1.0037108654155575,-5.0,5.0,0.4817320640123618
2.430558919906616,0.46153176893201514,0.11810320615768433,5.0,0.5,0.9774927302949143,-4.835351890775151,6.3488368316335695,0.4828948822111641
2.494485855102539,0.48712900082451893,0.1172795295715332,5.0,0.5,0.9512745951742712,-4.652335536586887,4.577516701192884,0.48414485627868054
2.5584781169891357,0.5129216314337594,0.11640514433383942,5.0,0.5,0.9250564600536281,-4.16631132869841,3.0287389697092495,0.48724411779971966
2.622413158416748,0.5385188633262632,0.11562705039978027,5.0,0.5,0.898838324932985,-3.901105815151605,1.837441415926933,0.48879862309707456
2.6864843368530273,0.5641160952187669,0.11476239562034607,5.0,0.5,0.8726201898123418,-3.710579698974919,0.8400928742784177,0.4898551265535001
2.751978635787964,0.5902995232614808,0.11399500072002411,5.0,0.5,0.8464020546916986,-3.5357733544372185,0.06490932637118228,0.4907798046849059
