t_s,q_rad,q_des_rad,K,B,Kff,jerk,tau_Nm,reward
0.005493640899658203,-9.769935836829912e-05,0.0013253788820383953,9.825212432529046,0.9781515540661307,1.9737818648793566,0.0,0.0837666955969363,1.4995950516780496
0.013445615768432617,-0.0002930980751051454,0.0032438427022292693,9.650424865058092,0.9563031081322615,1.9475637297587132,0.0,0.10287481360470875,1.4975011373557785
0.021424293518066406,-0.0002930980751051454,0.005168735729430374,9.475637297587138,0.9344546621983922,1.92134559463807,0.0,0.11883590379036554,1.4940514374749927
0.02935338020324707,-9.769935836829912e-05,0.007081644107654161,9.300849730116184,0.9126062162645229,1.8951274595174268,0.0,0.13219408977808636,1.4897443569319888
0.03743886947631836,-9.769935836829912e-05,0.009032255918165337,9.12606216264523,0.8907577703306536,1.8689093243967834,0.0,0.14704113120491177,1.4834669790331088
0.04539966583251953,-9.769935836829912e-05,0.01095274935547562,8.951274595174274,0.8689093243967844,1.84269118927614,0.0,0.16085430166430498,1.4758733324127804
0.05344891548156738,9.769935836854715e-05,0.01289453700179375,8.77648702770332,0.847060878462915,1.8164730541554968,0.0,0.17248624583608818,1.4677787220751832
0.06142377853393555,9.769935836854715e-05,0.014818327731112458,8.601699460232366,0.8252124325290457,1.7902549190348536,0.0,0.18500957492693723,1.4575863493184347
0.06940364837646484,0.0002930980751051454,0.016743266671303332,8.426911892761412,0.8033639865951765,1.7640367839142101,0.276038359678681,0.19519339761182838,1.1884802542548574
0.07741451263427734,0.0004884967918417436,0.018675614470379024,8.252124325290458,0.7815155406613071,1.7378186487935667,0.3091629628401227,0.20486011580522778,1.136319872968487
0.08541607856750488,0.0008792942253149401,0.020605643797515664,8.077336757819502,0.7596670947274378,1.7116005136729235,0.530104065926939,0.21229911953525976,0.9591000878663141
0.09341692924499512,0.0010746929420515383,0.02253541727900511,7.902549190348549,0.7378186487935685,1.6853823785522803,0.7631820236121072,0.22069772399801368,0.9139354690713383
0.10141634941101074,0.001465490375524983,0.02446475463089985,7.727761622877595,0.7159702028596993,1.659164243431637,0.9467250522344184,0.2270084506445797,0.9015436002769421
0.10943007469177246,0.0018562878089984274,0.026397443000211074,7.55297405540664,0.6941217569258299,1.6329461083109935,1.344122317312117,0.23273902425038429,0.8884511280486411
0.11749386787414551,0.00244248395920847,0.02834209825675704,7.378186487935686,0.6722733109919605,1.6067279731903503,1.7187456983559435,0.23657588209744618,0.8763848467278855
0.12540316581726074,0.003028680109418265,0.030249382579537656,7.203398920464732,0.6504248650580913,1.5805098380697071,1.9942324979622639,0.2396613606666659,0.8641973585335169
0.13335442543029785,0.0036148762596285556,0.03216666523658119,7.028611352993777,0.6285764191242219,1.5542917029490637,2.161524036444961,0.24236473330053215,0.8514893747856023
0.14134645462036133,0.004396471126575196,0.0340936491785129,6.853823785522822,0.6067279731903527,1.5280735678284203,2.236253020096797,0.24336069380711395,0.8402285761818155
0.14931893348693848,0.004982667276784991,0.0360157822374183,6.679036218051868,0.5848795272564833,1.501855432707777,2.5161816776367676,0.24517220138579726,0.8267358480686164
0.15732741355895996,0.005764262143731881,0.03794644945471407,6.504248650580913,0.563031081322614,1.475637297587134,2.502765645425802,0.2453743646388409,0.8148399040584748
0.16532635688781738,0.006545857010678521,0.03987466412471431,6.329461083109958,0.5411826353887447,1.4494191624664907,2.64344684116869,0.2451344322638188,0.8027186853381321
0.1733226776123047,0.0075228505943617605,0.0418020855189997,6.154673515639004,0.5193341894548753,1.4232010273458477,2.499258195348857,0.24335069991922328,0.7924933826091437
0.18131566047668457,0.008499844178045,0.04372853363393996,5.97988594816805,0.5,1.3969828922252046,2.5367845645860996,0.24138078682870368,0.782127397071331
0.18933963775634766,0.009476837761728488,0.04566227443856099,5.805098380697095,0.5,1.3707647571045614,2.319213384062933,0.24047514273063617,0.7715385120857727
0.19732165336608887,0.010453831345411727,0.04758571844378908,5.63031081322614,0.5,1.3445466219839184,2.309047115886233,0.23916945141332122,0.7609315131812021
0.2053205966949463,0.011626223645831811,0.049513049438376366,5.455523245755186,0.5,1.3183284868632752,2.0638498953693554,0.23653300858384968,0.7523829140317988
0.21332263946533203,0.012798615946251897,0.05144092701247447,5.280735678284231,0.5,1.292110351742632,1.7647939813527183,0.23364571125015943,0.7437551943883735
0.2213270664215088,0.013971008246671735,0.05336917083770001,5.105948110813277,0.5,1.2658922166219888,1.760077023594769,0.23046700676318158,0.7350550396461465
0.22932171821594238,0.015143400547091821,0.05529484426431332,5.0,0.5,1.2396740815013456,1.5538741477643057,0.22977936870528218,0.7263212730257812
0.2373213768005371,0.016511191564248753,0.05722150023059932,5.0,0.5,1.2134559463807026,1.3033248629491094,0.232305773552238,0.7198036337773328
0.24533390998840332,0.017878982581405436,0.059151025079501526,5.0,0.5,1.1872378112600595,1.0704605002003222,0.23489135669529915,0.713222076444821
0.2534327507019043,0.01944217231529847,0.061101090140329384,5.0,0.5,1.1610196761394163,0.8746893852767952,0.23662152342252635,0.708672497093598
0.2613213062286377,0.0208099633324554,0.06300027874722453,5.0,0.5,1.1348015410187733,0.7175625353651353,0.23906670002115393,0.7040933334219195
0.2693338394165039,0.022568551783085283,0.0649290617261744,5.0,0.5,1.10858340589813,0.5941224898461497,0.23973858484797228,0.7155194160127527
0.2773265838623047,0.023936342800242212,0.06685281882082539,5.0,0.5,1.082365270777487,0.49785373411205824,0.24230924015155753,0.738522670043765
0.2853062152862549,0.025694931250872095,0.06877315066872942,5.0,0.5,1.0561471356568437,0.4226509524688227,0.2429542996001032,0.7804341586882314
0.29332566261291504,0.027258120984765623,0.07070278568670683,5.0,0.5,1.0299290005362005,0.36344813156542477,0.2446003277325578,0.8268399433865832
0.30132436752319336,0.029016709435395503,0.07262714358233925,5.0,0.5,1.0037108654155575,0.31628445641311564,0.24526919945568906,0.875579961533254
0.3093075752258301,0.030579899169289035,0.07454748045349752,5.0,0.5,0.9774927302949143,0.0021247113159886255,0.2469255082684407,1.1793210503892777
0.3174095153808594,0.032338487619918914,0.07649607119463044,5.0,0.5,0.9512745951742712,-0.0623045535920623,0.24774916538198863,1.1588393738593754
0.3254110813140869,0.03390167735381244,0.07842020974613215,5.0,0.5,0.9250564600536281,-0.30936974858224686,0.24944947370816137,0.8728393932329537
0.3334181308746338,0.03566026580444232,0.08034534947422196,5.0,0.5,0.898838324932985,-0.2885505293491115,0.25017578127724627,0.8961550054762647
0.34139490127563477,0.03761425297180905,0.08226288564303416,5.0,0.5,0.8726201898123418,-0.45800393371681825,0.24992386100871908,0.7383691972335181
0.34941625595092773,0.03937284142243918,0.08419080600929117,5.0,0.5,0.8464020546916986,-0.3749945691708594,0.2506588189421796,0.7993522329577284
0.35736703872680664,0.0415222273065425,0.08610142688392262,5.0,0.5,0.8201839195710555,-0.4980023971470784,0.24941951238928997,0.718616009203152
0.36536502838134766,0.04347621447390898,0.08802304496888742,5.0,0.5,0.7939657844504124,-0.3819618853554969,0.24915984909202854,0.7961955767852482
0.3733999729156494,0.04543020164127571,0.08995318378771995,5.0,0.5,0.7677476493297692,-0.20641196277483265,0.24894417865188062,1.0052877965604787
0.3813788890838623,0.04757958752537903,0.09186950059950298,5.0,0.5,0.741529514209126,-0.3186159113358038,0.2477359723104929,0.864762624452215
0.3894009590148926,0.04953357469274601,0.09379580930933712,5.0,0.5,0.715311379088483,-0.222296105563062,0.24751566372243952,0.9874284934818962
0.3974173069000244,0.05168296057684933,0.09572036314319729,5.0,0.5,0.6890932439678399,-0.35050322040358,0.24636656041623073,0.8328282386390058
0.4053959846496582,0.05363694774421606,0.09763548738789614,5.0,0.5,0.6628751088471967,-0.5224426132170831,0.2461506398016158,0.7156726811491032
0.4134044647216797,0.05559093491158278,0.09955737028134774,5.0,0.5,0.6366569737265535,-0.39348764386598883,0.2459481169234205,0.7929934355039369
0.4213852882385254,0.05793571951242271,0.10147221490017844,5.0,0.5,0.6104388386059104,-0.4634626420269252,0.24380857644333953,0.7485076349245069
0.4293544292449951,0.059889706679789434,0.10338384917958389,5.0,0.5,0.5842207034852673,-0.5786362883718372,0.24358765144541475,0.7052937042814529
0.4374349117279053,0.062234491280629606,0.10532176851805414,5.0,0.5,0.5580025683646241,-0.4034989114872909,0.24155079229304913,0.7951189624450372
0.44539904594421387,0.06418847844799633,0.1072313593715043,5.0,0.5,0.531784433243981,-0.43935385947178207,0.24132131408415186,0.7692075331017922
0.45339083671569824,0.06633786433209966,0.10914714967929812,5.0,0.5,0.5055662981233379,-0.5310636496333934,0.24019252201362049,0.7267824894902883
0.461392879486084,0.06887804764967642,0.11106495641108578,5.0,0.5,0.4793481630026947,-0.6169610750496453,0.2371430320329902,0.7136048429356214
0.4693443775177002,0.07102743353377976,0.11297020440023832,5.0,0.5,0.4531300278820516,-0.6772628752882823,0.23595611945526498,0.7095987055583107
0.4773859977722168,0.07337221813461968,0.11489658755693094,5.0,0.5,0.42691189276140845,-0.7097383876709611,0.23393356258954817,0.7123558982467496
0.48538708686828613,0.07610780016893304,0.11681279563920192,5.0,0.5,0.4006937576407653,-0.7185666273591714,0.22992491368569395,0.7215070171528335
0.49339962005615234,0.07825718605303637,0.11873127113373057,5.0,0.5,0.3744756225201221,-0.7094802801707394,0.22881614658272925,0.7246761363997821
0.501394510269165,0.08060197065387655,0.12064504240247385,5.0,0.5,0.3482574873994789,-0.6878380786118029,0.22675246251584447,0.7310533505457781
0.5094108581542969,0.08294675525471647,0.12256346102139314,5.0,0.5,0.3220393522788358,-0.9340492129770981,0.22475308575250652,0.7325274728900144
0.517371654510498,0.08509614113882004,0.12446809309743528,5.0,0.5,0.2958212171581926,-0.9324820557461354,0.22363763646983242,0.7353578250530912
0.525364875793457,0.08763632445639656,0.12637998157173244,5.0,0.5,0.2696030820375494,-0.8402382638261146,0.2206279801565983,0.7425925194194788
0.5333638191223145,0.08998110905723648,0.12829272810846823,5.0,0.5,0.24338494691690624,-1.0022784165138185,0.21861623946628853,0.7475404047330844
0.5413868427276611,0.09232589365807665,0.13021071198973463,5.0,0.5,0.21716681179626307,-0.927344669677707,0.21662192601259145,0.752405744359224
0.5493667125701904,0.09486607697565341,0.13211785438833426,5.0,0.5,0.19094867667561988,-0.7792146030576277,0.2136006990169798,0.7595789879630269
0.5573604106903076,0.09721086157649358,0.134027768864498,5.0,0.5,0.16473054155497668,-0.9023478185669016,0.21159494457769645,0.7644755377714776
0.5653703212738037,0.0997510448940701,0.13594101432641698,5.0,0.5,0.13851240643433352,-0.8025659664736315,0.20862966019854842,0.7714880183795537
0.573371410369873,0.10209582949491003,0.13785160268638316,5.0,0.5,0.11229427131369034,-0.9163715825910275,0.20664724591854736,0.7763110291521643
0.5813190937042236,0.10463601281248705,0.1397488863857802,5.0,0.5,0.08607613619304716,-0.7902944777401972,0.20361913640197896,0.7833996305915023
0.5893616676330566,0.10698079741332697,0.14166825488134285,5.0,0.5,0.05985800107240398,-0.6014462529263257,0.20164940225070072,0.8018131179908761
0.5973215103149414,0.1093255820141669,0.14356730958891623,5.0,0.5,0.0336398659517608,-0.6970878948426276,0.19963352184579264,0.7957481766212289
0.6053693294525146,0.11186576533174367,0.14548676950809675,5.0,0.5,0.0074217308311176206,-0.5817599474650982,0.19673160425956077,0.8172683613281855
0.6133899688720703,0.11421054993258384,0.1473991547039109,5.0,0.5,0.0,-0.689469342645844,0.19462255473541165,0.8075706028545878
0.6213977336883545,0.11675073325016061,0.14930787266210713,5.0,0.5,0.0,-0.8402583449342198,0.19148649275202562,0.8109029439645515
