t_s,q_rad,q_des_rad,K,B,Kff,jerk,tau_Nm,reward
0.005193471908569336,-0.012603217229515299,0.001252961078138184,9.825212432529046,0.9781515540661307,1.9737818648793566,0.0,0.2047118788145804,1.4623291496257975
0.012679576873779297,-0.012798615946251897,0.003059031455564166,9.650424865058092,0.9563031081322615,1.9475637297587132,0.0,0.22181082344536898,1.4509507586971235
0.02077627182006836,-0.012603217229515299,0.005012398159435334,9.475637297587138,0.9344546621983922,1.92134559463807,0.0,0.23405479290000605,1.4398246336153022
0.028647899627685547,-0.012603217229515299,0.006911446504080087,9.300849730116184,0.9126062162645229,1.8951274595174268,0.0,0.2469449348329262,1.4266638318480158
0.036745309829711914,-0.0124078185127787,0.00886493707180791,9.12606216264523,0.8907577703306536,1.8689093243967834,0.0,0.2579136061916301,1.413468829291686
0.04468202590942383,-0.012212419796041854,0.010779624796205547,8.951274595174274,0.8689093243967844,1.84269118927614,0.0,0.2678057696512352,1.3996703838503812
0.05274319648742676,-0.012017021079305256,0.012724292516451201,8.77648702770332,0.847060878462915,1.8164730541554968,0.276038359678681,0.2772841189148193,1.1259342731652175
0.06073737144470215,-0.011821622362568658,0.01465274673094167,8.601699460232366,0.8252124325290457,1.7902549190348536,0.5852013225188036,0.2859907788322431,0.8880734356846501
0.06865453720092773,-0.011040027495621768,0.01656256555686036,8.426911892761412,0.8033639865951765,1.7640367839142101,1.1153053884457425,0.28897034048479275,0.8605943474826178
0.07669949531555176,-0.010453831345411727,0.01850314388857309,8.252124325290458,0.7815155406613071,1.7378186487935667,1.6024490523791688,0.2933254306805916,0.8475393540862922
0.0847005844116211,-0.01006303391193853,0.0204330652681605,8.077336757819502,0.7596670947274378,1.7116005136729235,1.9639727820947837,0.2987014142883855,0.832204551570286
0.09271836280822754,-0.009476837761728488,0.022366929340347,7.902549190348549,0.7378186487935685,1.6853823785522803,2.1927897109611574,0.30206779399766037,0.8183703090982999
0.10071539878845215,-0.008695242894781846,0.02429569994025457,7.727761622877595,0.7159702028596993,1.659164243431637,2.585124716616613,0.30336858545097367,0.806315391566082
0.10872006416320801,-0.007913648027835205,0.026226212353178808,7.55297405540664,0.6941217569258299,1.6329461083109935,2.648509035645535,0.30431643240788486,0.7940025591778034
0.11673355102539062,-0.007132053160888564,0.02815874595038678,7.378186487935686,0.6722733109919605,1.6067279731903503,2.838184464216155,0.30485677888378016,0.7814442551859444
0.12463855743408203,-0.006155059577205077,0.030065006511590643,7.203398920464732,0.6504248650580913,1.5805098380697071,2.99842908506019,0.30341857920413695,0.7711526732046876
0.13261151313781738,-0.005178065993521838,0.03198753254499691,7.028611352993777,0.6285764191242219,1.5542917029490637,3.082769358835172,0.30176922639071946,0.7605513994187139
0.14071869850158691,-0.00420107240983835,0.033942293752173246,6.853823785522822,0.6067279731903527,1.5280735678284203,3.0896505485306522,0.30003168197247815,0.749461139320243
0.14871501922607422,-0.003028680109418513,0.035870185867388056,6.679036218051868,0.5848795272564833,1.501855432707777,2.7571683208493396,0.29656084470766547,0.7408095597220199
0.1567237377166748,-0.0018562878089984274,0.03780092183555603,6.504248650580913,0.563031081322614,1.475637297587134,2.6215350358606417,0.2928287503442735,0.7320584501759704
0.1647176742553711,-0.0006838955085783419,0.03972794146332926,6.329461083109958,0.5411826353887447,1.4494191624664907,2.5435990141364977,0.28882210623595705,0.7232883767804754
0.17265057563781738,0.0004884967918417436,0.041640089437623394,6.154673515639004,0.5193341894548753,1.4232010273458477,2.192487807462797,0.2845270372915247,0.7146358030481377
0.18064355850219727,0.0016608890922615812,0.04356655203668778,5.97988594816805,0.5,1.3969828922252046,2.069853826492466,0.2802229928022049,0.7057640241874453
0.18883013725280762,0.0028332813926816667,0.04553949265083919,5.805098380697095,0.5,1.3707647571045614,1.743213362986411,0.277237346038471,0.6962933940285634
0.19672513008117676,0.00420107240983835,0.04744197943003391,5.63031081322614,0.5,1.3445466219839184,1.6680642994928436,0.2724851245348108,0.6899406884604553
0.20472478866577148,0.005764262143731881,0.049369497367715356,5.455523245755186,0.5,1.3183284868632752,1.3921186575944653,0.26664592690654376,0.6856006534609923
0.2127208709716797,0.007132053160888564,0.05129595417238815,5.280735678284231,0.5,1.292110351742632,1.0872407655193066,0.2617067003564934,0.67892888153557
