t_s,q_rad,q_des_rad,K,B,jerk,tau_Nm,ilc_ff_Nm
0.005109071731567383,0.0,[-8.87134268e-06],0.005,0.1,0.0,-2.2213527878559494e-05,0
0.01399087905883789,0.0,[-4.28631682e-05],0.005,0.1,0.0,-8.286215116336753e-06,0
0.024216651916503906,0.0,[-0.00010649],0.005,0.1,0.0,-3.2966440261112838e-06,0
0.03179812431335449,0.0,[-0.0001943],0.005,0.1,0.0,-1.5070543111517632e-06,0
0.0412445068359375,0.0,[-0.00030141],0.005,0.1,0.0,-7.725422947137073e-07,0
0.05017209053039551,0.0,[-0.00042345],0.005,0.1,0.0,-4.2612374927956434e-07,0
0.05971121788024902,0.0,[-0.00055653],0.005,0.1,0.0,-2.4302384662244353e-07,0
0.06972670555114746,0.0,[-0.00069723],0.005,0.1,0.0,-1.3973252808492792e-07,0
0.07921791076660156,0.0,[-0.00084255],0.005,0.1,0.0,-8.010352819837053e-08,0
0.08670806884765625,0.0,[-0.00098988],0.005,0.1,0.0,-4.578195436463305e-08,0
0.09587788581848145,0.0,[-0.00113702],0.005,0.1,0.0,-2.6389373947610452e-08,0
0.10857176780700684,0.0,[-0.00128208],0.005,0.1,0.0,-1.5781861122461675e-08,0
0.11668062210083008,0.0,[-0.00142351],0.005,0.1,0.0,-1.7911698539849926e-08,0
0.12501311302185059,0.0,[-0.00156004],0.005,0.1,0.0,-1.1915546503948707e-08,0
0.1356182098388672,0.0,[-0.00169065],0.005,0.1,0.0,-9.13670201899229e-09,0
0.146714448928833,0.0,[-0.00181456],0.005,0.1,0.0,-8.2354486458493e-09,0
0.15569138526916504,0.0,[-0.00193121],0.005,0.1,0.0,-8.379083536185201e-09,0
0.16373801231384277,0.0,[-0.0020402],0.005,0.1,0.0,-9.098062448515443e-09,0
0.1724543571472168,0.0,[-0.0021413],0.005,0.1,0.0,-1.0125982972112612e-08,0
0.18201494216918945,0.0,[-0.00223443],0.005,0.1,0.0,-1.130861239371092e-08,0
0.19077587127685547,0.0,[-0.0023196],0.005,0.1,0.0,-1.2553586480314288e-08,0
0.19876623153686523,0.0,[-0.00239694],0.005,0.1,0.0,-1.3846652933237621e-08,0
0.2067573070526123,0.0,[-0.00246666],0.005,0.1,0.0,-1.5086909883227107e-08,0
0.21764469146728516,0.0,[-0.00252903],0.005,0.1,0.0,-1.6211517667593922e-08,0
0.22941064834594727,0.0,[-0.00258438],0.005,0.1,0.0,-1.7274991645336183e-08,0
0.23846793174743652,0.0,[-0.00263307],0.005,0.1,0.0,-1.825834047505225e-08,0
0.2487046718597412,0.0,[-0.00267551],0.005,0.1,0.0,-1.9150128444450768e-08,0
0.2596852779388428,0.0,[-0.0027121],0.005,0.1,0.0,-1.9944536767310347e-08,0
0.2696959972381592,0.0,[-0.00274327],0.005,0.1,0.0,-2.063973064730501e-08,0
0.27840161323547363,0.0,[-0.00276946],0.005,0.1,0.0,-2.1236810739407514e-08,0
0.2887260913848877,0.0,[-0.0027911],0.005,0.1,0.0,-2.173907442089651e-08,0
0.29877138137817383,0.0,[-0.00280861],0.005,0.1,0.0,-2.2151448839595133e-08,0
