t_qd,qd_rad,t_q,q_rad,tau
0.0,0.0052363271466480945,0.0,-0.04513710356617083,0.2518671535640946
0.005,0.025263605261622427,0.005,-0.04513710356617083,0.3520035441389663
0.01,0.06266440395772228,0.01,-0.04513710356617083,0.5390075376194656
0.015,0.11414899814698864,0.015,-0.044550907415960815,0.7934995278147473
0.02,0.17678225188066565,0.02,-0.044160109982487476,1.1047106591559337
0.025,0.24795268056418826,0.025,-0.04318311639880412,1.4556734640477684
0.03,0.3253300353633598,0.03,-0.04161992666491077,1.834737342408774
0.035,0.4068524805277186,0.035,-0.039470540780807396,2.231589030118919
0.04,0.49073726824363273,0.04,-0.036539560029757334,2.6363368265518456
0.045,0.5754489160816049,0.045,-0.03224078826155059,3.038369264109742
0.05,0.6596797738900699,0.05,-0.02911440879376387,3.443845398703413
0.055,0.742355018099273,0.055,-0.02501103574229379,3.8366516465666534
0.06,0.8225766447572281,0.06,-0.020907662690823715,4.2171774250621
0.065,0.8995864418257514,0.065,-0.01582729605567029,4.5767572335215485
0.07,0.9727683540238032,0.07,-0.010746929420516863,4.917194984132474
0.075,1.04166506456903,0.075,-0.008011347386203481,5.247936593805362
0.08,1.1059608366307268,0.08,-0.002344784600840043,5.541025663082527
0.085,1.1654428967370085,0.085,0.0009769935836833512,5.8217803408478845
0.09,1.2200306680601531,0.09,0.0042987717682067455,6.07807062074658
0.095,1.269747512068155,0.095,0.0072297525192568,6.311968188395809
0.1,1.3146451730781012,0.1,0.013091714021356905,6.507120136866786
0.105,1.3548085767572555,0.105,0.01660889092261697,6.690330031501652
0.11,1.3903822563996968,0.11,0.020321466540613703,6.849618560220192
0.115,1.4215526494820396,0.115,0.02462023830882045,6.983963073667926
0.12,1.448537445780628,0.12,0.028332813926817187,7.100313302572527
0.125,1.4715903108064765,0.125,0.031849990828077254,7.197983043596784
0.13,1.4909795264024963,0.13,0.03517176901260064,7.278313270975317
0.135,1.5069759172176973,0.135,0.03829814848038737,7.342657759969228
0.14,1.5198598131187149,0.14,0.04161992666491077,7.3904627441973405
0.145,1.5299155883734767,0.145,0.04533250228290749,7.422174258897679
0.15,1.5374175453340198,0.15,0.04943587533437757,7.4391635916562535
0.155,1.5426281384214453,0.155,0.053343849669110974,7.445673815990283
0.16,1.5458013257636156,0.16,0.05686102657037104,7.443951572651288
0.165,1.54718051933648,0.165,0.06057360218836778,7.43228282599079
0.17,1.5469969568578394,0.17,0.06487237395657452,7.409869685608684
