Time_s,Average_Actual_Position_rad,Standard_Deviation_Actual_Position_rad,Average_Desired_Position_rad,Standard_Deviation_Desired_Position_rad,Average_Position_Error_rad,Standard_Deviation_Position_Error_rad,Average_Total_Torque_Nm,Standard_Deviation_Total_Torque_Nm,Average_Desired_Jerk_rad_per_s3,Standard_Deviation_Desired_Jerk_rad_per_s3,Average_Jerk_rad_per_s3,Standard_Deviation_Jerk_rad_per_s3
0.0,-0.000293098075105,0.0006650257847021557,0.00025078177473666664,0.0002481176677541535,0.0005438798498416667,0.0008809537064975156,2.0884504686773098,3.6070584519529194,1446.8336306666697,1376.9182954468329,455.9303390522337,350.75143090984557
0.009481668773704172,-0.0002605316223155667,0.0006737400141292445,0.0012196632854666668,0.0011987522099326858,0.0014801949077822335,0.001810945230192468,1.8685143298593057,3.6904241112222245,1187.0734268633353,1108.7418235462023,879.2942253149837,1309.5601975714042
0.018963337547408345,-6.51329055789e-05,0.0008714188858738139,0.0030506240684000006,0.0029815392786069752,0.0031157569739789,0.0034958988892898855,0.9674739961829474,1.8786595153693624,-22.075407606670257,283.4775695209605,814.1613197361163,2798.6314266467803
0.028445006321112517,0.0003582309806838834,0.0013368122279059091,0.005605001666666667,0.0054511793855593505,0.005246770685982783,0.005817643342441131,0.4480522699329545,0.8180481166237912,-911.4612362033344,1041.135416779174,-325.6645278943999,644.7828689849244
0.03792667509481669,0.0013677910171566502,0.0016348229552962566,0.008761698333333333,0.008477837010834812,0.007393907316176666,0.007578804442342419,0.2276191404585608,0.39054587519153583,-810.3432854666665,935.829878923519,-944.4271308939329,2335.039646109359
0.04740834386852086,0.0023447846008400335,0.0027098733030560844,0.012415840000000003,0.011946482289559829,0.01007105539915995,0.009690269639344926,0.14086036095831023,0.19711727933430445,-744.1807350666695,817.6761179087637,-1074.6929420516838,1143.5416711712564
0.056890012642225034,0.00368000916520725,0.004006732624768682,0.016472543333333336,0.01575631866585452,0.012792534168126084,0.01220900979791895,0.09263171102108236,0.12388740073879279,-690.0083333333231,707.1863162659956,-488.4967918416153,488.4967918415828
0.06637168141592921,0.00475470210725895,0.005426395884570177,0.020841835,0.019819863664365226,0.016087132892741034,0.014792456044855852,0.05840691909325071,0.07746751176400977,-618.5149999999998,615.2375981886997,423.3638862626829,522.0799543679083
0.07585335018963338,0.005796828596521216,0.006667141148010803,0.025438978333333334,0.024060351359375044,0.019642149736812102,0.017753170214994635,0.04841448137057667,0.06746452395476271,-534.8400000000132,535.3902408524225,-130.26581115786982,710.5161161498256
0.08533501896333755,0.007099486708099016,0.008264439228725214,0.030192978333333332,0.028412358665632,0.023093491625234316,0.02055330286424759,0.04672256536021644,0.07311082345357765,-452.19999999998737,466.87549621569804,-32.56645278936312,568.7486469632343
0.09481668773704172,0.008141613197361232,0.009364653238880737,0.03504248833333334,0.03282079388716063,0.0269008751359721,0.02389171927539151,0.034918527855566255,0.05870434456576356,-367.5666666666678,404.09103312936253,586.196150210066,1177.807536166879
0.1042983565107459,0.009248872592202367,0.010592861419039725,0.03993443,0.03723806058420784,0.030685557407797614,0.027077377557096355,0.05639200364473968,0.113555420897683,-299.86166666669334,331.9705638264319,-586.196150210009,686.2177410963475
0.11378002528445007,0.010681796514937933,0.012135013702016414,0.04483087333333333,0.041628657767813694,0.03414907681839539,0.029968519482840243,0.06438588834892166,0.1326786335136978,-257.8383333333182,260.4281661300973,-651.3290557888816,1264.6522690877807
0.12326169405815424,0.011789055909779066,0.013472438837297524,0.04969862333333334,0.04596730101160704,0.037909567423554245,0.033012240115405295,0.051934754856565755,0.10732903372779812,-205.29166666663946,209.47232294636623,651.3290557888596,818.7079280704045
0.13274336283185842,0.012831182399041316,0.01459471313487016,0.05450427166666666,0.050233019777025954,0.04167308926762533,0.03620206499025545,0.06672222618982128,0.14175664458084888,-147.47333333335396,169.0709946212639,130.2658111577271,745.4801781257679
0.14222503160556257,0.014068707605040233,0.01592549489167792,0.059227720000000005,0.05441375193014721,0.04515901239495973,0.03904747834030721,0.11609580512794025,0.25449313567769616,-125.88500000000056,120.94559131415357,-521.0632446310591,571.53892690203
