Time_s,Average_Actual_Position_rad,Standard_Deviation_Actual_Position_rad,Average_Desired_Position_rad,Standard_Deviation_Desired_Position_rad,Average_Position_Error_rad,Standard_Deviation_Position_Error_rad,Average_Total_Torque_Nm,Standard_Deviation_Total_Torque_Nm,Average_Desired_Jerk_rad_per_s3,Standard_Deviation_Desired_Jerk_rad_per_s3,Average_Jerk_rad_per_s3,Standard_Deviation_Jerk_rad_per_s3
0.0,-0.05518059760643566,0.011665548862371275,0.002374432,0.0017198091973751042,0.05755502960643566,0.011742084287579477,7.999213682369513,3.999572635260977,12949.444000000034,9422.476912212864,78.15948669471348,455.744207042445
0.015220700152207,-0.05518059760643562,0.011645238945377764,0.011472392000000001,0.00831170857141996,0.06665298960643563,0.014199385749548224,8.079205624638508,4.039568750722985,10171.710000000023,7432.345335093109,703.435380252134,1526.6130469056852
0.030441400304414,-0.05521967734978298,0.011685170009991282,0.028504094,0.020659877039358777,0.08372377134978295,0.023446606513584385,7.074425386570975,4.037771496554272,-1579.162000000036,1071.0478652310792,1289.6315304621623,2723.272132471135
0.045662100456621,-0.05521967734978298,0.011664239612318054,0.05201051799999999,0.03771923235391484,0.10723019534978298,0.039210225735679845,6.505408112661227,4.458424016585515,-10002.090000000015,7188.014388861518,273.5582034313653,1239.5118789806243
0.060882800608828,-0.05463348119957297,0.011178856046326516,0.08067295,0.05854447502594006,0.13530643119957295,0.05981415116147943,6.2674820667990465,4.705303847988186,-8927.95799999998,6430.462906663549,273.55820343130415,660.8984288577617
0.076103500761035,-0.05400820530601562,0.010601780497893799,0.113311688,0.0822857722764142,0.1673198933060156,0.083845971247142,6.153829355587755,4.835327397190191,-7915.334000000019,5697.30911517921,625.2758935572967,515.4972193681104
0.091324200913242,-0.053148450952374235,0.010172000026609075,0.14887891,0.10818677662847563,0.20202736095237422,0.11048980106964575,6.099249107512632,4.900291566884638,-6966.025999999928,5000.945650248915,-742.515123599324,5482.875457130075
0.106544901065449,-0.05127262327170225,0.010269573610500914,0.18644794399999998,0.13558197611998618,0.23772056727170227,0.13946756376595676,5.143994283396369,4.508970069338569,-6067.644000000027,4356.296453193264,1094.2328137253724,7204.464892996433
0.121765601217656,-0.05013931071462953,0.010884673194868725,0.22520663999999999,0.16389064567560027,0.27534595071462953,0.16882630090530173,3.7388609187543693,3.8566933721994023,-5219.770000000099,3762.619920810543,3517.1769012600184,3571.0418563467556
0.136986301369863,-0.047755446370442156,0.01083827205668097,0.26445325999999997,0.19260833009287867,0.3122087063704421,0.19801001316881153,2.3373608114287885,2.735976212000928,-4431.215999999893,3207.4678896511846,898.8340969887446,6478.9924512852
0.15220700152207,-0.04451182767261344,0.010292450041377185,0.303588496,0.2213014518189256,0.3481003236726134,0.22660634848311836,1.3141388605761155,1.6072491207663953,-3707.77400000005,2685.983380094596,-2891.9010077026683,3783.678066648466
0.167427701674277,-0.03993949770097536,0.009761021588597832,0.342107866,0.24960401119964196,0.3820473637009753,0.253030254869857,0.7765978799316224,0.964491564067255,-3049.734000000145,2207.4920025278802,-4298.771768206823,2483.94734525066
0.182648401826484,-0.03536716772933726,0.010372709176468172,0.37959326200000004,0.27721352696201285,0.4149604297293372,0.27985512845266064,0.5163335933908291,0.6232490254760246,-2451.6979999998407,1782.165184189026,-3204.5389544814084,2706.3956708302
