Time_s,Average_Actual_Position_rad,Standard_Deviation_Actual_Position_rad,Average_Desired_Position_rad,Standard_Deviation_Desired_Position_rad,Average_Position_Error_rad,Standard_Deviation_Position_Error_rad,Average_Total_Torque_Nm,Standard_Deviation_Total_Torque_Nm,Average_Desired_Jerk_rad_per_s3,Standard_Deviation_Desired_Jerk_rad_per_s3,Average_Jerk_rad_per_s3,Standard_Deviation_Jerk_rad_per_s3
0.0,-0.0541254445360576,0.0060940178730134326,0.0020273897103084432,0.0014906218227585264,0.05615283424636603,0.005644790144994837,0.2807641712318307,0.028223950724974134,11007.274443327677,8087.855585506036,455.93033905221955,145.6416044464303
0.009445843828715366,-0.0541254445360576,0.0060940178730134326,0.009788638037220436,0.0071964562515788675,0.06391408257327802,0.00726302123245213,0.3195704128663907,0.03631510616226048,8632.244862269234,6340.854397209005,488.49679184171737,245.87132670429955
0.018891687657430732,-0.05399517872489983,0.00604438978651674,0.024303622643705617,0.017865506719586994,0.07829880136860544,0.016349393337807095,0.3914940068430277,0.08174696668903546,-1389.5420348189334,1059.3110802760648,586.1961502100886,422.10947199070233
0.028337531486146098,-0.05363694774421596,0.0059916078106650875,0.04432224447185463,0.03257823485165312,0.09795919221607058,0.030601233416100652,0.4897957693870479,0.15300616879576334,-8592.200440016231,6371.07355885351,651.3290557888832,644.7828689850039
0.037783375314861464,-0.05311588449958482,0.005927183875280665,0.0687195729985184,0.050506338687819785,0.1218354574981032,0.048393746461119,0.609175217202819,0.24196853420494685,-7715.887929461114,5767.639258993759,325.6645278944073,350.7514309098608
0.047229219143576834,-0.052073758010322595,0.006011753071609339,0.09647741865248015,0.07089137377119702,0.14855117666280274,0.06836547426237065,0.7427488596713068,0.3418262787282093,-6837.328502363839,5142.329120541954,195.39871673668597,338.4405051216327
0.056675062972292196,-0.050836232804323665,0.006101757526239102,0.12668304033473057,0.09304880314146997,0.17751927313905425,0.09024954102039254,0.8875811621158389,0.4512457195353421,-5954.4642461342255,4498.657624618925,227.96516952611316,671.3746235128624
0.06612090680100756,-0.04911021080648309,0.00630713911881184,0.15853827264963585,0.11638009624789615,0.20764848345611894,0.11306872362763289,1.0382139604860958,0.565339259605255,-5121.428108200095,3886.1101895275265,260.5316223155427,1120.5888787543895
0.07556675062972293,-0.046960824922379706,0.006457690274032253,0.1913566961499783,0.14036522686203812,0.23831752107235796,0.1364237765016283,1.1915401114898032,0.6821105110581086,-4374.98022439695,3336.163436914645,521.0632446311316,432.0428186216122
0.0850125944584383,-0.04451834096317133,0.00704467401915146,0.22455034221718742,0.1645588946420925,0.26906868318035876,0.16000556072027688,1.3452697658494124,0.8000136630995844,-3711.621376969826,2855.3505510554046,-976.9935836833223,2233.5933778642193
