Time_s,Control_Mode,Actual_Position_deg,Desired_Position_deg,Position_Error_deg,Feedback_Torque_Nm,Feedforward_Torque_Nm,Total_Torque_Nm,Jerk_deg_per_s3
0.0,assist_as_needed,2.713656387665198,0.16776188777632456,2.545894499888874,729249.9930276226,0.651979165898716,4.1,0.0
0.007836990595611285,assist_as_needed,2.713656387665198,0.8122888411048098,1.9013675465603885,0.08334329313174031,0.6403527870540106,0.7236960801857508,-4571186.712387664
0.01567398119122257,assist_as_needed,1.7268722466960351,2.028967094253323,-0.3020948475572878,-0.04939701179709037,0.6074462088579071,0.5580491970608168,1142796.678096916
0.023510971786833854,assist_as_needed,0.0,3.7297558940579125,-3.7297558940579125,-1.8611281675753328,0.5549778335362913,-1.3061503340390415,-1142796.6780969165
0.03134796238244514,assist_as_needed,-2.713656387665198,5.837205143124826,-8.550861530790023,-2.278191343753209,0.49292188329197906,-1.78526946046123,8570975.08572687
0.03918495297805642,assist_as_needed,-4.563876651982379,8.295043472801428,-12.858920124783806,-1.6373159808009548,0.4245604751831346,-1.21275550561782,6285381.72953304
0.04702194357366771,assist_as_needed,-4.1938325991189425,11.054407129705716,-15.248239728824657,-12.802978361910018,0.36417803260293574,-4.1,-4571186.712387668
0.05485893416927899,assist_as_needed,-2.5903083700440526,14.062253317721824,-16.65256168776588,-9.305018620175117,0.3038344916936581,-4.1,-7428178.407629954
0.06269592476489028,assist_as_needed,-1.356828193832599,17.27041072985083,-18.62723892368343,-31.061268583848808,0.24218057029347245,-4.1,10856568.441920703
0.07053291536050156,assist_as_needed,1.8502202643171806,20.624658088025775,-18.7744378237086,-9.580857910868161,0.18782866523629305,-4.1,-6285381.72953304
0.07836990595611285,assist_as_needed,5.674008810572687,24.066173016515027,-18.39216420594234,-13.820571900548973,0.13118894395820127,-4.1,-12570763.459066072
0.08620689655172413,assist_as_needed,7.400881057268722,27.54242875146867,-20.14154769419995,-59.44290824776217,0.07641105105869411,-4.1,14284958.476211442
0.09404388714733541,assist_as_needed,10.11453744493392,31.007172289558333,-20.892634844624414,-43.60032561259725,0.027481389743630256,-4.1,-2856991.69524228
0.1018808777429467,assist_as_needed,13.198237885462554,34.42112209143255,-21.222884205969994,-43.770140673447415,-0.01890860000205591,-4.1,-7999576.746678413
0.10971786833855798,assist_as_needed,14.92511013215859,37.75140247813958,-22.826292345980992,-79.74562280430011,-0.061357826062576906,-4.1,11999365.120017601
0.11755485893416927,assist_as_needed,17.885462555066077,40.970985840823715,-23.085523285757642,-40.8286508930756,-0.09384773926357706,-4.1,-11427966.780969135
0.12539184952978055,assist_as_needed,19.612334801762113,44.05814810688409,-24.44581330512198,-84.4128744253996,-0.1251985926125572,-4.1,9713771.763823768
0.13322884012539182,assist_as_needed,22.202643171806166,46.99594194458359,-24.793298772777426,-44.87680264945354,-0.154584130753535,-4.1,-9142373.424775317
0.14106583072100312,assist_as_needed,23.68281938325991,49.771691315925075,-26.088871932665164,-72.25026670568019,-0.18047552158982436,-4.1,9142373.424775317
0.14890282131661442,assist_as_needed,26.026431718061673,52.38521108593997,-26.3587793678783,-39.512251418215634,-0.20787689360710077,-4.1,-7428178.407629952
