time,qd,q,tau,position_error,jerk,jerk_d
0.0,-5.51560968e-06,0.0,-9.999,-5.51560968e-06,0.0,-29.426534400000005
0.005,-2.6616582e-05,0.0,-8.400738241491357,-2.6616582e-05,0.0,-22.614088720000012
0.01,-6.59966574e-05,0.0,-5.759565591440004,-6.59966574e-05,0.0,5.034891360000039
0.015,-0.00012009,0.0,-3.92087701781919,-0.00012009,0.0,24.445637479999974
0.02,-0.00018565,0.0,-2.655928820557378,-0.00018565,195.3987167365998,21.296582000000036
0.025,-0.0002598,0.0,0.0982125178120879,-0.0002598,781.5948669466002,17.346657400000076
0.03,-0.00034003,0.0,1.415870146719557,-0.00034003,1758.5884506302016,13.079999999999782
0.035,-0.00042445,0.0001953987167366,1.7983458756412538,-0.0006198487167366,3321.7781845235995,10.29000000000015
0.04,-0.00051179,0.0007815948669466,1.7239365324439833,-0.0012933848669466,2735.5820343132978,9.880000000000294
0.045,-0.00060096,0.00234478460084,1.476124439441629,-0.0029457446008400003,-195.3987167367918,10.389999999999631
0.05,-0.00069064,0.0056665627853634,1.1873979509974688,-0.0063572027853634,-1953.987167366798,9.94999999999999
0.055,-0.00077945,0.0091837396866235,0.9272302614459708,-0.009963189686623498,-5666.562785363514,8.270000000000248
0.06,-0.00086619,0.0144595050385136,0.7474233609639006,-0.015325695038513599,-5666.56278536329,6.2299999999994915
0.065,-0.00094997,0.0187582768067203,0.6090646876103621,-0.0197082468067203,3321.7781845235236,4.589999999999735
0.07,-0.00103017,0.0214938588410337,0.471019450037806,-0.0225240288410337,4494.170484943268,3.40000000000078
0.075,-0.00110629,0.0254018331757671,0.3047402578487573,-0.0265081231757671,-3321.7781845235177,2.4400000000004667
0.08,-0.00117799,0.0300914023774472,0.1323580632276997,-0.0312693923774472,-2540.1833175765837,1.599999999999401
0.085,-0.00124501,0.0336085792787072,0.0051487381206774,-0.0348535892787072,2344.784600840207,0.849999999999774
0.09,-0.00130721,0.0369303574632306,-0.0899999757304249,-0.0382375674632306,-195.39871673669484,0.2200000000000415
0.095,-0.00136453,0.040838331797964,-0.1673386191868418,-0.042202861797964,-1953.9871673667944,-0.3000000000000327
0.1,-0.00141698,0.0443555086992241,-0.2249066294619439,-0.045772488699224095,586.1961502099954,-0.75999999999976
0.105,-0.00146463,0.0468956920168008,-0.2632405719655707,-0.0483603220168008,-390.7974334733933,-1.150000000000329
0.11,-0.0015076,0.0504128689180609,-0.2975784262050496,-0.051920468918060896,-781.5948669466786,-1.429999999999776
0.115,-0.00154607,0.0523668560854276,-0.3152607598296948,-0.053912926085427595,1172.3923004201981,-1.6499999999994088
0.12,-0.00158022,0.0547116406862676,-0.3291913212045022,-0.0562918606862676,195.39871673657058,-1.8500000000004704
0.125,-0.00161028,0.0564702291368977,-0.3354046131948712,-0.0580805091368977,-1563.189733893606,-1.9900000000003448
0.13,-0.00163649,0.0584242163042644,-0.338536312125032,-0.0600607063042644,-586.1961502098623,-2.0600000000001213
0.135,-0.00165911,0.0594012098879477,-0.3343133425230546,-0.061060319887947696,1563.1897338936058,-2.08999999999984
0.14,-0.0016784,0.0599874060381577,-0.3309211072807454,-0.0616658060381577,390.7974334733665,-2.0999999999992838
0.145,-0.00169462,0.0605736021883677,-0.332302694945238,-0.0622682221883677,-1172.3923004202006,-2.0799999999998935
0.15,-0.00170804,0.0609643996218411,-0.3317568050824028,-0.0626724396218411,586.1961502097898,-2.040000000000685
0.155,-0.00171891,0.0603782034716311,-0.3258870757534123,-0.0620971134716311,781.5948669467941,-1.9800000000005866
0.16,-0.00172749,0.0601828047548944,-0.3217380596550588,-0.0619102947548944,2.3078428057488054e-10,-1.8899999999996684
0.165,-0.00173402,0.0594012098879477,-0.314896221043938,-0.0611352298879477,390.7974334731832,-1.799999999999284
0.17,-0.00173873,0.0584242163042644,-0.3069351516139477,-0.0601629463042644,-586.1961502102357,-1.7100000000003046
0.175,-0.00174184,0.0576426214373177,-0.3000023261150936,-0.0593844614373177,-195.3987167364727,-1.6000000000005077
0.18,-0.00174356,0.0560794317034243,-0.2893918290022007,-0.057822991703424295,1563.1897338936078,-1.4799999999992748
0.185,-0.00174408,0.0545162419695309,-0.2784747068228481,-0.0562603219695309,390.7974334731794,-1.3699999999997021
0.19,-0.00174358,0.0529530522356376,-0.2679184843593583,-0.0546966322356376,-1172.3923004202043,-1.2600000000007023
0.195,-0.00174222,0.0515852612184809,-0.2586761359072865,-0.0533274812184809,-195.39871673660394,-1.1400000000003003
0.2,-0.00174016,0.0494358753343775,-0.2455717423901322,-0.0511760353343775,2.3533175408374518e-11,-1.0299999999999139
0.205,-0.00173752,0.0476772868837475,-0.2343550067402219,-0.0494148068837475,195.39871673670535,-0.929999999999549
0.21,-0.00173444,0.0453325022829074,-0.2204186203757558,-0.0470669422829074,1563.1897338934673,-0.8299999999997254
0.215,-0.00173101,0.0427923189653307,-0.2053960861202084,-0.0445233289653307,-8.526512829121202e-12,-0.7200000000007202
0.22,-0.00172735,0.040838331797964,-0.1933875872036869,-0.042565681797964,-1172.392300420187,-0.6300000000003505
0.225,-0.00172352,0.038493547197124,-0.1798768722279076,-0.040217067197124,195.39871673649412,-0.5599999999988929
0.23,-0.00171961,0.0359533638795473,-0.1654134796655837,-0.0376729738795473,1.9588242139434442e-10,-0.4799999999996495
0.235,-0.00171568,0.0336085792787072,-0.1520930195526833,-0.0353242592787072,-195.39871673637853,-0.4100000000009661
0.24,-0.00171178,0.0308729972443938,-0.1369420611277302,-0.0325847772443938,586.1961502098001,-0.3200000000000394
0.245,-0.00170797,0.0281374152100805,-0.1219899452738779,-0.0298453852100805,781.5948669464796,-0.2499999999996933
0.25,-0.00170427,0.0254018331757671,-0.1069778215859017,-0.0271061031757671,-195.3987167365062,-0.23000000000023124
0.255,-0.00170071,0.0226662511414537,-0.0922760288994264,-0.024366961141453702,-1367.7910171566903,-0.08999999999981378
0.26,-0.00169733,0.0203214665406137,-0.0796676584670561,-0.0220187965406137,781.594866946508,0.2900000000002898
0.265,-0.00169413,0.0169996883560903,-0.0623224976774017,-0.018693818356090297,2344.78460084009,0.7299999999996192
0.27,-0.00169105,0.0142641063217769,-0.0370636197961871,-0.015955156321776902,-586.1961502098384,0.8599999999994716
0.275,-0.00168794,0.0119193217209368,-0.019755105249205,-0.0136072617209368,-2344.7846008400306,0.7000000000001498
0.28,-0.0016847,0.0095745371200968,-0.0045934590111571,-0.011259237120096799,-1172.3923004200353,0.7000000000007058
0.285,-0.00168128,0.0068389550857834,0.0153013925112276,-0.0085202350857834,1367.791017156752,1.000000000000163
0.29,-0.00167758,0.0039079743347334,0.0329860711818958,-0.005585554334733399,2930.9807510499677,1.2799999999996108
0.295,-0.00167345,0.00058619615021,0.0518356699404553,-0.00225964615021,586.1961502097687,1.2899999999996223
0.3,-0.00166869,-0.0013677910171566,0.0614353262169171,-0.00030089898284339995,-976.993583683299,1.21999999999983
0.305,-0.00166317,-0.0039079743347334,0.076117062942952,0.0022448043347333994,-195.39871673649907,1.2700000000007128
0.31,-0.00165674,-0.0056665627853634,0.0853761947374501,0.0040098227853634,-586.196150210097,1.350000000000513
0.315,-0.00164922,-0.0076205499527301,0.096145913759888,0.0059713299527301,-586.1961502099009,1.499999999999277
0.32,-0.00164046,-0.0091837396866235,0.0988522718841914,0.007543279686623499,1172.3923004201963,1.5699999999996264
