file,optimizer,labels,mean,median,sigma,max,q25,q75,lower_median_q,upper_median_q,lower_mean_q,upper_mean_q
IMU_MoCap_jerk_stats_EMG_IMU_optimizer_2_ExoIMUTest1_003.csv,EMG_IMU_optimizer_2,Optimizer 8,82.82251215747769,0.7734786900024861,272.5426926133095,4147.564912868443,0.0,29.245918015982923,0.7734786900024861,28.47243932598044,82.82251215747769,-53.576594141494766
IMU_MoCap_jerk_stats_EMG_IMU_optimizer_ExoIMUTest1_003.csv,EMG_IMU_optimizer,Optimizer 7,102.00485300359888,4.546936424473364,889.3699184005071,14423.77565553682,0.1947947922091693,16.18581328638673,4.352141632264194,11.638876861913364,101.81005821138972,-85.81903971721215
IMU_MoCap_jerk_stats_None_ExoIMUTest1_003.csv,None,IMU to $q_d$,3474.021895474701,127.07355691271503,25673.70451898157,605554.0123535147,1.976152258446072e-05,461.8822749026442,127.07353715119248,334.8087179899292,3474.021875713179,-3012.139620572057
IMU_MoCap_jerk_stats_optimizer_1_ExoIMUTest1_003.csv,optimizer_1,Optimizer 1,77.27248742213945,21.09567739236622,163.82166943314874,2162.993715272735,0.8344015827402558,94.2955445760656,20.261275809625964,73.19986718369938,76.43808583939919,17.02305715392616
IMU_MoCap_jerk_stats_optimizer_2_ExoIMUTest1_003.csv,optimizer_2,Optimizer 2,82.22117805395705,16.450086783700765,222.39445317043885,3200.4808683738847,1.9331584319900503,62.32389410916129,14.516928351710714,45.87380732546052,80.288019621967,-19.89728394479576
IMU_MoCap_jerk_stats_optimizer_4_ExoIMUTest1_003.csv,optimizer_4,Optimizer 3,64.02889413690356,19.806956392950248,128.57681160610534,1132.6199920179668,0.6667649719766997,80.21895276903498,19.140191420973547,60.41199637608474,63.36212916492686,16.190058632131425
IMU_MoCap_jerk_stats_optimizer_5_pd_ExoIMUTest1_003.csv,optimizer_5_pd,Optimizer 4,131.17318515219665,0.0929276183634115,539.7862367198238,5467.201636683668,0.0,1.456586632076121,0.0929276183634115,1.3636590137127094,131.17318515219665,-129.71659852012053
IMU_MoCap_jerk_stats_optimizer_6_ExoIMUTest1_003.csv,optimizer_6,Optimizer 5,45.46089141698397,0.8458285569505044,191.18923943605125,5284.7626565217415,0.0386318502215772,35.855157637819296,0.8071967067289272,35.009329080868795,45.42225956676239,-9.605733779164671
