t_qd,qd_rad,t_q,q_rad,tau
0.0,[0.00054545],0.0,-0.04884967918416756,9.998999999999999
0.005,[0.00263605],0.005,-0.04884967918416756,4.407330088867434
0.01,[0.00655185],0.01,-0.04865428046743089,1.9885282571063725
0.015,[0.0119607],0.015,-0.046309495866590854,0.9214443259955187
0.02,[0.01856249],0.02,-0.04259692024859412,0.4373228258302391
0.025,[0.02608805],0.025,-0.03907974334733405,0.2145409371773752
0.03,[0.03429782],0.03,-0.03536716772933732,0.10656050165847736
0.035,[0.04298035],0.035,-0.031849990828077254,0.05357641286838899
0.04,[0.05195087],0.04,-0.028528212643553853,0.02694058527434049
0.045,[0.06104961],0.045,-0.02501103574229379,0.013364274487977772
0.05,[0.07013988],0.05,-0.020712263974087045,0.006436909907840688
0.055,[0.0791063],0.055,-0.017195087072826982,0.003264505690148506
0.06,[0.08785297],0.06,-0.013677910171566917,0.0019150168152851455
0.065,[0.09630174],0.065,-0.010160733270306851,0.0014517823383683145
0.07,[0.10439025],0.07,-0.007034353802520129,0.0014079045436818226
0.075,[0.11207051],0.075,-0.0027355820343133836,0.001514391892546072
0.08,[0.1193076],0.08,0.00039079743347334047,0.0017075959365785425
0.085,[0.12607782],0.085,0.0029309807510500534,0.0019338352682844546
0.09,[0.13236685],0.09,0.006057360218836778,0.0021439152709170793
0.095,[0.1381688],0.095,0.009574537120096843,0.0022414420679386436
0.1,[0.14348539],0.1,0.012310119154410226,0.002386665072087743
0.105,[0.14832436],0.105,0.014850302471986938,0.0025092586190004693
0.11,[0.15269828],0.11,0.01758588450630032,0.002591223345069383
0.115,[0.15662401],0.115,0.019930669107140364,0.0026439230580968193
0.12,[0.16012163],0.12,0.021493858841033726,0.0027761506878602473
0.125,[0.16321328],0.125,0.02305704857492709,0.002847019150133714
0.13,[0.16592278],0.13,0.02442483959208378,0.002935329939795847
0.135,[0.16827525],0.135,0.025988029325977144,0.0029545757170004777
0.14,[0.17029679],0.14,0.027160421626397167,0.0029821371162652766
0.145,[0.17201401],0.145,0.028528212643553853,0.002985656001559397
0.15,[0.17345339],0.15,0.02950520622723721,0.0030028914462724675
0.155,[0.1746409],0.155,0.030091402377447216,0.0030328759427684137
0.16,[0.1756018],0.16,0.030677598527657227,0.003052086448771785
0.165,[0.1763604],0.165,0.031459193394603915,0.003048862468891401
0.17,[0.17693988],0.17,0.032045389544813924,0.0030491421716076464
