Format Version,1.23,Take Name,ExoTestReal1_002,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2026-04-22 02.51.07.803 ,Capture Start Frame,43763,Total Frames in Take,6819,Total Exported Frames,6819,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,ForeArm:Lower,ForeArm:Lower,ForeArm:Lower,ForeArm:Upper,ForeArm:Upper,ForeArm:Upper,UpperArm:Elbow,UpperArm:Elbow,UpperArm:Elbow,UpperArm:Middle,UpperArm:Middle,UpperArm:Middle,UpperArm:Upper,UpperArm:Upper,UpperArm:Upper
,ID,"28693542F73E4911F1","28693542F73E4911F1","28693542F73E4911F1","7A693542F73E4911F1","7A693542F73E4911F1","7A693542F73E4911F1","51693542F73E4911F1","51693542F73E4911F1","51693542F73E4911F1","88693542F73E4911F1","88693542F73E4911F1","88693542F73E4911F1","5E693542F73E4911F1","5E693542F73E4911F1","5E693542F73E4911F1"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-28.012047,-2.945786,50.611462,-28.729168,-3.388848,53.468716,-28.770832,-5.239011,58.478989,-30.807623,-3.739276,63.014729,-31.636963,-3.548189,67.986435
1,0.005000,-28.013781,-2.949427,50.610523,-28.730932,-3.392020,53.467255,-28.772650,-5.242278,58.478470,-30.808523,-3.742569,63.014950,-31.637346,-3.551114,67.985931
2,0.010000,-28.015497,-2.953011,50.610119,-28.732937,-3.395499,53.465797,-28.773939,-5.245228,58.477943,-30.809603,-3.744694,63.013489,-31.638054,-3.554232,67.985954
3,0.015000,-28.017006,-2.956524,50.608532,-28.733721,-3.398302,53.465431,-28.774702,-5.247786,58.477921,-30.810049,-3.748353,63.012974,-31.638256,-3.556924,67.985580
4,0.020000,-28.018745,-2.960649,50.608326,-28.734577,-3.401594,53.464443,-28.775501,-5.251030,58.477592,-30.810562,-3.750929,63.012779,-31.638229,-3.559508,67.985611
5,0.025000,-28.020208,-2.964487,50.607098,-28.737017,-3.404526,53.463409,-28.776131,-5.253643,58.476429,-30.811235,-3.753712,63.012135,-31.639406,-3.561881,67.985237
6,0.030000,-28.020823,-2.968158,50.606430,-28.737953,-3.407725,53.462917,-28.777145,-5.256160,58.476440,-30.812267,-3.756624,63.010937,-31.640091,-3.564263,67.985008
7,0.035000,-28.021833,-2.971484,50.605999,-28.738689,-3.410620,53.462082,-28.777863,-5.258634,58.476173,-30.813343,-3.759679,63.010670,-31.640207,-3.566870,67.984314
8,0.040000,-28.023252,-2.974625,50.605209,-28.738964,-3.414034,53.461517,-28.778843,-5.261694,58.474957,-30.814281,-3.761776,63.009720,-31.640434,-3.569611,67.983559
9,0.045000,-28.024492,-2.977873,50.604469,-28.739697,-3.417693,53.460903,-28.779659,-5.264771,58.474701,-30.814842,-3.764624,63.009167,-31.640917,-3.571696,67.983543
10,0.050000,-28.025862,-2.981094,50.603180,-28.739933,-3.421262,53.460842,-28.780899,-5.267525,58.474564,-30.815197,-3.767042,63.008968,-31.641039,-3.573910,67.983208
11,0.055000,-28.026978,-2.984108,50.602573,-28.741577,-3.424258,53.459763,-28.782118,-5.270144,58.473766,-30.815512,-3.769394,63.008152,-31.641853,-3.576136,67.982399
12,0.060000,-28.027752,-2.987312,50.601830,-28.742605,-3.428323,53.459244,-28.783035,-5.273287,58.473671,-30.816832,-3.772243,63.007259,-31.641996,-3.578095,67.982124
13,0.065000,-28.028908,-2.989754,50.601482,-28.743076,-3.432233,53.458965,-28.784197,-5.275623,58.472778,-30.816898,-3.774906,63.006401,-31.642803,-3.580288,67.981575
14,0.070000,-28.029978,-2.992899,50.600388,-28.743887,-3.435041,53.458202,-28.785519,-5.278735,58.472103,-30.817348,-3.776788,63.005714,-31.643009,-3.582780,67.981422
15,0.075000,-28.031067,-2.995744,50.600727,-28.744400,-3.438282,53.458618,-28.786564,-5.281216,58.472080,-30.817801,-3.779373,63.005699,-31.643084,-3.585558,67.980881
16,0.080000,-28.030937,-2.998353,50.600731,-28.745464,-3.441674,53.457188,-28.786575,-5.283762,58.470577,-30.818859,-3.782181,63.005371,-31.643259,-3.588321,67.980721
17,0.085000,-28.031672,-3.000833,50.600380,-28.745890,-3.444909,53.457432,-28.787540,-5.286031,58.470734,-30.819235,-3.784032,63.004486,-31.643618,-3.590287,67.980423
18,0.090000,-28.032537,-3.003235,50.599545,-28.747099,-3.447494,53.456966,-28.788603,-5.288646,58.469772,-30.819103,-3.786611,63.005020,-31.643322,-3.592489,67.980293
19,0.095000,-28.033049,-3.005366,50.599693,-28.748295,-3.450195,53.455650,-28.789606,-5.291027,58.469082,-30.820068,-3.788941,63.004238,-31.642923,-3.594807,67.980545
