Timestamp,Elbow_Angle_Rad,Elbow_Flexion_Rad
1776433086.9420002,2.559273032359151,33.364456624172476
1776433086.947,2.5595367924656527,33.34934428326602
1776433086.9520001,2.559679005796041,33.34119605964426
1776433086.957,2.5599736967061393,33.32431151423478
1776433086.9620001,2.559857818944267,33.33095082092947
1776433086.967,2.5598751248415033,33.32995926605713
1776433086.9720001,2.5598063888624316,33.33389754755865
1776433086.977,2.559810873658776,33.333640587656134
1776433086.982,2.5598217387635063,33.33301806301114
1776433086.987,2.5598351486468345,33.332249733292656
1776433086.992,2.5601248041034737,33.31565369811429
1776433086.997,2.559983998737219,33.323721251333495
1776433087.002,2.560031389198845,33.32100597789312
1776433087.0070002,2.5600078800422943,33.3223529533434
1776433087.012,2.5600830986070324,33.31804324704288
1776433087.0170002,2.560039716030153,33.32052888560247
1776433087.022,2.5599965902678994,33.32299980976788
1776433087.0270002,2.559924164374955,33.32714950776108
1776433087.032,2.560170255113056,33.31304954709063
1776433087.0370002,2.5602977113115717,33.3057468448429
1776433087.042,2.5601024072368226,33.31693694404771
1776433087.0470002,2.560148870674128,33.314274785188445
1776433087.052,2.5601718893530165,33.31295591203818
1776433087.0570002,2.560184397993112,33.31223921975325
1776433087.062,2.560313728473778,33.3048291290487
1776433087.0670002,2.56009267828149,33.317494372127356
1776433087.072,2.560080855839724,33.31817174814407
1776433087.0770001,2.5601095419663613,33.3165281541572
1776433087.082,2.559915040401778,33.32767227291649
1776433087.0870001,2.560083516888932,33.318019281255374
1776433087.092,2.5601252540274935,33.315627919366875
1776433087.0970001,2.5602307618300886,33.309582767572465
1776433087.102,2.560253591487347,33.30827472456383
1776433087.107,2.5602238129129837,33.30998091119477
1776433087.112,2.560032956286582,33.32091619037968
1776433087.117,2.5600944525467972,33.3173927142135
1776433087.122,2.5600338024937273,33.32086770628166
1776433087.127,2.560161116376033,33.31357315815211
1776433087.1320002,2.560137629353737,33.31491886540303
1776433087.137,2.560058702594886,33.31944103557581
1776433087.1420002,2.56018074825653,33.31244833425575
1776433087.147,2.5601695706951517,33.313088761347956
1776433087.1520002,2.560070445574309,33.31876821241596
1776433087.157,2.559967499109797,33.32466661034832
1776433087.1620002,2.559922260185347,33.327258609789
1776433087.167,2.559922351589977,33.32725337268948
1776433087.1720002,2.559784009348715,33.335179799242155
1776433087.177,2.5598657305465267,33.3304975195108
1776433087.1820002,2.5597112344915502,33.33934949141238
1776433087.187,2.5595684038459794,33.34753308458872
1776433087.1920002,2.559553596625332,33.348381475838124
1776433087.197,2.5597162810701204,33.339060343759314
1776433087.2020001,2.5596034652931112,33.34552421164443
1776433087.207,2.559691625884614,33.340472981831965
1776433087.2120001,2.559520649898671,33.35026918422457
1776433087.217,2.5594134962891637,33.35640863380894
1776433087.2220001,2.559800525665893,33.33423348397477
1776433087.227,2.5593407007943463,33.36057950842954
1776433087.232,2.5595147242410503,33.35060869939707
1776433087.237,2.55926539668931,33.36489411582812
1776433087.242,2.5589918234490536,33.38056870788253
1776433087.247,2.559128644182045,33.37272945733224
1776433087.252,2.5589420767844833,33.38341898180727
1776433087.2570002,2.5589879337488277,33.38079157128905
1776433087.262,2.55891558875015,33.38493663438217
1776433087.2670002,2.5591644957318187,33.37067531484121
1776433087.272,2.5591214947881253,33.373139087429905
1776433087.2770002,2.559142161330069,33.37195498179943
1776433087.282,2.5588808699628025,33.386925874366995
1776433087.2870002,2.55897811616602,33.38135407734896
1776433087.292,2.5591666219080533,33.370553493916475
1776433087.2970002,2.5593051351241742,33.36261727122596
1776433087.302,2.5592687105625975,33.3647042448749
1776433087.3070002,2.5594857553892307,33.35226849234368
1776433087.312,2.559333019622217,33.361019607174285
1776433087.3170002,2.559502699331709,33.35129767595134
1776433087.322,2.5595993272876743,33.34576130189157
1776433087.3270001,2.5600018286432373,33.32269967296952
1776433087.332,2.560210939707095,33.310718491560976
1776433087.3370001,2.5599768646269654,33.32413000574161
1776433087.342,2.5602872730932074,33.3063449107008
1776433087.3470001,2.5602377667314413,33.30918141628905
1776433087.352,2.5599303271118994,33.32679640894389
1776433087.357,2.5601047887115325,33.31680049559782
1776433087.362,2.5601162573924494,33.31614338858472
1776433087.367,2.560367483787731,33.30174917643279
1776433087.372,2.56048450495972,33.29504435716413
1776433087.377,2.5603847546442626,33.300759629244936
1776433087.3820002,2.560342757050887,33.303165914095075
1776433087.387,2.560372380381137,33.301468622296625
1776433087.3920002,2.560341229348711,33.30325344498212
1776433087.397,2.5602806252632506,33.30672580330025
1776433087.4020002,2.560208921031321,33.31083415316306
1776433087.407,2.5603529388475006,33.30258254012125
1776433087.4120002,2.560408286409036,33.29941135843896
1776433087.417,2.5603760623447043,33.301257661323916
1776433087.4220002,2.560344051187452,33.3030917655318
1776433087.427,2.560079947270195,33.31822380534348
1776433087.4320002,2.560206731393671,33.310959610159045
1776433087.437,2.5599994671035273,33.32283497922805
1776433087.4420002,2.559802406536964,33.33412571800059
1776433087.447,2.5600103148695053,33.322213448020364
1776433087.4520001,2.5598211112624516,33.33305401617321
1776433087.457,2.5598412058577162,33.33190268067352
1776433087.4620001,2.5597233841206126,33.33865336894445
1776433087.467,2.5596652989713298,33.341981402850735
1776433087.4720001,2.55936538959438,33.35916494438638
1776433087.477,2.5596263788091784,33.34421136387999
1776433087.482,2.5594649800767364,33.353458830067666
1776433087.487,2.559368111263403,33.35900900423812
1776433087.492,2.5594360407591745,33.35511693082594
1776433087.497,2.559600367603043,33.34570169621156
1776433087.502,2.5594488453643027,33.35438328099377
1776433087.5070002,2.5595105548527877,33.350847587747666
1776433087.512,2.559344989501442,33.360333783613385
1776433087.5170002,2.5593248028178914,33.361490395383214
1776433087.522,2.5593795202230174,33.35835531900358
1776433087.5270002,2.559466128576844,33.353393025858736
1776433087.532,2.559424975880428,33.35575090167896
1776433087.5370002,2.559622038930904,33.34446002058871
1776433087.542,2.559547979481632,33.34870331446504
1776433087.5470002,2.559678072910705,33.34124951003679
1776433087.552,2.5597243845243676,33.33859605003147
1776433087.5570002,2.55982783254831,33.33266891486059
1776433087.562,2.559849226543372,33.331443129236646
1776433087.5670002,2.5597676317697258,33.3361181653969
1776433087.572,2.5598827218134663,33.32952399162659
1776433087.5770001,2.560112655038465,33.31634978826432
1776433087.582,2.559911452391334,33.327877850771785
1776433087.5870001,2.5598140686885436,33.333457525935046
1776433087.592,2.5598994722803368,33.32856426057003
1776433087.5970001,2.559940481359921,33.326214613388146
1776433087.602,2.5599583310898795,33.32519189919606
1776433087.607,2.559946642825067,33.32586158743965
1776433087.612,2.5600327124442277,33.32093016151745
1776433087.617,2.560017352416592,33.32181022627418
1776433087.622,2.5599363077943753,33.32645374107943
1776433087.627,2.560013587398001,33.322025945949235
1776433087.631,2.560054484973654,33.31968268747198
1776433087.637,2.5600019879333393,33.32269054631897
1776433087.641,2.5600850705090563,33.31793026537929
1776433087.647,2.560057972856914,33.31948284648175
1776433087.651,2.559920184427014,33.32737754198075
1776433087.657,2.560045460359731,33.32019975976152
1776433087.661,2.5600018304709335,33.32269956825024
1776433087.667,2.5600374152340426,33.320660711509106
1776433087.671,2.5600391837891676,33.32055938076462
1776433087.677,2.5599660185628506,33.324751439439694
1776433087.681,2.560003074477998,33.32262829189577
1776433087.687,2.560035183707952,33.32078856853599
1776433087.691,2.5598635280722273,33.330623711992644
1776433087.697,2.5599955246271717,33.32306086648407
1776433087.701,2.559884833340569,33.32940301003529
1776433087.707,2.5599334485094984,33.32661756603531
1776433087.7110002,2.5598184619659063,33.33320580968393
1776433087.717,2.5597707563685903,33.33593913906927
1776433087.7210002,2.5599188317941532,33.327455042134915
1776433087.727,2.560041409581504,33.320431852257684
1776433087.7310002,2.559880993160407,33.32962303615113
1776433087.737,2.559881021624502,33.3296214052786
1776433087.7410002,2.559992646449704,33.323225773905676
1776433087.747,2.5599934843125114,33.32317776790299
1776433087.752,2.5600966008355406,33.31726962633533
1776433087.756,2.559992386915554,33.32324064411708
1776433087.762,2.560033266478302,33.32089841770329
1776433087.766,2.5598813345249294,33.3296034774047
1776433087.772,2.559818893566205,33.33318108080837
1776433087.776,2.5598035030906345,33.33406289010327
1776433087.782,2.5598463829745235,33.33160605373041
1776433087.786,2.5598556732999977,33.331073757290426
1776433087.792,2.5597679235334727,33.336101448565586
1776433087.796,2.5597467402388876,33.33731516194149
1776433087.802,2.5598610998229216,33.33076284042946
1776433087.806,2.55992906781877,33.326868561125394
1776433087.812,2.5601022064375183,33.31694844900039
1776433087.816,2.5600004903405154,33.322776352067194
1776433087.822,2.5600539593699447,33.31971280234623
1776433087.826,2.5599662675081514,33.32473717592464
1776433087.832,2.560063305167365,33.319177327597856
1776433087.8360002,2.560251612415896,33.308388117005336
1776433087.842,2.560149737905637,33.31422509648311
1776433087.8460002,2.5602043985345184,33.31109327314269
1776433087.852,2.5601513682266788,33.31413168596819
1776433087.8560002,2.5602403979473336,33.30903065872343
1776433087.862,2.560361149961312,33.302112077954746
1776433087.867,2.5602618752683344,33.30780009887485
1776433087.872,2.560135397445998,33.315046744296694
1776433087.877,2.559846603168453,33.33159343754758
1776433087.881,2.560043420285668,33.32031664739523
1776433087.887,2.5601903334831313,33.31189914122581
1776433087.891,2.5601102139815213,33.316489650524744
1776433087.897,2.560157162772328,33.31379968295829
1776433087.901,2.5600626108442173,33.31921710938386
1776433087.907,2.5599763482526416,33.324159591811
1776433087.911,2.560085532397043,33.317903801147054
1776433087.917,2.5601235112225993,33.31572777473181
1776433087.921,2.559908230575692,33.32806244721044
1776433087.927,2.560021562775832,33.3215689904595
1776433087.931,2.560033848207465,33.320865087077436
1776433087.937,2.5600258364147366,33.3213241289871
1776433087.941,2.55988155259569,33.329590982870485
1776433087.947,2.5599074421587025,33.32810762017644
1776433087.951,2.5600134935451093,33.32203132332381
1776433087.957,2.5599214870555635,33.3273029068626
1776433087.9610002,2.5582840401884024,33.42112170152785
1776433087.967,2.557859726062154,33.44543311014968
1776433087.9720001,2.55758867685043,33.46096308602182
1776433087.977,2.5577519750132156,33.45160679049195
1776433087.982,2.5594191502299806,33.356084686862516
1776433087.987,2.5597603439178327,33.33653572855209
1776433087.992,2.5598301945654187,33.33253358124915
1776433087.997,2.5595922893358694,33.34616454682643
1776433088.002,2.5596058640884434,33.34538677079598
1776433088.006,2.5594973501332383,33.3516041624475
1776433088.012,2.5593466827497577,33.36023676763122
1776433088.016,2.5592380401564707,33.36646152970192
1776433088.022,2.5593207525953003,33.361722456043765
1776433088.026,2.5592910205960036,33.36342597411996
1776433088.032,2.559333132132804,33.36101316079248
1776433088.036,2.559223200605791,33.36731177332575
1776433088.042,2.5572636792459784,33.47958407710874
1776433088.046,2.557006509951617,33.49431879229601
1776433088.052,2.557010538154385,33.494087993278384
1776433088.056,2.557120994025733,33.4877593380277
1776433088.062,2.557173360830425,33.48475894113227
1776433088.066,2.557059462760774,33.49128481981796
1776433088.072,2.5587389720788782,33.395056024237675
1776433088.076,2.559194135369322,33.368977088705975
1776433088.082,2.559048925192562,33.37729701897666
1776433088.0860002,2.5590595483562915,33.37668835652988
1776433088.092,2.5589993115719545,33.38013967004383
1776433088.0970001,2.5589509146849636,33.38291260740999
1776433088.102,2.5590079103002608,33.37964699920272
1776433088.107,2.5592738940030593,33.36440725561309
1776433088.112,2.5590783756236926,33.37560963356805
1776433088.117,2.5591223695418988,33.37308896773058
1776433088.122,2.5591153688850143,33.373490075823895
1776433088.127,2.5591515968508225,33.37141436628272
1776433088.131,2.559104464354551,33.374114859397025
1776433088.137,2.559149222772165,33.37155039097004
1776433088.141,2.559052278003555,33.37710491705727
1776433088.147,2.5594187877168277,33.356105457336184
1776433088.151,2.559145542048538,33.37176128089942
1776433088.157,2.5591088716535353,33.37386233976616
1776433088.161,2.558865810692029,33.38778870702487
1776433088.167,2.5588390481549608,33.38932208744794
1776433088.171,2.558687228843234,33.398020693258445
1776433088.177,2.558563911314161,33.40508626721433
1776433088.181,2.558375339971718,33.41589060927342
1776433088.187,2.558446250176975,33.411827753787776
1776433088.1920002,2.5582213415202544,33.424714070593836
1776433088.197,2.558194115452964,33.42627400934231
1776433088.2020001,2.556388373684933,33.52973539154098
1776433088.207,2.556344941136771,33.53222389324415
1776433088.2120001,2.5560457178059437,33.54936812723241
1776433088.217,2.5562333957265753,33.53861497447244
1776433088.2220001,2.555958393274415,33.554371454336945
1776433088.227,2.55603010060008,33.55026292721618
1776433088.232,2.5559350188539334,33.55571070997911
1776433088.237,2.5558843336311177,33.55861475933014
1776433088.242,2.555789766210797,33.56403307339397
1776433088.247,2.555677534432667,33.570463480608055
1776433088.252,2.555742403551458,33.56674675388061
1776433088.256,2.555839477436598,33.56118482996115
1776433088.262,2.5557084301403212,33.568693286954385
1776433088.266,2.555789641091635,33.56404024219387
1776433088.272,2.556009631492481,33.55143572069201
1776433088.276,2.5558594897806906,33.56003820710646
1776433088.282,2.555824345672251,33.56205181619481
1776433088.286,2.5570644697317917,33.4909979415105
1776433088.292,2.557692560181584,33.45501100958492
1776433088.296,2.5576944218673523,33.45490434284761
1776433088.302,2.5577022673101237,33.4544548320884
1776433088.306,2.5576559387641247,33.457109262245126
1776433088.312,2.5576377512981967,33.45815132728285
1776433088.3170002,2.55767313656727,33.45612390070801
1776433088.322,2.557547479525677,33.46332351885738
1776433088.3270001,2.5578280603383483,33.447247422478966
1776433088.332,2.5577745007884207,33.45031615864244
1776433088.3370001,2.5577293718131253,33.45290185846062
1776433088.342,2.5579088571276967,33.442618107451096
1776433088.3470001,2.557695049705978,33.45486837034417
1776433088.352,2.5578057418742635,33.44852617627623
1776433088.357,2.557874423008095,33.44459103717551
1776433088.362,2.5578392947353774,33.44660373894382
1776433088.367,2.558005021476852,33.43710829610487
1776433088.372,2.5562055735073628,33.54020907020998
1776433088.377,2.556041144571605,33.54963015425875
1776433088.381,2.55609159028468,33.546739827805
1776433088.387,2.5559883410531246,33.55265557301112
1776433088.391,2.5559535200784125,33.55465066790066
1776433088.397,2.556129175299928,33.54458636505839
1776433088.401,2.556014170779411,33.55117563870894
1776433088.407,2.556073332340151,33.54778593096913
1776433088.411,2.5561619194963114,33.54271026080204
1776433088.417,2.5562597578304005,33.53710453718415
1776433088.421,2.5561051128238037,33.54596504338494
1776433088.427,2.5560319716139226,33.5501557260196
1776433088.431,2.5560646406533243,33.54828392794113
1776433088.437,2.55598857985485,33.55264189068009
1776433088.4420002,2.5560164114116306,33.55104725993931
1776433088.447,2.5560888516121194,33.5468967421842
1776433088.4520001,2.5559245767114644,33.55630900067166
1776433088.457,2.5559742430012973,33.55346333188018
1776433088.4620001,2.5559915116372536,33.552473911921936
1776433088.467,2.5562637088505076,33.53687816040724
1776433088.4720001,2.5562652668915113,33.53678889123344
1776433088.477,2.5563497562965942,33.5319480049086
1776433088.482,2.5562354570877277,33.53849686717834
1776433088.487,2.556133768858757,33.54432317352453
1776433088.492,2.556173964736873,33.542020119354675
1776433088.497,2.5562942650749525,33.53512741770871
1776433088.502,2.5561797011615264,33.54169144643251
1776433088.506,2.5561134840261848,33.54548540881905
1776433088.512,2.5562811577112,33.535878414332274
1776433088.516,2.556252602409209,33.53751451261908
1776433088.522,2.5563079271370164,33.534344639213
1776433088.526,2.556371234653599,33.53071738570134
1776433088.532,2.5566516305794647,33.51465188255659
1776433088.536,2.556489639131408,33.52393330884746
1776433088.542,2.556698819900469,33.51194813362494
1776433088.546,2.556646454943643,33.51494842464547
1776433088.552,2.5566691663782377,33.513647155296496
1776433088.556,2.5566647891048655,33.5138979545865
1776433088.562,2.556832770076517,33.50427335387235
1776433088.5670002,2.556759053422728,33.50849700701431
1776433088.572,2.5568922407431054,33.50086593567204
1776433088.5770001,2.5567755352102464,33.50755267015069
1776433088.582,2.556649611867667,33.51476754622266
1776433088.5870001,2.5566016663948177,33.51751461946367
1776433088.592,2.556497706798765,33.52347106555737
1776433088.5970001,2.5566850733324493,33.51273575395527
1776433088.602,2.5566150886297416,33.5167455820509
1776433088.607,2.556869543049868,33.502166417699215
1776433088.612,2.5566893292618538,33.512491907162484
1776433088.617,2.5569554386535853,33.49724496212747
1776433088.622,2.556888418239385,33.501084949002376
1776433088.627,2.5566695934785195,33.51362268425294
1776433088.631,2.556609295952035,33.51707747803559
1776433088.6360002,2.5567467478729826,33.5092020630793
1776433088.6420002,2.556828053340449,33.504543602942164
1776433088.647,2.5566629831203533,33.51400142987691
1776433088.651,2.5566196379635815,33.516484924422286
1776433088.6560001,2.5566316088794747,33.5157990414647
1776433088.6620002,2.5564923869158775,33.52377587239434
1776433088.667,2.5565030592700246,33.52316439154424
1776433088.671,2.5565225079689,33.522050063181666
1776433088.676,2.5567755188306207,33.50755360863408
1776433088.6820002,2.556912354190268,33.49971352003817
1776433088.687,2.556934967311201,33.49841788364708
1776433088.691,2.556995111696339,33.49497186421726
1776433088.696,2.556878658003262,33.50164416933927
1776433088.7020001,2.556914063127217,33.49961560516351
1776433088.707,2.5568376496030587,33.5039937775955
1776433088.7110002,2.5569084273601557,33.49993851083045
1776433088.716,2.556773977004074,33.50764194878798
1776433088.7220001,2.5569041250675317,33.50018501404003
1776433088.727,2.556833125096321,33.50425301273597
1776433088.7310002,2.5567878564541857,33.5068467148746
1776433088.736,2.5569381520433234,33.49823541193757
1776433088.742,2.556761939251213,33.50833166122172
1776433088.747,2.556641977788861,33.51520494671871
1776433088.752,2.556850172330497,33.503276278165316
1776433088.756,2.5568877033343282,33.50112591004489
1776433088.7610002,2.5569132000574912,33.499665055416244
1776433088.7670002,2.5567890281817243,33.506779579831914
1776433088.772,2.5569589854562245,33.497041745305495
1776433088.776,2.556698270979494,33.511979584480116
1776433088.7810001,2.556689785185269,33.512465784675044
1776433088.7870002,2.5567999697033046,33.50615267682389
1776433088.792,2.5566811086207695,33.51296291520151
1776433088.796,2.5566947264835336,33.51218266913915
1776433088.801,2.5567941726894587,33.506484821251036
1776433088.8070002,2.556715633012998,33.510984813236576
1776433088.812,2.5567666115585257,33.508063957732105
1776433088.816,2.5567739052972027,33.50764605728904
1776433088.821,2.5567371309291334,33.50975307337367
1776433088.8270001,2.5566380193969236,33.51543174587039
1776433088.832,2.557094415414773,33.48928218026103
1776433088.8360002,2.556945058140161,33.497839721735886
1776433088.841,2.5568795756774167,33.50159159048323
1776433088.8470001,2.5569356177376164,33.4983806169586
1776433088.852,2.5569231999111044,33.49909210600845
1776433088.8560002,2.556801893728875,33.506042438279025
1776433088.861,2.5569128384721442,33.499685772730544
1776433088.867,2.556888412496763,33.50108527803039
1776433088.872,2.557025438379524,33.49323427326411
1776433088.877,2.5570950325162665,33.48924682294992
1776433088.881,2.557092253441812,33.48940605218712
1776433088.8860002,2.5570175996863687,33.49368339729881
1776433088.8920002,2.5570856211741426,33.48978605313317
1776433088.897,2.5570301783633966,33.49296269219326
1776433088.901,2.556977081127377,33.49600493972099
1776433088.9060001,2.557155461622772,33.48578449018743
1776433088.9120002,2.557159794030269,33.4855362615227
1776433088.917,2.557019691829617,33.49356352632054
1776433088.921,2.556982840645655,33.49567494363163
1776433088.926,2.557069526387051,33.49070821650568
1776433088.9320002,2.556795998618053,33.50638020324891
1776433088.937,2.556931436208749,33.49862020091459
1776433088.941,2.556808004649476,33.50569230831965
1776433088.946,2.5567314050770085,33.51008114053457
1776433088.9520001,2.5569393561423284,33.49816642214648
1776433088.957,2.5569118760178875,33.49974091729743
1776433088.9610002,2.556954860216131,33.49727810415234
1776433088.966,2.5570208939373487,33.49349465062102
1776433088.9720001,2.55704216731813,33.49227577568627
1776433088.977,2.5568375082492425,33.5040018765726
1776433088.982,2.556857630761356,33.5028489415553
1776433088.986,2.5570505241570003,33.491796964088934
1776433088.992,2.557225005417771,33.48179992424264
1776433088.997,2.5569184856513747,33.4993622131945
1776433089.002,2.556849104405197,33.50333746577783
1776433089.006,2.5569916069295355,33.49517267256326
1776433089.0110002,2.5569379701354107,33.49824583449325
1776433089.0170002,2.556782798729612,33.50713650114662
1776433089.022,2.556887518992866,33.50113647203264
1776433089.026,2.5569738311984263,33.4961911469336
1776433089.0310001,2.5569270008649774,33.498874327393395
1776433089.0370002,2.5569886156920925,33.49534405784428
1776433089.042,2.55687367269955,33.50192980620159
1776433089.046,2.556911068564621,33.49978718096176
1776433089.051,2.556843583824432,33.50365377175612
1776433089.0570002,2.557067235133671,33.49083949565414
1776433089.062,2.5569028967849325,33.50025538944902
1776433089.066,2.556891027823715,33.50093543083398
1776433089.071,2.5569317941941883,33.498599689859816
1776433089.0770001,2.5568782509644437,33.501667490945664
1776433089.082,2.557011504152265,33.49403264567684
1776433089.0860002,2.5570151370740093,33.49382449459358
1776433089.091,2.556890941701098,33.50094036529646
1776433089.0970001,2.5569950927082243,33.494972952156076
1776433089.102,2.556918307534925,33.49937241851532
1776433089.107,2.5570028040363812,33.49453112559826
1776433089.111,2.557154425782805,33.48584383944575
1776433089.117,2.5569585357268876,33.49706751289841
1776433089.122,2.5569357653442495,33.49837215972147
1776433089.127,2.5569628576812278,33.49681988315547
1776433089.131,2.557094592741552,33.489272020184984
1776433089.1360002,2.5569629155562623,33.496816567160266
1776433089.1420002,2.556960259417,33.4969687527298
1776433089.147,2.5567663147963904,33.50808096095
1776433089.151,2.556804200854168,33.50591024973693
1776433089.1560001,2.5567919892003523,33.50660992596144
1776433089.1620002,2.5566499343084734,33.514749071725305
1776433089.167,2.556527521204927,33.5217628259156
1776433089.171,2.5564066520350552,33.52868811922252
1776433089.176,2.556519067345654,33.52224719637255
1776433089.1820002,2.556399232329665,33.52911323702659
1776433089.187,2.5564103678426404,33.5284752191304
1776433089.1920002,2.5564369820690858,33.526950336280066
1776433089.196,2.5562373158879854,33.538390365768606
1776433089.2020001,2.5561044937376347,33.54600051440957
1776433089.207,2.5560651543064363,33.54825449778568
1776433089.2120001,2.5563105574435823,33.53419393374796
1776433089.216,2.556361823972715,33.53125657799836
1776433089.2220001,2.5562123333910547,33.53982175740444
1776433089.227,2.5562812626692795,33.53587240067728
1776433089.232,2.5562604277342182,33.53706615452273
1776433089.236,2.5561850957485976,33.54138235936114
1776433089.242,2.5562184366094156,33.53947206875091
1776433089.247,2.55628628115666,33.53558486253084
1776433089.252,2.5559963527905403,33.55219653427062
1776433089.256,2.555995968819353,33.55221853419911
1776433089.2610002,2.5559728199907106,33.553544864380996
1776433089.2670002,2.5560249455333306,33.55055829078404
1776433089.272,2.5562200782013407,33.539378012461924
1776433089.276,2.5560630522988306,33.54837493394999
1776433089.2810001,2.556072109080419,33.547856018589016
1776433089.2870002,2.5559878137978456,33.55268578251332
1776433089.292,2.5558885229675274,33.55837472803489
1776433089.296,2.5559952327853592,33.552260705840524
1776433089.301,2.5559980825330046,33.552097427327766
1776433089.3070002,2.5559921550369884,33.5524370478326
1776433089.312,2.555947397818769,33.555001447539325
1776433089.3170002,2.5559686063506484,33.553786288172944
1776433089.321,2.556085422548337,33.5470932130666
1776433089.3270001,2.555963700292806,33.554067384581344
1776433089.332,2.5563042397742333,33.534555909538
1776433089.3370001,2.5564105698489645,33.528463645020594
1776433089.341,2.5562235530764106,33.539178916786085
1776433089.3470001,2.5560588553450567,33.54861540168804
1776433089.352,2.5563987900959932,33.529138575149545
1776433089.357,2.5561453282254805,33.54366087059742
1776433089.361,2.556279769055256,33.53595797845705
1776433089.367,2.5563386395157406,33.53258494953329
1776433089.372,2.5562736001307473,33.536311431795525
1776433089.377,2.5562912261577657,33.5353015348378
1776433089.381,2.556293363390592,33.53517908041701
1776433089.3860002,2.556443484118529,33.52657779628879
1776433089.3920002,2.5564231800165023,33.52774113564172
1776433089.397,2.5566299480846904,33.51589419799649
1776433089.401,2.556601850782856,33.51750405480729
1776433089.4060001,2.5577792916461597,33.450041662713744
1776433089.4120002,2.558401571076982,33.41438767764981
1776433089.417,2.558324006708109,33.418831788626846
1776433089.421,2.5581318156869095,33.42984352300189
1776433089.426,2.558032040287179,33.435560232305676
1776433089.4320002,2.5579745805548573,33.43885243245967
1776433089.437,2.5580295326407216,33.4357039098642
1776433089.4420002,2.5579001588094945,33.44311648437295
1776433089.446,2.5578747853296875,33.44457027767746
1776433089.4520001,2.55800829750485,33.43692059352702
1776433089.457,2.5579270205811193,33.441577418228604
1776433089.4620001,2.5579531538836897,33.440080090286585
1776433089.466,2.557808356610279,33.448376362938006
1776433089.4720001,2.5576958796215834,33.454820819682624
1776433089.477,2.5579651958033924,33.43939013911037
1776433089.482,2.5580164252035567,33.43645491069398
1776433089.486,2.558003418758015,33.437200125129976
1776433089.492,2.5581228662733033,33.43035628663063
1776433089.497,2.5581473523875844,33.428953335625664
1776433089.502,2.558326439030761,33.418692426804455
1776433089.506,2.5584485104790504,33.41169824801844
